,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
ensemble_old_3,0.5655636878036779,0.0,0.0,0.0,0.0,0.0,1.0
ensemble_new_3,0.6001675994833631,0.0,0.0,0.0,0.0,0.0,1.0
ensemble_all_6,0.5655021834061136,0.0,0.0,0.0,0.0,0.0,1.0
ensemble_2_old_hybrid_new_hybrid,0.5434989851774402,0.0,0.0,0.0,0.0,0.0,1.0
ensemble_3_type_a,0.5567916231010517,0.0,0.0,0.0,0.0,0.0,1.0
ensemble_3_type_b,0.5432683436865736,0.0,0.0,0.0,0.0,0.0,1.0
ensemble_4,0.5568069992004429,0.0,0.0,0.0,0.0,0.0,1.0
ensemble_5,0.5655175595055046,0.0,0.0,0.0,0.0,0.0,1.0
