,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
old_only,0.5215333236532597,0.1170534813319879,0.3015857610202801,0.8169014084507042,0.06304347826086956,0.8886597938144329,0.18309859154929578
new_only,0.5995208363583564,0.0,0.0,0.0,0.0,0.01752577319587629,1.0
old_new_pair,0.5109118629301582,0.0,0.0,0.0,0.0,0.012371134020618556,1.0
