,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
ensemble_old_3,0.43235842633433,0.0,0.0,0.0,0.0,0.0,1.0
ensemble_new_3,0.5624685474083064,0.0,0.0,0.0,0.0,0.0,1.0
ensemble_all_6,0.43240282999319146,0.0,0.0,0.0,0.0,0.0,1.0
ensemble_2_old_hybrid_new_hybrid,0.5274562623960214,0.0,0.0,0.0,0.0,0.0,1.0
ensemble_3_type_a,0.39750895473787046,0.0,0.0,0.0,0.0,0.0,1.0
ensemble_3_type_b,0.5274636630058317,0.0,0.0,0.0,0.0,0.0,1.0
ensemble_4,0.3974941535182499,0.0,0.0,0.0,0.0,0.0,1.0
ensemble_5,0.43240282999319146,0.0,0.0,0.0,0.0,0.0,1.0
