,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
old_only,0.5450753235137931,0.13967310549777118,0.5220882033919907,0.6351351351351351,0.07846410684474124,0.5708376421923474,0.36486486486486486
new_only,0.5845118645015233,0.0,0.0,0.0,0.0,0.0,1.0
old_new_pair,0.5452709690041645,0.0,0.0,0.0,0.0,0.0,1.0
