,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
ensemble_old_3,0.5616945952324758,0.18881987577639753,0.48103028441996043,0.8,0.10704225352112676,0.7107623318385651,0.2
ensemble_new_3,0.5566025489733302,0.0,0.0,0.0,0.0,0.0,1.0
ensemble_all_6,0.5600601840925182,0.18050541516245489,0.46566054707551396,0.2631578947368421,0.13736263736263737,0.17600896860986548,0.7368421052631579
ensemble_2_old_hybrid_new_hybrid,0.5808059948076469,0.10588235294117647,0.29618771994674326,0.09473684210526316,0.12,0.07399103139013453,0.9052631578947369
ensemble_3_type_a,0.5555345763511919,0.15289256198347106,0.48557186187241824,0.3894736842105263,0.09511568123393316,0.39461883408071746,0.6105263157894737
ensemble_3_type_b,0.5802631578947368,0.0,0.0,0.0,0.0,0.0,1.0
ensemble_4,0.555640783573283,0.0,0.0,0.0,0.0,0.0,1.0
ensemble_5,0.5615234835968845,0.15352697095435686,0.48647023796310995,0.3894736842105263,0.09560723514211886,0.3923766816143498,0.6105263157894737
