,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
old_only,0.5379971491657117,0.13151927437641722,0.5048882047306232,0.3918918918918919,0.07901907356948229,0.34953464322647365,0.6081081081081081
new_only,0.588906900695939,0.0,0.0,0.0,0.0,0.0,1.0
old_new_pair,0.5388076804829649,0.0,0.0,0.0,0.0,0.0,1.0
