,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
old_only,0.6456821988474402,0.24294316898757998,0.6007375884092693,0.5957544993077988,0.15258243706417682,0.3942376422719525,0.4042455006922012
new_only,0.6609350218436476,0.25434874840899446,0.6073520142314933,0.5532994923857868,0.16512877014185373,0.3333150052235113,0.4467005076142132
old_new_pair,0.6640443260472796,0.2549809022401156,0.610707794141951,0.5699123211813567,0.16422872340425532,0.34557651069445205,0.4300876788186433
