X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,MajorGroup,label
-0.2954408598676747,-0.27590702265678074,-0.21667142612200113,-0.20536234922699306,-0.2532885302785228,-0.19163644110207123,-0.23726524891573259,-0.2756456028059912,-0.24209730389583164,-0.2650901617438816,-0.05481334599567134,-0.04829755255833289,-0.2772494651846298,-0.2511389133934049,-0.07599171163506797,-0.2517213756628546,-0.2511389133934049,-0.24184184251556842,-0.43366491438748345,0
-0.29531112205248183,-0.2758737660396812,-0.21675764799776182,-0.20546243452681165,-0.2532321504840775,-0.19160702841416002,-0.23722424488245755,-0.27564380630775176,-0.24182560415160304,-0.2650583158428082,-0.05472234959971646,-0.04819806271004055,-0.2773300723914165,-0.2512073683427356,0.1447370797046335,-0.25173708129806993,-0.2512073683427356,-0.24192269119378632,-0.43366491438748345,0
-0.29556498402740256,-0.27623741067873336,-0.2169122773121426,-0.20629094720734797,-0.2534799866638266,-0.1923482281495222,-0.23787841107998436,-0.27600669895212493,-0.24218533461296174,-0.26503424909314205,-0.05504109116543553,-0.04821520228013666,-0.2776377616150364,-0.25143574151586245,-0.07593279216994142,-0.25218367863491886,-0.25143574151586245,-0.2420745441345398,-0.43366491438748345,0
-0.19675388833572705,-0.22704896146733633,-0.21772267873059034,-0.2064378772675307,-0.2545494408897106,-0.11052409122642874,-0.17011051375255828,-0.19855894124921827,-0.19285389885234677,-0.2659688655150255,-0.05503778682703493,-0.03914314748652307,-0.1428261234715359,-0.25219193188604394,-0.07613447850242992,-0.2527222214888968,-0.25219193188604394,-0.1766666621829543,-0.5348868171075462,0
-0.10248969763589043,-0.09188046942450002,-0.13060405011613743,-0.20630104216677697,-0.17648985361163663,-0.09918550003666171,-0.14083818999787576,-0.27634598381313324,-0.047000042155535014,-0.12179819282254575,-0.021759794794627835,-0.0343762045535384,-0.07435605896389662,-0.1500111577810049,-0.07607828297028865,-0.2525989238085665,-0.1500111577810049,-0.14580102439306405,-0.5348868171075462,0
-0.07411734730614357,-0.05690842713937917,-0.2176679482451103,-0.027458049486580736,-0.12221255566754007,-0.07302781625430252,-0.2380610308948482,-0.27630233070241234,0.014409534035019348,-0.0828586780596868,0.011385261162124502,-0.04900719771175814,-0.00973210975150652,-0.11586141394379487,-0.07607945312119566,-0.055887641285036205,-0.11586141394379487,-0.11415009643266026,-0.5348868171075462,0
2.736711674100313,1.105282839083698,0.49723048193032443,-0.2064378772675307,0.29597282383985446,0.5253880256429866,0.49560894981648207,0.281607311698451,-0.24222677425795147,-0.26523145787427005,-0.3820292688128918,2.2524173743653413,0.7212462842726327,-0.25152896668909935,-0.07571210490312558,0.278426225220155,-0.25152896668909935,0.4479473685791715,-0.48427586574751486,0
2.461003223327983,0.9899965977589442,0.503580195124963,-0.2064378772675307,0.3351802725603466,0.5879341064861502,0.5567239427450327,0.3146664723012032,2.746247216351061,0.1276232801568581,0.5907120367497773,-0.04661629195673661,1.0100503908739769,0.49530344091107076,-0.075663749979546,-0.2524645198798498,0.49530344091107076,0.4547971582725488,-0.48427586574751486,0
2.4233122049262072,1.0293238756188636,0.41864355002924436,-0.2064378772675307,0.24127267743741823,0.8506139201064121,0.7298141165421762,0.38965230881673835,-0.24235263644746796,0.38135732019764984,1.0931443159567804,2.4707754973899694,0.9027506833256784,-0.25156066635723306,-0.07562171497391301,0.023409773161597515,-0.25156066635723306,0.3784373072973802,-0.48427586574751486,0
1.2712248125257921,6.830956666317354,1.107426130016695,5.323470268260363,4.494681828294838,3.9830945953369636,4.530766507706615,1.9801065722066613,-0.24390937816999006,2.368038333320106,1.8845130285094787,1.973035686653941,-0.2770038204796051,1.4587511456476552,-0.07488758389622953,7.580922596887573,1.4587511456476552,0.914475925073128,0.17366650193289299,0
