method,AUC_mean,AUC_std,AUC_count,PR_AUC_mean,PR_AUC_std,PR_AUC_count,F1_mean,F1_std,F1_count,G_Mean_mean,G_Mean_std,G_Mean_count,Recall_mean,Recall_std,Recall_count,Precision_mean,Precision_std,Precision_count,Balanced_Accuracy_mean,Balanced_Accuracy_std,Balanced_Accuracy_count,Type1_Error_mean,Type1_Error_std,Type1_Error_count,Type2_Error_mean,Type2_Error_std,Type2_Error_count,Recall_at_5pctFPR_mean,Recall_at_5pctFPR_std,Recall_at_5pctFPR_count,Precision_at_5pctFPR_mean,Precision_at_5pctFPR_std,Precision_at_5pctFPR_count,Realized_FPR_at_5pctFPR_mean,Realized_FPR_at_5pctFPR_std,Realized_FPR_at_5pctFPR_count
B_data_equal,0.852869423882,,1,0.120160229605,,1,0.176470588235,,1,0.406274500087,,1,0.166089965398,,1,0.188235294118,,1,0.579941255227,,1,0.00620745494347,,1,0.833910034602,,1,0.359861591696,,1,0.0735502121641,,1,0.0392838936036,,1
B_model_FIFO3_equal,0.857141063513,,1,0.110621093659,,1,0.167209554832,,1,0.511860962635,,1,0.266435986159,,1,0.121835443038,,1,0.624896404931,,1,0.0166431762977,,1,0.733564013841,,1,0.415224913495,,1,0.0749063670412,,1,0.0444417788707,,1
Recent5y,0.835629346985,,1,0.104993173963,,1,0.174917491749,,1,0.426543247486,,1,0.18339100346,,1,0.167192429022,,1,0.587737124665,,1,0.00791675413081,,1,0.81660899654,,1,0.359861591696,,1,0.078967350038,,1,0.0363750862147,,1
