split,method,sampling,tune_val_auc,tune_best_params
split_7+9,New,undersampling,0.897517,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 50, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.7}"
split_7+9,New,oversampling,0.868973,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 15, ""min_child_samples"": 100, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_7+9,New,hybrid,0.871008,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.2, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 500, ""num_leaves"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 0.7}"
split_8+8,Old,none,0.833408,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 50, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 0.85}"
split_8+8,Old,undersampling,0.825111,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.03, ""max_depth"": -1, ""min_child_samples"": 100, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1, ""subsample"": 0.85}"
split_8+8,Old,oversampling,0.789572,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1, ""subsample"": 0.85}"
split_8+8,Old,hybrid,0.794131,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.2, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 500, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_8+8,New,none,0.902260,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_depth"": -1, ""min_child_samples"": 100, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
split_8+8,New,undersampling,0.902416,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 1.0}"
split_8+8,New,oversampling,0.865123,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.05, ""max_depth"": 15, ""min_child_samples"": 50, ""n_estimators"": 800, ""num_leaves"": 100, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
split_8+8,New,hybrid,0.877583,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.7}"
split_9+7,Old,none,0.834325,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 0.7}"
split_9+7,Old,undersampling,0.830951,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 0.7}"
split_9+7,Old,oversampling,0.797951,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.2, ""max_depth"": 15, ""min_child_samples"": 100, ""n_estimators"": 800, ""num_leaves"": 100, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
split_9+7,Old,hybrid,0.800459,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.2, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
split_9+7,New,none,0.910047,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
split_9+7,New,undersampling,0.910673,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.03, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.85}"
split_9+7,New,oversampling,0.884084,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.2, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 0.7}"
split_9+7,New,hybrid,0.879961,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 800, ""num_leaves"": 50, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
split_10+6,Old,none,0.843676,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 50, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_10+6,Old,undersampling,0.846842,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
split_10+6,Old,oversampling,0.804545,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.2, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.85}"
split_10+6,Old,hybrid,0.814378,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.2, ""max_depth"": 15, ""min_child_samples"": 50, ""n_estimators"": 800, ""num_leaves"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.7}"
split_10+6,New,none,0.910893,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.03, ""max_depth"": 10, ""min_child_samples"": 20, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
split_10+6,New,undersampling,0.909340,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.7}"
split_10+6,New,oversampling,0.877720,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 100, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
split_10+6,New,hybrid,0.890650,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.03, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.7}"
split_11+5,Old,none,0.851753,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 10, ""min_child_samples"": 20, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
split_11+5,Old,undersampling,0.843565,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 50, ""n_estimators"": 1000, ""num_leaves"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
split_11+5,Old,oversampling,0.810580,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.1, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 0.7}"
split_11+5,Old,hybrid,0.823076,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.1, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
split_11+5,New,none,0.907857,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 500, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.7}"
split_11+5,New,undersampling,0.904219,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
split_11+5,New,oversampling,0.872859,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.05, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.7}"
split_11+5,New,hybrid,0.884302,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
split_12+4,Old,none,0.841423,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
