split,method,sampling,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error,tune_val_auc,tune_best_params
split_1+7,Old,none,0.6008779528931696,0.22499448001766395,0.5642721521677726,0.47023534840793724,0.14787403860107387,0.3228857362806554,0.5297646515920628,0.6333050249808794,"{""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""min_samples_split"": 8, ""n_estimators"": 200}"
split_1+7,Old,undersampling,0.6155289232715053,0.23241061130334487,0.585070606359905,0.5579141670512229,0.14677673910404274,0.38645111624326406,0.4420858329487771,0.6301538583787758,"{""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 8, ""min_samples_split"": 2, ""n_estimators"": 400}"
split_1+7,Old,oversampling,0.6085567958963347,0.22502221145303286,0.5753490495977016,0.6428241808952468,0.1363814372429998,0.48504344000879795,0.3571758191047531,0.6140429293681775,"{""max_depth"": null, ""max_features"": ""log2"", ""min_samples_leaf"": 8, ""min_samples_split"": 32, ""n_estimators"": 600}"
split_1+7,Old,hybrid,0.6138570362319204,0.2270445068504808,0.5799434625316572,0.615597600369174,0.13919031719532554,0.4536456614978555,0.384402399630826,0.6256468706854594,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 32, ""n_estimators"": 800}"
split_1+7,New,none,0.6555935916465102,0.2585034013605442,0.6012778644554351,0.5085371481310568,0.1732976883157729,0.2890685142417244,0.49146285186894323,0.669112334960632,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 32, ""n_estimators"": 600}"
split_1+7,New,undersampling,0.6593776197971928,0.25871712483636794,0.5996606563460861,0.5016151361329027,0.17431045542014112,0.2831298801275707,0.49838486386709735,0.6701082942841754,"{""max_depth"": 12, ""max_features"": ""log2"", ""min_samples_leaf"": 16, ""min_samples_split"": 2, ""n_estimators"": 600}"
split_1+7,New,oversampling,0.6379304460481703,0.2442855468292111,0.5832084746822638,0.48084910013844023,0.16373350094280326,0.2926426921807984,0.5191508998615597,0.6595709995617504,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""min_samples_split"": 32, ""n_estimators"": 200}"
split_1+7,New,hybrid,0.6464230866494615,0.2567139512463848,0.5758983824153495,0.4300876788186433,0.18296034550451512,0.2288573628065545,0.5699123211813567,0.6628674259856107,"{""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 32, ""n_estimators"": 600}"
split_1+7,Retrain,none,0.6571903309954445,0.2558936990998714,0.6083462706189489,0.5509921550530688,0.1666434054431263,0.32832948421862973,0.44900784494693124,0.6644052033896786,"{""max_depth"": 12, ""max_features"": ""log2"", ""min_samples_leaf"": 16, ""min_samples_split"": 2, ""n_estimators"": 600}"
split_1+7,Retrain,undersampling,0.6574580612956482,0.256624196639982,0.603722233282155,0.5251499769266267,0.1698000596836765,0.30594963158473554,0.4748500230733733,0.6640273720181928,"{""max_depth"": 12, ""max_features"": ""log2"", ""min_samples_leaf"": 16, ""min_samples_split"": 16, ""n_estimators"": 600}"
split_1+7,Retrain,oversampling,0.6385264510989883,0.244998244998245,0.5843560510820467,0.4831564374711583,0.16410658307210033,0.29324755306279554,0.5168435625288417,0.6551699197709174,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""min_samples_split"": 32, ""n_estimators"": 600}"
split_1+7,Retrain,hybrid,0.6468375090987957,0.25660272449263277,0.5742949157398635,0.4259344716197508,0.18360851402426895,0.2256680963378423,0.5740655283802492,0.6586446876042756,"{""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 16, ""n_estimators"": 200}"
split_2+6,Old,none,0.6298417226981956,0.23185538267829842,0.5866758278590668,0.5948315643747116,0.14399016979445933,0.42136808534037173,0.4051684356252884,0.6582040460527883,"{""max_depth"": null, ""max_features"": ""log2"", ""min_samples_leaf"": 16, ""min_samples_split"": 16, ""n_estimators"": 400}"
split_2+6,Old,undersampling,0.6292566034685119,0.23217341699942956,0.5852734155946665,0.5634517766497462,0.14621003472638008,0.3920598262399648,0.4365482233502538,0.6627388261969296,"{""max_depth"": 12, ""max_features"": ""log2"", ""min_samples_leaf"": 16, ""min_samples_split"": 2, ""n_estimators"": 400}"
split_2+6,Old,oversampling,0.6175884495804543,0.23198636806231743,0.5626239618098656,0.4397784956160591,0.157546701934204,0.2802155504234026,0.5602215043839409,0.6554978254967061,"{""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""min_samples_split"": 16, ""n_estimators"": 800}"
split_2+6,Old,hybrid,0.623805826690318,0.2313633914136878,0.5860022028780846,0.594370096908168,0.14363778298204527,0.422247882986913,0.405629903091832,0.659821228677721,"{""max_depth"": 12, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""min_samples_split"": 4, ""n_estimators"": 200}"
split_2+6,New,none,0.6597798876816708,0.2561710840632465,0.602098757801401,0.5196123673281033,0.16998792270531402,0.30232046629275267,0.48038763267189666,0.667196108928901,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""min_samples_split"": 2, ""n_estimators"": 400}"
split_2+6,New,undersampling,0.6612329291166585,0.2535449735449735,0.6065142240617357,0.5528380249192432,0.16449265412604697,0.33459804245023644,0.4471619750807568,0.6678774929158123,"{""max_depth"": 32, ""max_features"": ""log2"", ""min_samples_leaf"": 16, ""min_samples_split"": 16, ""n_estimators"": 800}"
split_2+6,New,oversampling,0.6408854263011894,0.2492028452293353,0.583690182511048,0.4688509460083064,0.1697010188742275,0.27334213130979873,0.5311490539916935,0.6575859181360046,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 16, ""min_samples_split"": 8, ""n_estimators"": 600}"
split_2+6,New,hybrid,0.648471371889034,0.2483745123537061,0.59735738593996,0.5288417166589755,0.16229995751310014,0.32525019245573517,0.47115828334102444,0.6611572660066056,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""min_samples_split"": 4, ""n_estimators"": 800}"
split_3+5,Old,none,0.6384199527509689,0.2412732095490716,0.5899916244643468,0.524688509460083,0.15665472581978507,0.33657758715495434,0.47531149053991695,0.6724293712979059,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 16, ""min_samples_split"": 4, ""n_estimators"": 600}"
