split,method,sampling,tune_val_auc,tune_best_params
split_2+6,New,hybrid,0.661157,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""min_samples_split"": 4, ""n_estimators"": 800}"
split_3+5,Old,none,0.672429,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 16, ""min_samples_split"": 4, ""n_estimators"": 600}"
split_3+5,Old,undersampling,0.671134,"{""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 600}"
split_3+5,Old,oversampling,0.660900,"{""max_depth"": 12, ""max_features"": ""log2"", ""min_samples_leaf"": 8, ""min_samples_split"": 8, ""n_estimators"": 400}"
split_3+5,Old,hybrid,0.665454,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 4, ""n_estimators"": 400}"
split_3+5,New,none,0.658827,"{""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""min_samples_split"": 4, ""n_estimators"": 400}"
split_3+5,New,undersampling,0.662049,"{""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 16, ""min_samples_split"": 8, ""n_estimators"": 200}"
split_3+5,New,oversampling,0.654217,"{""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 16, ""min_samples_split"": 4, ""n_estimators"": 800}"
split_3+5,New,hybrid,0.655881,"{""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 32, ""n_estimators"": 400}"
split_4+4,Old,none,0.666215,"{""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 600}"
split_4+4,Old,undersampling,0.665914,"{""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""min_samples_split"": 4, ""n_estimators"": 800}"
split_4+4,Old,oversampling,0.657460,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 16, ""min_samples_split"": 32, ""n_estimators"": 200}"
split_4+4,Old,hybrid,0.659543,"{""max_depth"": 12, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""min_samples_split"": 16, ""n_estimators"": 800}"
split_4+4,New,none,0.659604,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 16, ""min_samples_split"": 8, ""n_estimators"": 400}"
split_4+4,New,undersampling,0.658918,"{""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 16, ""min_samples_split"": 2, ""n_estimators"": 800}"
split_4+4,New,oversampling,0.649794,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 16, ""min_samples_split"": 2, ""n_estimators"": 800}"
split_4+4,New,hybrid,0.654863,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 8, ""min_samples_split"": 16, ""n_estimators"": 600}"
split_5+3,Old,none,0.670137,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 16, ""min_samples_split"": 2, ""n_estimators"": 800}"
split_5+3,Old,undersampling,0.669436,"{""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""min_samples_split"": 32, ""n_estimators"": 800}"
split_5+3,Old,oversampling,0.660666,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 16, ""min_samples_split"": 2, ""n_estimators"": 400}"
split_5+3,Old,hybrid,0.665004,"{""max_depth"": 32, ""max_features"": ""log2"", ""min_samples_leaf"": 16, ""min_samples_split"": 8, ""n_estimators"": 200}"
split_5+3,New,none,0.655009,"{""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 16, ""min_samples_split"": 16, ""n_estimators"": 400}"
split_5+3,New,undersampling,0.655145,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 32, ""n_estimators"": 200}"
split_5+3,New,oversampling,0.647063,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 800}"
split_5+3,New,hybrid,0.649232,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""min_samples_split"": 16, ""n_estimators"": 800}"
split_6+2,Old,none,0.667923,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 32, ""n_estimators"": 200}"
split_6+2,Old,undersampling,0.668810,"{""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 16, ""min_samples_split"": 2, ""n_estimators"": 800}"
split_6+2,Old,oversampling,0.659808,"{""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 16, ""min_samples_split"": 4, ""n_estimators"": 800}"
split_6+2,Old,hybrid,0.663394,"{""max_depth"": 20, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""min_samples_split"": 32, ""n_estimators"": 800}"
split_6+2,New,none,0.663653,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""min_samples_split"": 2, ""n_estimators"": 400}"
split_6+2,New,undersampling,0.666121,"{""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 8, ""min_samples_split"": 32, ""n_estimators"": 200}"
split_6+2,New,oversampling,0.649285,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""min_samples_split"": 32, ""n_estimators"": 800}"
split_6+2,New,hybrid,0.653652,"{""max_depth"": 12, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""min_samples_split"": 16, ""n_estimators"": 200}"
split_7+1,Old,none,0.667118,"{""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 16, ""min_samples_split"": 2, ""n_estimators"": 200}"
split_7+1,Old,undersampling,0.668216,"{""max_depth"": 12, ""max_features"": ""log2"", ""min_samples_leaf"": 16, ""min_samples_split"": 16, ""n_estimators"": 800}"
split_7+1,Old,oversampling,0.661031,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""min_samples_split"": 32, ""n_estimators"": 800}"
split_7+1,Old,hybrid,0.664800,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""min_samples_split"": 4, ""n_estimators"": 400}"
split_7+1,New,none,0.657536,"{""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 16, ""min_samples_split"": 16, ""n_estimators"": 200}"
split_7+1,New,undersampling,0.656861,"{""max_depth"": 24, ""max_features"": ""log2"", ""min_samples_leaf"": 8, ""min_samples_split"": 16, ""n_estimators"": 400}"
split_7+1,New,oversampling,0.630646,"{""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 4, ""n_estimators"": 200}"
split_7+1,New,hybrid,0.639138,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""min_samples_split"": 32, ""n_estimators"": 200}"
