old_years,none,undersampling,oversampling,hybrid,avg
1yr,0.2298,0.3018,0.4370,0.4393,0.3520
2yr,0.3996,0.5441,0.5459,0.3876,0.4693
3yr,0.3839,0.3350,0.4905,0.3000,0.3774
4yr,0.4162,0.4619,0.5861,0.4222,0.4716
5yr,0.4342,0.4126,0.2723,0.5487,0.4169
6yr,0.5145,0.5362,0.5215,0.4545,0.5067
7yr,0.3678,0.6719,0.6036,0.4509,0.5235
avg,0.3923,0.4662,0.4938,0.4290,0.4453
