new_years,none,undersampling,oversampling,hybrid,avg
7yr,0.1633,0.1649,0.1512,0.1680,0.1618
6yr,0.1619,0.1790,0.1584,0.1687,0.1670
5yr,0.1652,0.1554,0.1593,0.1766,0.1641
4yr,0.1817,0.2091,0.1575,0.1893,0.1844
3yr,0.1974,0.1852,0.1783,0.1819,0.1857
2yr,0.1936,0.2172,0.1690,0.2044,0.1960
1yr,0.2126,0.1665,0.1660,0.1703,0.1788
avg,0.1822,0.1825,0.1628,0.1799,0.1768
