new_years,none,undersampling,oversampling,hybrid,avg
7yr,0.5030,0.5219,0.4241,0.5362,0.4963
6yr,0.5367,0.6424,0.4915,0.5132,0.5459
5yr,0.5865,0.5178,0.5385,0.6202,0.5658
4yr,0.5713,0.6622,0.4845,0.6198,0.5844
3yr,0.7028,0.6534,0.6124,0.5773,0.6365
2yr,0.7254,0.6894,0.6041,0.7153,0.6835
1yr,0.7748,0.6078,0.6091,0.5487,0.6351
avg,0.6287,0.6136,0.5377,0.5901,0.5925
