split,method,sampling,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error,tune_val_auc,tune_best_params
split_5+11,New,undersampling,0.892322,0.292683,0.717860,0.543554,0.200257,0.051938,0.456446,0.876024,"{""colsample_bytree"": 0.7, ""gamma"": 0.2, ""learning_rate"": 0.05, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0, ""subsample"": 1.0}"
split_5+11,New,oversampling,0.834203,0.226749,0.647646,0.445993,0.152019,0.059525,0.554007,0.820022,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.2, ""max_depth"": 7, ""min_child_weight"": 1, ""n_estimators"": 1000, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
split_5+11,New,hybrid,0.849482,0.200458,0.737892,0.609756,0.119945,0.107045,0.390244,0.816336,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.1, ""max_depth"": 7, ""min_child_weight"": 20, ""n_estimators"": 800, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
split_5+11,Finetune,none,0.832002,0.225675,0.669961,0.480836,0.147436,0.066528,0.519164,0.791383,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 10, ""min_child_weight"": 1, ""n_estimators"": 500, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
split_5+11,Finetune,undersampling,0.852892,0.226984,0.681014,0.498258,0.146968,0.069195,0.501742,0.780937,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 10, ""min_child_weight"": 20, ""n_estimators"": 1000, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.7}"
split_5+11,Finetune,oversampling,0.823010,0.188571,0.649858,0.459930,0.118598,0.081784,0.540070,0.751265,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 3, ""n_estimators"": 800, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.85}"
split_5+11,Finetune,hybrid,0.819759,0.186962,0.690802,0.529617,0.113518,0.098958,0.470383,0.746079,"{""colsample_bytree"": 0.7, ""gamma"": 0.1, ""learning_rate"": 0.2, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 800, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
split_6+10,Old,none,0.695014,0.079553,0.446777,0.222997,0.048411,0.104877,0.777003,0.806524,"{""colsample_bytree"": 1.0, ""gamma"": 0.2, ""learning_rate"": 0.05, ""max_depth"": 10, ""min_child_weight"": 3, ""n_estimators"": 1000, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""subsample"": 0.85}"
split_6+10,Old,undersampling,0.677221,0.085031,0.531233,0.334495,0.048706,0.156315,0.665505,0.806761,"{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 800, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 0.85}"
split_6+10,Old,oversampling,0.668687,0.078934,0.482490,0.268293,0.046274,0.132305,0.731707,0.761993,"{""colsample_bytree"": 0.7, ""gamma"": 0.1, ""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 800, ""reg_alpha"": 0.1, ""reg_lambda"": 10.0, ""subsample"": 1.0}"
split_6+10,Old,hybrid,0.663722,0.077742,0.499005,0.292683,0.044824,0.149229,0.707317,0.772172,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.2, ""max_depth"": 7, ""min_child_weight"": 1, ""n_estimators"": 1000, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
split_6+10,New,none,0.881852,0.258436,0.715455,0.547038,0.169181,0.064277,0.452962,0.877495,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
split_6+10,New,undersampling,0.882047,0.279492,0.712051,0.536585,0.188957,0.055106,0.463415,0.874219,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 3, ""n_estimators"": 1000, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
split_6+10,New,oversampling,0.835354,0.193374,0.674302,0.498258,0.119966,0.087453,0.501742,0.826900,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 10, ""min_child_weight"": 20, ""n_estimators"": 1000, ""reg_alpha"": 1.0, ""reg_lambda"": 3.0, ""subsample"": 1.0}"
split_6+10,New,hybrid,0.864929,0.233333,0.719297,0.560976,0.147301,0.077699,0.439024,0.842266,"{""colsample_bytree"": 1.0, ""gamma"": 0.2, ""learning_rate"": 0.05, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 800, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.7}"
split_6+10,Finetune,none,0.850050,0.221264,0.702882,0.536585,0.139367,0.079283,0.463415,0.801728,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 20, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
split_6+10,Finetune,undersampling,0.858725,0.263258,0.677409,0.484321,0.180754,0.052522,0.515679,0.815201,"{""colsample_bytree"": 0.85, ""gamma"": 0.2, ""learning_rate"": 0.03, ""max_depth"": 10, ""min_child_weight"": 1, ""n_estimators"": 1000, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 1.0}"
split_6+10,Finetune,oversampling,0.800149,0.187900,0.649710,0.459930,0.118068,0.082201,0.540070,0.744619,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 7, ""min_child_weight"": 1, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 0.85}"
split_6+10,Finetune,hybrid,0.848042,0.176412,0.734786,0.620209,0.102831,0.129471,0.379791,0.775025,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 1, ""n_estimators"": 800, ""reg_alpha"": 0.1, ""reg_lambda"": 10.0, ""subsample"": 0.85}"
split_7+9,Old,none,0.695040,0.096371,0.501335,0.282230,0.058106,0.109462,0.717770,0.810339,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 10, ""min_child_weight"": 20, ""n_estimators"": 1000, ""reg_alpha"": 0.1, ""reg_lambda"": 10.0, ""subsample"": 1.0}"
split_7+9,Old,undersampling,0.691912,0.092515,0.422026,0.191638,0.060976,0.070613,0.808362,0.804774,"{""colsample_bytree"": 1.0, ""gamma"": 0.2, ""learning_rate"": 0.03, ""max_depth"": 10, ""min_child_weight"": 1, ""n_estimators"": 800, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.7}"
split_7+9,Old,oversampling,0.681490,0.084259,0.519585,0.317073,0.048585,0.148562,0.682927,0.764525,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 3, ""n_estimators"": 800, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0, ""subsample"": 0.85}"
