combination,AUC_no_fs,AUC_with_fs,AUC_diff,F1_no_fs,F1_with_fs,F1_diff,GMean_no_fs,GMean_with_fs,GMean_diff
ensemble_old_3,0.6509328343960041,0.646659128544304,-0.004273705851700171,0.18576051779935276,0.21993127147766323,0.03417075367831046,0.3575048125401071,0.40992066632225393,0.05241585378214686
ensemble_new_3,0.6664676328667649,0.6569355271818598,-0.009532105684905146,0.18705035971223022,0.21411042944785277,0.027060069735622555,0.35023221526504805,0.3930187905225487,0.042786575257500625
ensemble_all_6,0.6659935674677894,0.6587748633771355,-0.007218704090653838,0.17409470752089137,0.212186823383854,0.03809211586296263,0.3353813253221147,0.38986022788505303,0.05447890256293836
ensemble_2_old_hybrid_new_hybrid,0.6608095246154339,0.654291762888186,-0.006517761727247828,0.16806136680613668,0.2062043795620438,0.03814301275590712,0.32924270004187883,0.3869250735794526,0.05768237353757377
ensemble_3_type_a,0.6609991786858511,0.6559275149729535,-0.005071663712897578,0.17697300990775539,0.21772754312908982,0.04075453322133443,0.3409217454855359,0.4014952352536865,0.060573489768150635
ensemble_3_type_b,0.6631002169457848,0.6558286345244398,-0.007271582421344958,0.1477832512315271,0.16435432230522945,0.016571071073702343,0.29768373737244375,0.32276660101954185,0.025082863647098108
ensemble_4,0.6630484931083981,0.657445242319137,-0.0056032507892610495,0.15291902071563088,0.15959741193386054,0.006678391218229662,0.30366085205073207,0.31659444563163053,0.012933593580898461
ensemble_5,0.6611328715478525,0.6553094677661535,-0.005823403781698988,0.1508732813080639,0.17103448275862068,0.020161201450556776,0.30335537523183775,0.3337544151354934,0.030399039903655667
