,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
ensemble_old_3_no_fs,0.6509328343960041,0.18576051779935276,0.3575048125401071,0.1324411628980157,0.31094257854821233,0.034970033540440974,0.8675588371019843
ensemble_new_3_no_fs,0.6664676328667649,0.18705035971223022,0.35023221526504805,0.12598061836640517,0.363031914893617,0.026337493814262935,0.8740193816335948
ensemble_all_6_no_fs,0.6659935674677894,0.17409470752089137,0.3353813253221147,0.11536686663590216,0.3546099290780142,0.02501786990707648,0.8846331333640979
ensemble_pair_hy_no_fs,0.6608095246154339,0.16806136680613668,0.32924270004187883,0.11121365943700968,0.3437945791726106,0.025292791554406995,0.8887863405629903
ensemble_old_3_fs,0.646659128544304,0.21993127147766323,0.40992066632225393,0.17720350715274574,0.289811320754717,0.051740254027602135,0.8227964928472543
ensemble_new_3_fs,0.6569355271818598,0.21411042944785277,0.3930187905225487,0.16105214582371943,0.3193046660567246,0.04090834112278001,0.8389478541762806
ensemble_all_6_fs,0.6587748633771355,0.212186823383854,0.38986022788505303,0.15828334102445776,0.32176360225140715,0.03975367020399186,0.8417166589755423
ensemble_pair_hy_fs,0.654291762888186,0.2062043795620438,0.3869250735794526,0.15643747115828335,0.3024085637823372,0.04299774564249189,0.8435625288417167
