combination,AUC_no_fs,AUC_with_fs,AUC_diff,F1_no_fs,F1_with_fs,F1_diff,GMean_no_fs,GMean_with_fs,GMean_diff
ensemble_old_3,0.5159503412225933,0.47710178597357333,-0.03884855524901998,0.12607449856733524,0.11398963730569948,-0.012084861261635757,0.49724082604723546,0.3234461239406073,-0.17379470210662817
ensemble_new_3,0.6043487730506751,0.5259401771453462,-0.07840859590532889,0.0,0.0,0.0,0.0,0.0,0.0
ensemble_all_6,0.5124727747930885,0.4769928851459271,-0.03547988964716142,0.0,0.0,0.0,0.0,0.0,0.0
ensemble_2_old_hybrid_new_hybrid,0.5768041237113402,0.4573834761144185,-0.11942064759692167,0.16560509554140126,0.020833333333333332,-0.14477176220806792,0.411483908342054,0.15720441412546735,-0.2542794942165867
ensemble_3_type_a,0.5105924205023958,0.47667344271816464,-0.0339189777842312,0.13090909090909092,0.12285012285012285,-0.008058968058968066,0.5248576317574657,0.4891000082427083,-0.03575762351475742
ensemble_3_type_b,0.5823072455350661,0.46706838971976183,-0.11523885581530424,0.0,0.0,0.0,0.0,0.0,0.0
ensemble_4,0.5111732249165093,0.4774357485116887,-0.03373747640482061,0.0,0.0,0.0,0.0,0.0,0.0
ensemble_5,0.5163859445331784,0.47719616669086684,-0.03918977784231159,0.1336206896551724,0.12432432432432433,-0.009296365330848072,0.5231395988933579,0.4814249697014178,-0.041714629191940134
