,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
no_fs,0.6043487730506751,0.0,0.0,0.0,0.0,0.0,1.0
kbest_f_r20,0.5583055031218238,0.07860262008733625,0.3275501418059913,0.1267605633802817,0.056962025316455694,0.15360824742268042,0.8732394366197183
kbest_f_r50,0.5259401771453462,0.0,0.0,0.0,0.0,0.0,1.0
kbest_f_r80,0.5780601132568608,0.0,0.0,0.0,0.0,0.01958762886597938,1.0
kbest_chi2_r20,0.5665384056918833,0.0,0.0,0.0,0.0,0.0,1.0
kbest_chi2_r50,0.576731523159576,0.0,0.0,0.0,0.0,0.0,1.0
kbest_chi2_r80,0.5924568026717003,0.0,0.0,0.0,0.0,0.0,1.0
