,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
ensemble_old_3_no_fs,0.5490041170579727,0.16725352112676056,0.0,1.0,0.09125840537944284,1.0,0.0
ensemble_new_3_no_fs,0.5478135084010236,0.0,0.0,0.0,0.0,0.0,1.0
ensemble_all_6_no_fs,0.5440525203071103,0.1831831831831832,0.5440023694304299,0.6421052631578947,0.10683012259194395,0.5391120507399577,0.35789473684210527
ensemble_pair_hy_no_fs,0.5912262156448203,0.21161290322580645,0.5634938458784974,0.8631578947368421,0.12058823529411765,0.6321353065539113,0.1368421052631579
ensemble_old_3_fs,0.5673750973628575,0.16725352112676056,0.0,1.0,0.09125840537944284,1.0,0.0
ensemble_new_3_fs,0.5638477801268499,0.15447154471544716,0.4981997188185345,0.4,0.09571788413098237,0.379492600422833,0.6
ensemble_all_6_fs,0.5735173027706687,0.18448023426061494,0.5432552747420923,0.6631578947368421,0.10714285714285714,0.554968287526427,0.3368421052631579
ensemble_pair_hy_fs,0.5317848002670524,0.17414965986394557,0.5133144360410451,0.6736842105263158,0.1,0.6088794926004228,0.3263157894736842
