new_years,none,undersampling,oversampling,hybrid,avg
7yr,0.2511,0.2478,0.2420,0.2436,0.2461
6yr,0.2470,0.2486,0.2433,0.2457,0.2462
5yr,0.2500,0.2490,0.2434,0.2472,0.2474
4yr,0.2489,0.2486,0.2460,0.2434,0.2468
3yr,0.2506,0.2511,0.2433,0.2513,0.2491
2yr,0.2545,0.2535,0.2415,0.2465,0.2490
1yr,0.2276,0.2477,0.2457,0.2032,0.2311
avg,0.2471,0.2495,0.2436,0.2401,0.2451
