old_years,none,undersampling,oversampling,hybrid,avg
1yr,0.6412,0.6413,0.4621,0.6178,0.5906
2yr,0.3743,0.3880,0.5889,0.4790,0.4576
3yr,0.3525,0.3643,0.6251,0.3564,0.4246
4yr,0.3284,0.3705,0.2975,0.6353,0.4079
5yr,0.3134,0.3222,0.5450,0.4268,0.4019
6yr,0.4554,0.3190,0.3833,0.3317,0.3723
7yr,0.3210,0.3270,0.4378,0.3268,0.3531
avg,0.3980,0.3903,0.4771,0.4534,0.4297
