old_years,none,undersampling,oversampling,hybrid,avg
1yr,0.7794,0.7803,0.6290,0.7637,0.7381
2yr,0.5556,0.5782,0.7536,0.6705,0.6395
3yr,0.5464,0.5602,0.7877,0.5459,0.6101
4yr,0.5228,0.5658,0.4721,0.8039,0.5911
5yr,0.5113,0.5192,0.7231,0.6244,0.5945
6yr,0.6484,0.5136,0.5741,0.5293,0.5663
7yr,0.5196,0.5265,0.6271,0.5215,0.5487
avg,0.5834,0.5777,0.6524,0.6370,0.6126
