new_years,none,undersampling,oversampling,hybrid,avg
7yr,0.5561,0.4864,0.5090,0.4176,0.4923
6yr,0.4619,0.4924,0.4642,0.4527,0.4678
5yr,0.5085,0.5035,0.4804,0.4642,0.4892
4yr,0.5325,0.5275,0.5062,0.4472,0.5033
3yr,0.5473,0.5422,0.4472,0.5459,0.5207
2yr,0.5455,0.5413,0.4485,0.5187,0.5135
1yr,0.7845,0.4868,0.6391,0.8334,0.6860
avg,0.5623,0.5114,0.4992,0.5257,0.5247
