split,method,sampling,tune_val_auc,tune_best_params
split_4+4,New,oversampling,0.629630,"{""C"": 10.0, ""max_iter"": 500, ""solver"": ""lbfgs""}"
split_4+4,New,hybrid,0.636974,"{""C"": 100.0, ""max_iter"": 500, ""solver"": ""saga""}"
split_5+3,Old,none,0.640300,"{""C"": 0.01, ""max_iter"": 500, ""solver"": ""saga""}"
split_5+3,Old,undersampling,0.640473,"{""C"": 0.01, ""max_iter"": 500, ""solver"": ""lbfgs""}"
split_5+3,Old,oversampling,0.631676,"{""C"": 0.01, ""max_iter"": 500, ""solver"": ""saga""}"
split_5+3,Old,hybrid,0.638539,"{""C"": 10.0, ""max_iter"": 500, ""solver"": ""saga""}"
split_5+3,New,none,0.630998,"{""C"": 0.1, ""max_iter"": 500, ""solver"": ""saga""}"
split_5+3,New,undersampling,0.631320,"{""C"": 1.0, ""max_iter"": 500, ""solver"": ""saga""}"
split_5+3,New,oversampling,0.622413,"{""C"": 0.01, ""max_iter"": 500, ""solver"": ""saga""}"
split_5+3,New,hybrid,0.628924,"{""C"": 100.0, ""max_iter"": 500, ""solver"": ""lbfgs""}"
split_6+2,Old,none,0.636957,"{""C"": 0.1, ""max_iter"": 500, ""solver"": ""lbfgs""}"
split_6+2,Old,undersampling,0.637236,"{""C"": 100.0, ""max_iter"": 500, ""solver"": ""saga""}"
split_6+2,Old,oversampling,0.629349,"{""C"": 0.1, ""max_iter"": 500, ""solver"": ""saga""}"
split_6+2,Old,hybrid,0.635282,"{""C"": 100.0, ""max_iter"": 500, ""solver"": ""saga""}"
split_6+2,New,none,0.639959,"{""C"": 0.1, ""max_iter"": 500, ""solver"": ""lbfgs""}"
split_6+2,New,undersampling,0.640179,"{""C"": 10.0, ""max_iter"": 500, ""solver"": ""lbfgs""}"
split_6+2,New,oversampling,0.627423,"{""C"": 0.01, ""max_iter"": 500, ""solver"": ""saga""}"
split_6+2,New,hybrid,0.636781,"{""C"": 0.1, ""max_iter"": 500, ""solver"": ""saga""}"
split_7+1,Old,none,0.638772,"{""C"": 10.0, ""max_iter"": 500, ""solver"": ""lbfgs""}"
split_7+1,Old,undersampling,0.638885,"{""C"": 10.0, ""max_iter"": 500, ""solver"": ""lbfgs""}"
split_7+1,Old,oversampling,0.631588,"{""C"": 0.01, ""max_iter"": 500, ""solver"": ""lbfgs""}"
split_7+1,Old,hybrid,0.636531,"{""C"": 10.0, ""max_iter"": 500, ""solver"": ""lbfgs""}"
split_7+1,New,none,0.613792,"{""C"": 0.01, ""max_iter"": 500, ""solver"": ""lbfgs""}"
split_7+1,New,undersampling,0.614026,"{""C"": 0.01, ""max_iter"": 500, ""solver"": ""lbfgs""}"
split_7+1,New,oversampling,0.590048,"{""C"": 0.01, ""max_iter"": 500, ""solver"": ""saga""}"
split_7+1,New,hybrid,0.599012,"{""C"": 0.01, ""max_iter"": 500, ""solver"": ""saga""}"
