old_years,none,undersampling,oversampling,hybrid,avg
2yr,0.1271,0.1304,0.1263,0.1211,0.1262
4yr,0.1416,0.1547,0.1386,0.1449,0.1450
6yr,0.0000,0.0000,0.0408,0.0000,0.0102
8yr,0.1261,0.1225,0.1242,0.1333,0.1265
10yr,0.1329,0.1303,0.1400,0.1168,0.1300
12yr,0.1268,0.1318,0.1435,0.1424,0.1361
14yr,0.0000,0.0233,0.0000,0.0000,0.0058
avg,0.0935,0.0990,0.1019,0.0941,0.0971
