new_years,none,undersampling,oversampling,hybrid,avg
7yr,0.6294,0.6262,0.6489,0.6594,0.6410
6yr,0.6236,0.6343,0.6459,0.6591,0.6407
5yr,0.6190,0.6251,0.6398,0.6512,0.6338
4yr,0.6161,0.6184,0.6329,0.6490,0.6291
3yr,0.5991,0.6021,0.6183,0.6384,0.6145
2yr,0.5998,0.5939,0.6215,0.6384,0.6134
1yr,0.5880,0.5932,0.6094,0.6295,0.6050
avg,0.6107,0.6133,0.6309,0.6464,0.6254
