old_years,none,undersampling,oversampling,hybrid,avg
1yr,0.4529,0.2816,0.4286,0.7412,0.4761
2yr,0.2731,0.3906,0.2344,0.4790,0.3443
3yr,0.3349,0.2950,0.3913,0.3331,0.3386
4yr,0.3133,0.2205,0.3452,0.2956,0.2936
5yr,0.3088,0.3065,0.2444,0.2953,0.2887
6yr,0.2906,0.2472,0.2958,0.3064,0.2850
7yr,0.3207,0.2924,0.2871,0.2992,0.2998
avg,0.3278,0.2905,0.3181,0.3928,0.3323
