old_years,none,undersampling,oversampling,hybrid,avg
2yr,0.8395,0.8930,0.8297,0.6845,0.8117
4yr,0.5098,0.4694,0.1277,0.1321,0.3098
6yr,0.0000,0.0000,0.0273,0.0000,0.0068
8yr,0.9279,0.9432,0.9116,0.6103,0.8483
10yr,0.9192,0.9410,0.5317,0.4858,0.7194
12yr,0.9389,0.8821,0.5862,0.6201,0.7568
14yr,0.0207,0.0153,0.0022,0.0055,0.0109
avg,0.5937,0.5920,0.4309,0.3626,0.4948
