new_years,none,undersampling,oversampling,hybrid,avg
7yr,0.6657,0.6647,0.6540,0.6589,0.6608
6yr,0.6616,0.6664,0.6558,0.6571,0.6602
5yr,0.6612,0.6658,0.6548,0.6578,0.6599
4yr,0.6670,0.6666,0.6509,0.6507,0.6588
3yr,0.6657,0.6635,0.6505,0.6524,0.6580
2yr,0.6586,0.6620,0.6466,0.6478,0.6538
1yr,0.6574,0.6523,0.6375,0.6454,0.6482
avg,0.6625,0.6630,0.6500,0.6529,0.6571
