new_years,none,undersampling,oversampling,hybrid,avg
7yr,0.2818,0.2625,0.2649,0.2899,0.2748
6yr,0.2768,0.2405,0.2973,0.1758,0.2476
5yr,0.2647,0.2761,0.2306,0.2018,0.2433
4yr,0.3359,0.1866,0.2722,0.3201,0.2787
3yr,0.1932,0.1998,0.2320,0.1992,0.2061
2yr,0.1625,0.1867,0.2660,0.2002,0.2038
1yr,0.3039,0.2139,0.1639,0.1252,0.2017
avg,0.2598,0.2237,0.2467,0.2160,0.2366
