Ticker,^NDX,^NDX,^NDX,^NDX,^NDX,^NDX,^NDX,^NDX,^NDX,^NDX,^NDX,^NDX,^NDX,^NDX
2000-05-19,3425.38,3425.38,3259.18,3260.64,235677586,-0.04836341879842987,-0.04957205950828943,3479.2980000000002,3531.06,3973.7578333333336,0.040581137739173316,32.48852463051156,0.20641959860640857,0
2000-05-22,3261.47,3269.54,3029.14,3264.71,278531034,0.0012482212081064148,0.0012474428276742096,3429.818,3526.619,3958.526666666666,0.03945016786449311,37.29288738119937,0.20495541717334764,0
2000-05-23,3262.77,3298.46,3022.52,3023.42,229386207,-0.07390855543065078,-0.07678229697692024,3305.1240000000007,3496.7120000000004,3939.5481666666665,0.03788840114035989,33.194834362717586,0.31308253567152433,0
2000-05-24,3023.49,3185.74,2897.27,3180.31,359996552,0.051891566504157494,0.050590035337813304,3231.0860000000002,3480.442,3921.4376666666667,0.03972578068669469,38.85291396854764,0.19614440101751085,0
2000-05-25,3181.5,3290.53,3078.18,3099.28,269282759,-0.025478648307869278,-0.025808849867028475,3165.672,3450.7774999999992,3901.2755,0.03758216196741717,32.82184973930083,0.18908262564208456,0
2000-05-26,3100.97,3170.72,3033.5,3101.44,184386207,0.0006969360625692644,0.0006966933154112274,3133.8320000000003,3417.1904999999997,3882.3951666666667,0.0369905031994301,36.446626495142,0.2160319077589763,0
2000-05-30,3101.43,3415.71,3101.43,3414.03,251268966,0.100788665910029,0.09602689191394743,3163.696,3396.4,3865.2478333333333,0.044202559199671206,49.12583204106881,0.08347026827532256,0
2000-05-31,3414.03,3458.34,3322.22,3324.08,264436207,-0.026347161565657085,-0.026700467587586756,3223.828,3381.2385000000004,3846.3628333333336,0.043067370006961626,52.356745662394694,0.13446728117253492,0
2000-06-01,3331.8,3526.53,3331.8,3518.98,272455172,0.05863276455440314,0.056978230798228904,3291.5620000000004,3379.0795,3831.832,0.045071063786834877,53.9611980743175,0.041730842460031115,0
2000-06-02,3518.98,3759.81,3518.98,3755.67,328139655,0.06726096766676704,0.06509552317072702,3422.84,3388.3265,3820.331833333333,0.04749493219901312,58.97578167545185,0.002162064292123622,0
2000-06-05,3742.28,3817.25,3688.89,3730.31,251027586,-0.0067524569517556365,-0.0067753579393738175,3548.614,3390.424,3806.066,0.04703086326082364,55.846856309888736,0.019963488289177045,0
2000-06-06,3730.31,3801.31,3637.8,3646.32,276389655,-0.022515555007492583,-0.022772900300373464,3595.072,3396.66,3790.3853333333336,0.04610647002962335,49.98429899127906,0.000954386888698755,0
2000-06-07,3644.46,3736.15,3599.53,3736.01,246762069,0.02459740231246843,0.02429975720105918,3677.458,3411.1974999999998,3778.8721666666665,0.04597758967880038,55.128921132227795,0.015382721138326616,0
2000-06-08,3737.93,3791.42,3671.44,3707.31,241250000,-0.007681992285887951,-0.007711650777131205,3715.124,3434.3089999999997,3770.210833333333,0.043656074955331754,58.20072153273166,0.03613401630832058,0
2000-06-09,3707.31,3785.02,3707.31,3760.26,218744828,0.01428259303915791,0.014181557701884307,3716.042,3453.2434999999996,3764.048333333333,0.04293711125639258,65.6105882794046,0.003175312345422787,0
2000-06-12,3761.15,3779.74,3638.31,3638.42,220862069,-0.032402014754298936,-0.032938582466600246,3697.6639999999998,3464.852,3752.133166666667,0.04379212308999117,60.87611974179728,0.029163757894910436,0
2000-06-13,3638.54,3766.52,3582.52,3765.81,241170690,0.035012450459265265,0.034413456074221194,3721.5620000000004,3477.5369999999994,3740.889166666667,0.0439278391821141,73.1399574847425,0.03593118080837843,0
2000-06-14,3767.54,3793.72,3670.71,3677.49,241431034,-0.02345312163916935,-0.023732523303771763,3709.858,3479.067,3731.1615,0.04358499004950166,66.18888223188932,0.07591591003646525,0
2000-06-15,3680.67,3755.72,3639.18,3752.01,245970690,0.020263821247644476,0.020061242134483855,3718.798,3489.1424999999995,3719.5395,0.04327055093955405,71.34429874758835,0.07706269439580371,0
2000-06-16,3758.36,3817.85,3732.83,3787.36,258825862,0.009421616680126199,0.009377510070314673,3724.218,3507.193,3706.0486666666666,0.04231390412854309,71.9530929946743,0.07248320730007185,0
2000-06-19,3787.36,3935.33,3730.77,3933.7,243344828,0.038639052004562524,0.037911252341802995,3783.274,3540.8460000000005,3693.9333333333334,0.040894427798797386,68.61295568019825,0.00692986247044769,0
2000-06-20,3933.7,3990.21,3898.28,3933.83,292158621,3.30477667336293e-05,3.3047220668217054e-05,3816.8779999999997,3574.3020000000006,3681.3036666666667,0.04090934322641843,73.3411424240336,-0.022840336262624494,0
2000-06-21,3928.98,3981.26,3867.92,3970.0,265844828,0.009194601698599092,0.009152588680684219,3875.38,3621.631,3669.0581666666667,0.03582694734282199,69.65331520602382,0.006413098236775827,0
2000-06-22,3968.85,3968.85,3804.0,3804.11,282679310,-0.0417858942065491,-0.04268403350449366,3885.8,3652.821,3656.070166666667,0.03676551100717913,52.24959132114727,0.027507091014718155,0
2000-06-23,3809.4,3821.95,3669.4,3685.3,231889655,-0.031232009589628018,-0.03173012774082404,3865.388,3682.1220000000003,3643.9265,0.037075792768790694,48.07664367698212,0.02857840609991036,0
2000-06-26,3685.3,3840.54,3685.3,3771.45,227062069,0.023376658616666157,0.023107609445216185,3832.9379999999996,3715.6225,3635.9475,0.037144534409403296,55.3371721049264,0.0249081918095162,0
2000-06-27,3771.45,3804.94,3698.5,3699.0,254486207,-0.019210118124328823,-0.019397030048680573,3785.972,3729.871,3624.300166666667,0.030964560493470242,48.39784936926952,0.03225466342254668,0
2000-06-28,3701.11,3817.5,3701.11,3771.06,286229310,0.01948094079480933,0.01929361619829183,3746.1839999999997,3752.2200000000003,3619.200833333334,0.030251747014057025,52.659862980548574,-0.023714817584445713,0
2000-06-29,3764.83,3764.83,3634.03,3665.83,267412069,-0.027904620981898942,-0.028301352773961758,3718.528,3759.5625,3613.061833333333,0.028584399247502564,46.22476312317593,-0.05142627999661742,1
2000-06-30,3666.18,3764.96,3666.18,3763.79,356274138,0.026722461216150295,0.026371652181125027,3734.226,3759.9685,3608.6206666666667,0.024951841347140784,55.109759775671066,-0.04103310758570489,0
2000-07-03,3763.79,3811.59,3744.63,3804.78,103587931,0.01089061823321713,0.010831742526655757,3740.892,3763.692,3603.9215,0.024997338404858873,51.70865596253847,-0.07454570303670649,1
2000-07-05,3804.96,3804.96,3646.46,3649.8,231482759,-0.040732972734297435,-0.041585799409850126,3731.0519999999997,3763.8660000000004,3593.226,0.026212668749225263,48.85296968592331,-0.04369006520905261,0
2000-07-06,3648.13,3793.9,3610.27,3793.48,255600000,0.039366540632363334,0.03861143203342614,3735.536,3766.7394999999997,3589.813,0.027123175815780706,51.62475806893958,-0.044808460832797326,0
2000-07-07,3793.01,3884.84,3781.56,3841.27,256289655,0.012597931187194877,0.012519237481463084,3770.624,3773.4375,3588.6806666666666,0.027156089486906464,52.09175636140707,-0.057959997604958735,1
2000-07-10,3841.51,3841.51,3767.56,3772.2,240681034,-0.01798103231483339,-0.01814465545253357,3772.3059999999996,3774.0345,3590.990166666667,0.027353637113573928,43.33393871351208,-0.01638566353851867,0
2000-07-11,3772.61,3835.02,3720.02,3744.53,295603448,-0.007335242033826295,-0.00736227720917491,3760.256,3779.34,3594.1688333333336,0.026320786473982737,42.360158204859154,-0.015531989328433804,0
2000-07-12,3810.36,3909.41,3792.98,3901.12,306203448,0.04181833234077437,0.040967582968886,3810.5199999999995,3786.1055,3605.7215,0.026812613514408067,47.466380248948,-0.05333852842260678,1
2000-07-13,3901.12,3991.87,3900.23,3956.67,324406897,0.014239500451152631,0.014139071018451035,3843.1580000000004,3800.0645000000004,3612.8418333333334,0.026239919675405638,56.10738362503804,-0.09135965344595331,1
2000-07-14,3962.82,4051.9,3962.68,4041.15,289415517,0.021351287825368326,0.021126542519198953,3883.1339999999996,3814.5215000000003,3618.264166666667,0.02627651078162006,64.64825258304862,-0.09812553357336395,1
2000-07-17,4041.15,4089.04,4007.62,4061.88,273189655,0.005129727923982141,0.0051166156920335795,3941.0700000000006,3828.2475000000004,3626.2443333333335,0.02624782169429028,62.63585183122614,-0.08426393689621559,1
2000-07-18,4060.31,4060.31,3949.85,3960.96,258960345,-0.024845637980442592,-0.025159500495522753,3984.3559999999998,3829.6105,3633.8388333333332,0.02564894058257364,61.12167784665025,-0.06017228146711917,1
2000-07-19,3960.96,3960.96,3835.12,3843.98,249191379,-0.02953324446598804,-0.029978131947925726,3972.928,3825.118000000001,3642.013,0.026524019950333495,52.982120364463206,-0.0319278456183435,0
2000-07-20,3843.98,3999.06,3843.98,3995.46,296531034,0.03940707287759038,0.038650428338717645,3980.686,3826.3910000000005,3648.2446666666665,0.02794657579511509,62.989116300330224,-0.041264335020247955,0
2000-07-21,3992.83,3992.83,3892.25,3908.75,266541379,-0.021702131919728918,-0.02194108672968294,3954.2059999999997,3831.6230000000005,3654.962,0.026671696227398105,55.76326712361444,-0.02590086344739362,0
2000-07-24,3908.75,3966.83,3787.29,3790.62,251843103,-0.030221937959705847,-0.03068803568419941,3899.954,3836.889,3656.5961666666667,0.026606943849276345,49.469567562707894,0.009760936205686743,0
2000-07-25,3790.62,3871.64,3762.0,3865.39,253620690,0.019725005408086194,0.019532988405789275,3880.84,3841.5860000000002,3658.1330000000003,0.02646283404828682,58.59232394085528,-0.009701479022815263,0
2000-07-26,3865.33,3865.33,3741.84,3818.31,302544828,-0.012179883530510471,-0.012254666161442567,3875.7059999999997,3847.5515000000005,3657.9408333333336,0.02621793438902541,51.07215337449803,0.020587642176774557,0
2000-07-27,3816.49,3816.49,3680.78,3681.63,308810345,-0.03579594113626183,-0.03645232745326692,3812.94,3843.0799999999995,3658.846166666667,0.027165145471352427,43.5982162907831,0.07277754690177995,0
2000-07-28,3689.69,3716.95,3452.95,3477.31,305070690,-0.055497157509038164,-0.057096582525819416,3726.6520000000005,3833.6539999999995,3657.4320000000002,0.029233446086926376,39.33173671757989,0.13054343731217521,0
2000-07-31,3477.53,3610.95,3437.59,3609.35,260789655,0.037971880562848837,0.037268694360232495,3690.3979999999997,3825.932,3658.075666666666,0.029919968286941344,45.45295534356793,0.09555460124399118,0
2000-08-01,3609.35,3609.35,3518.61,3521.15,231286207,-0.024436532893734264,-0.024740059932056437,3621.55,3811.7504999999996,3655.2888333333335,0.03018128379364111,36.60256545868682,0.12234355253255336,0
2000-08-02,3521.15,3617.25,3486.46,3490.34,254624138,-0.008749982250117139,-0.008788488126514164,3555.9559999999997,3803.7775,3654.7678333333333,0.028921952043199133,33.26562982208091,0.1370611459055564,0
2000-08-03,3490.34,3625.64,3341.83,3623.5,315320690,0.038151011076284824,0.03744125689456212,3544.3300000000004,3795.2785000000003,3657.7385,0.028831954692549486,35.51847768045991,0.12531806264661238,0
2000-08-04,3624.17,3715.57,3577.13,3618.63,248077586,-0.0013440044156202147,-0.0013449083996179233,3572.594,3784.1465,3663.964333333334,0.028630962665655405,34.459909546681615,0.13283203864445947,0
2000-08-07,3618.63,3726.9,3618.63,3710.39,227531034,0.025357662982951945,0.025041491220707035,3592.8020000000006,3781.0559999999996,3669.4446666666668,0.029041992824358584,41.158370912991614,0.07455820008139313,0
2000-08-08,3708.95,3741.51,3671.75,3686.37,251998276,-0.006473713005910375,-0.006494758362855078,3625.846,3778.148,3674.1133333333332,0.02903184016721865,44.04809558695799,0.04102952226716261,0
2000-08-09,3708.63,3780.43,3691.7,3693.04,261663793,0.0018093680232857956,0.0018077330887989987,3666.386,3767.744,3677.1288333333337,0.02729762914028282,37.177117077390136,0.07048935294499925,0
2000-08-10,3687.69,3690.61,3594.8,3595.19,232701724,-0.02649578666897734,-0.026853126155599174,3660.7239999999997,3749.6699999999996,3676.2671666666665,0.027511043141001088,36.82919452938606,0.06070611010822802,0
2000-08-11,3595.15,3645.77,3521.53,3644.61,229872414,0.013746144153716555,0.013652522892746871,3665.9199999999996,3729.843,3677.8356666666664,0.027186752373647715,43.49128516025499,0.017047091458345154,0
2000-08-14,3644.63,3720.81,3616.71,3719.61,212424138,0.020578333484241096,0.020369460228036304,3667.764,3712.7295,3682.7233333333334,0.027698341265916367,43.50287018219418,-0.014178905853033053,0
2000-08-15,3718.7,3761.56,3691.27,3722.62,233382759,0.000809224623011584,0.0008088973772979659,3675.014,3700.8125,3690.4230000000002,0.027274242572288984,45.56090591106038,0.005138853818009936,0
2000-08-16,3722.62,3791.22,3704.51,3721.25,241617241,-0.0003680203727481901,-0.000368088108864926,3680.656,3694.6759999999995,3698.0319999999997,0.02653620890969475,52.101856763925724,0.004345314074571727,0
2000-08-17,3721.25,3839.76,3716.67,3830.59,248339655,0.029382599932818332,0.028959204978074318,3727.736,3686.4325,3711.4848333333334,0.02581193140972525,70.84198602982823,-0.040270558843415794,0
2000-08-18,3830.59,3868.74,3799.97,3807.51,249641379,-0.006025181499455634,-0.006043406146919943,3760.316,3681.3705,3721.938166666667,0.025410225873388575,63.415294627383055,-0.05830319552673535,1
2000-08-21,3809.86,3878.67,3785.2,3827.62,218850000,0.0052816670212290084,0.005267767936711627,3781.918,3683.2205000000004,3734.077166666667,0.024484824987236534,72.85486300654767,-0.01860686275022072,0
2000-08-22,3832.1,3898.12,3827.3,3827.89,243653448,7.053991775562984e-05,7.053742993262456e-05,3802.972,3681.3455000000004,3746.184666666667,0.0240751021495246,76.37397840388795,-0.009780845322096554,0
2000-08-23,3818.06,3899.96,3760.12,3896.92,252032759,0.018033433562615553,0.017872759988457096,3838.1059999999998,3685.2759999999994,3754.2328333333335,0.024231912773854412,73.7426189649184,-0.04587469078143769,0
2000-08-24,3897.05,3954.6,3884.57,3949.57,266715517,0.013510669964998057,0.013420214693669635,3861.9019999999996,3698.6730000000002,3764.6576666666665,0.02272018985139955,76.53548863016776,-0.06289039059948309,1
2000-08-25,3945.5,3986.73,3915.79,3931.25,221693103,-0.0046384796319599575,-0.004649270761160711,3886.65,3721.3700000000003,3771.5288333333333,0.01811826148421701,70.07307230886684,-0.0786391096979332,1
2000-08-28,3933.33,3987.71,3928.8,3954.24,236725862,0.0058480127186009145,0.005830979467074917,3911.9739999999997,3738.6144999999997,3774.838333333333,0.016516665429923107,74.39128772012894,-0.0939877195112081,1
2000-08-29,3955.54,3970.92,3923.42,3951.94,256805172,-0.0005816541231690175,-0.0005818233495525148,3936.7840000000006,3760.154,3778.5321666666664,0.015102453655927337,73.76363035576608,-0.09616542761276736,1
2000-08-30,3951.67,3984.19,3921.49,3968.73,265003448,0.0042485462835974985,0.0042395466919523846,3951.1459999999997,3784.0735,3783.9056666666665,0.014713729429598253,90.27993443754318,-0.06137479747929442,1
2000-08-31,3971.32,4080.48,3971.32,4077.59,328129310,0.027429429565629437,0.027059983341605604,3976.75,3806.778,3789.5986666666668,0.0136591112611798,91.38438599174191,-0.12433324586336536,1
2000-09-01,4084.11,4147.19,4057.44,4099.3,253955172,0.005324223377043857,0.005310099808934258,4010.3599999999997,3830.8115000000007,3796.1318333333334,0.013551140708695437,90.40716855032676,-0.15644866196667728,1
2000-09-05,4085.89,4085.89,3986.28,3987.03,287606897,-0.027387602761447027,-0.027769634601241485,4016.918,3844.6435000000006,3799.911333333333,0.014736384287091064,72.82978466214237,-0.15893785599807375,1
2000-09-06,3978.23,3983.74,3837.33,3837.62,302963793,-0.0374740094757251,-0.03819421004267225,3994.054,3852.2059999999997,3803.2313333333336,0.017275048264639933,58.0020078940492,-0.10012976792908101,1
2000-09-07,3847.79,3963.94,3847.79,3953.36,281829310,0.03015931749365497,0.029713467458568864,3990.9800000000005,3865.222,3806.3571666666667,0.018373394351255914,58.36843755538287,-0.13382034522532726,1
2000-09-08,3949.15,3949.15,3811.6,3813.44,260094828,-0.03539267863285911,-0.036034181320978756,3938.15,3876.1345,3808.623,0.019227553667090717,50.34867175464797,-0.13150855920114124,1
2000-09-11,3813.44,3852.45,3690.47,3706.74,255805172,-0.027979986573802185,-0.02837888478902002,3859.638,3879.2409999999995,3807.8684999999996,0.02025126771893526,43.549351092896174,-0.10463102348694531,1
2000-09-12,3706.74,3792.38,3645.28,3666.87,275282759,-0.010756082163842051,-0.010814346993115368,3795.6059999999998,3876.6040000000003,3805.860333333333,0.01986872811529961,41.75575489473253,-0.13051458055507825,1
2000-09-13,3666.87,3752.45,3610.65,3741.75,285612069,0.020420685761971313,0.020214979288950385,3776.432,3877.5605000000005,3802.6611666666663,0.02041449914953082,42.10258446066307,-0.17136901182601716,1
2000-09-14,3741.75,3834.51,3715.65,3737.42,293013793,-0.001157212534241947,-0.001157882621672249,3733.244,3878.369,3799.387666666667,0.020416936840546015,38.6440278773994,-0.1961165723948607,1
2000-09-15,3731.73,3748.76,3640.58,3676.33,306472414,-0.0163455003719144,-0.01648056185047488,3705.822,3870.6560000000004,3794.4931666666666,0.01954413185892331,36.9520709211146,-0.10841246569268803,1
2000-09-18,3676.33,3723.67,3548.59,3585.52,278270690,-0.02470126457635735,-0.025011459607445854,3681.578,3859.5565,3790.85,0.020188620900488414,32.35249071486008,-0.09372699078515812,1
2000-09-19,3588.37,3756.87,3588.37,3756.4,294379310,0.0476583591780273,0.04655753960079519,3699.4840000000004,3855.9955,3792.0350000000003,0.02309630183791418,41.94154591761042,-0.1555239058673198,1
2000-09-20,3756.4,3810.3,3660.31,3790.45,310696552,0.009064529869023508,0.009023693606983114,3709.2239999999997,3854.1235,3792.351666666667,0.023199128878230668,42.75590807138446,-0.17178435278133197,1
2000-09-21,3790.45,3790.45,3691.93,3718.15,278622414,-0.019074252397472513,-0.019258512798746963,3705.37,3845.1850000000004,3792.670833333333,0.02314492182839309,34.94756943281182,-0.08477334158116279,1
2000-09-22,3718.15,3718.15,3505.18,3701.18,373162069,-0.004564097736777795,-0.0045745450312886455,3710.34,3832.7655,3791.5061666666666,0.02285471392409727,33.26129732093304,-0.0660789261802992,1
2000-09-25,3753.31,3774.78,3611.09,3622.1,305979310,-0.021366158900674947,-0.021597719589400072,3717.656,3817.308,3790.7773333333334,0.023221166827411568,34.21624006297415,-0.055244195356285,1
2000-09-26,3643.65,3696.99,3566.71,3582.59,314810345,-0.010908036774246899,-0.010967965609810637,3682.8940000000002,3798.7255000000005,3787.7573333333335,0.023155742379187317,37.81078833414587,-0.06401234860812988,1
2000-09-27,3631.08,3648.94,3533.67,3571.9,335896552,-0.0029838747944922472,-0.0029883354244042127,3639.1839999999997,3779.7235,3783.8759999999997,0.023139648802371373,29.732860118162108,-0.129984042106442,1
2000-09-28,3556.99,3725.75,3556.34,3725.15,345077586,0.04290433662756521,0.042009452375492175,3640.584,3767.5445,3785.1318333333334,0.02543485910873124,45.37462935216521,-0.14979531025596293,1
2000-09-29,3684.87,3690.24,3557.54,3570.61,347939655,-0.04148557776196926,-0.04237066993459283,3614.47,3742.1955000000003,3781.4173333333333,0.025781688894555326,43.20878024445,-0.11072617844009847,1
2000-10-02,3613.74,3613.86,3447.71,3457.97,310210345,-0.03154643044185734,-0.03205473785407857,3581.6440000000002,3710.1289999999995,3775.0290000000005,0.026221060339311403,40.28390169485218,-0.10899458352732949,1
2000-10-03,3528.0,3544.54,3351.61,3353.34,337731034,-0.030257636705928515,-0.03072484761539683,3535.7940000000003,3678.4445,3768.0480000000002,0.026339494788132765,32.42122794789866,-0.021184848539068546,0
2000-10-04,3337.91,3476.52,3291.61,3453.36,367125862,0.02982697847519189,0.02939080606805694,3512.0860000000002,3659.2315000000003,3763.1951666666664,0.026711164735525893,38.1687019975676,-0.06604871777051924,1
2000-10-05,3421.46,3492.28,3392.0,3424.32,322924138,-0.008409201473347672,-0.008444758284635402,3451.9199999999996,3632.7794999999996,3755.2485,0.02540529717186186,39.21568627450981,-0.03382861414821048,0
2000-10-06,3432.82,3468.28,3262.8,3311.94,322532759,-0.03281819456125601,-0.03336879143961078,3400.186,3607.7045,3744.5029999999997,0.025259180989815878,38.504848820988585,0.0030103202352698144,0
2000-10-09,3306.75,3359.93,3185.28,3318.9,247891379,0.0021014873457851913,0.002099282309949154,3372.3720000000003,3588.3125,3732.4655,0.024818627990794793,28.680583981443576,-0.008566091174786905,0
