Ticker,^SPX,^SPX,^SPX,^SPX,^SPX,^SPX,^SPX,^SPX,^SPX,^SPX,^SPX,^SPX,^SPX,^SPX
Date,Open,High,Low,Close,Volume,Returns,Log_Returns,SMA_5,SMA_20,SMA_60,Volatility_20,RSI,Future_Returns_20,Crash_Event
2000-05-03,1446.29,1446.29,1398.36,1415.1,550888889,-0.021565522820457872,-0.02180145690261545,1449.398,1454.7345,1432.5298333333333,0.021203663922905503,42.981912284012175,0.02382163804678128,0
2000-05-04,1415.1,1420.99,1404.94,1409.57,514333333,-0.003907851035262477,-0.003915506636260194,1438.328,1450.8445,1431.994,0.02119881276213247,45.577978504459175,0.0480217371255065,0
2000-05-05,1409.57,1436.03,1405.08,1432.63,447500000,0.016359599026653626,0.01622722258555774,1434.368,1447.409,1432.3426666666667,0.02145960248808694,63.16317702024573,0.02443059268617853,0
2000-05-08,1432.63,1432.63,1417.05,1424.17,437555556,-0.005905223260716297,-0.005922728038696626,1425.5520000000001,1442.8,1432.4650000000001,0.021280893299340676,54.50045539143864,0.023641840510613132,0
2000-05-09,1424.17,1430.28,1401.85,1412.14,498111111,-0.00844702528490282,-0.008482903589146438,1418.722,1438.184,1432.882,0.021288705384862962,43.43330807968275,0.04193635191978129,0
2000-05-10,1412.14,1412.14,1375.14,1383.05,559111111,-0.02059994051581293,-0.020815078978586928,1412.3120000000001,1432.3070000000002,1432.7671666666668,0.021650695820865963,40.720314197376126,0.0568453779689817,0
2000-05-11,1383.05,1410.26,1383.05,1407.81,529777778,0.017902461950037862,0.01774410012932594,1411.96,1429.339,1432.8631666666668,0.021714769866084158,44.8002178734,0.03490527841114921,0
2000-05-12,1407.81,1430.13,1407.81,1420.96,476777778,0.009340749106768742,0.009297394079674844,1409.626,1428.3615000000002,1433.4180000000001,0.021495894191305945,48.323917137476485,0.017621889426866266,0
2000-05-15,1420.96,1452.39,1416.54,1452.36,474777778,0.022097736741357954,0.021857120028318782,1415.264,1433.1515,1434.4863333333333,0.01720245003967017,44.97031926841005,0.01176016965490656,0
2000-05-16,1452.36,1470.4,1450.76,1466.04,530833333,0.009419152276295195,0.009375068665456102,1426.0439999999999,1436.3815,1436.4855,0.015823222962276968,51.02413303589534,0.003069493328967887,0
2000-05-17,1466.04,1466.04,1441.67,1447.8,455833333,-0.01244167962674958,-0.012519725344927709,1438.994,1436.691,1438.0793333333334,0.014869623299078875,46.71854634669936,0.021363447990053963,0
2000-05-18,1447.8,1458.04,1436.59,1437.21,448833333,-0.0073145462080397294,-0.007341428670045899,1444.874,1437.178,1439.3546666666666,0.014790472662701386,47.061322211924626,0.01896034678300329,0
2000-05-19,1437.21,1437.21,1401.74,1406.95,474277778,-0.021054682335914676,-0.0212794933087468,1442.0720000000001,1435.7984999999999,1440.2466666666667,0.015499441344007388,38.78931967812731,0.05618536550694753,0
2000-05-22,1406.95,1410.55,1368.73,1400.72,482777778,-0.004428018053235783,-0.004437850762186946,1431.744,1434.3415,1441.3693333333333,0.015511149867893665,41.15729421352895,0.05370809298075274,0
2000-05-23,1400.72,1403.77,1373.43,1373.86,483277778,-0.01917585241875619,-0.01936209381243678,1413.3080000000002,1429.1625,1441.7995,0.013761457724628473,41.860740506828776,0.07662352787037996,0
2000-05-24,1373.86,1401.75,1361.09,1399.05,640166667,0.018335201548920654,0.01816913853535759,1403.558,1426.0655000000002,1442.3433333333335,0.014464979085297942,48.07326007326008,0.03797576927200619,0
2000-05-25,1399.05,1411.65,1373.93,1381.52,546944444,-0.012529931024623853,-0.012609092564567638,1392.42,1421.8955,1442.3821666666665,0.014601407553916446,40.44565745691104,0.04340147084370849,0
2000-05-26,1381.52,1391.42,1369.75,1378.02,401444444,-0.0025334414268342043,-0.0025366560200359863,1386.6339999999998,1418.175,1442.3198333333335,0.01453962247401708,41.20985867205058,0.05608772006211815,0
2000-05-30,1378.02,1422.45,1378.02,1422.45,469000000,0.032241912308965004,0.03173305074146752,1390.98,1415.885,1442.5411666666664,0.01625871317259586,51.74799091248177,0.019754648669549013,0
2000-05-31,1422.44,1434.49,1415.5,1420.6,533611111,-0.0013005729551127665,-0.0013014194341366358,1400.328,1414.6005,1443.0298333333333,0.015945735032972305,57.01423394478274,0.02408841334647338,0
2000-06-01,1420.6,1448.81,1420.6,1448.81,533388889,0.019857806560608315,0.019663212245616214,1410.28,1416.286,1444.5829999999999,0.01579267995904806,57.56122750073767,-0.00443122286566211,0
2000-06-02,1448.81,1483.23,1448.81,1477.26,645777778,0.019636805378207,0.01944649072845935,1429.4279999999999,1419.6705,1446.4256666666668,0.01625514227610587,59.82822428601352,-0.01533920907626285,0
2000-06-05,1477.26,1477.28,1464.68,1467.63,465888889,-0.006518825392957117,-0.006540165728379656,1447.35,1421.4205,1447.5246666666667,0.016029920551687588,52.88494237672401,0.0013014179323125319,0
2000-06-06,1467.63,1471.36,1454.74,1457.84,527833333,-0.006670618616408941,-0.00669296663160566,1454.4279999999999,1423.104,1448.5708333333334,0.016049003059807707,48.427672955974835,-0.007963836909400168,0
2000-06-07,1457.84,1474.64,1455.06,1471.36,474777778,0.009273994402677843,0.009231254956962228,1464.58,1426.065,1450.0331666666666,0.015972085325734634,54.60084361818463,-0.009983960417572768,0
2000-06-08,1471.36,1475.65,1456.49,1461.67,474611111,-0.006585743801652777,-0.006607525497478161,1467.152,1429.9959999999999,1451.7418333333335,0.015209454581146585,54.79344673512581,0.011787886458639818,0
2000-06-09,1461.67,1472.67,1454.96,1456.95,436666667,-0.003229183057735341,-0.003234408120834515,1463.0900000000001,1432.453,1452.8220000000001,0.014840274987851291,60.888501742160265,0.01281444112701191,0
2000-06-12,1456.95,1462.93,1445.99,1446.0,430055556,-0.00751570060743334,-0.0075440857977392625,1458.764,1433.705,1452.6141666666667,0.014869364962460661,59.66200068282688,0.02412171507607197,0
2000-06-13,1446.0,1470.42,1442.38,1469.44,519944444,0.016210235131397077,0.01608025209232765,1461.084,1434.559,1452.6970000000001,0.014482492319631042,70.69727154612387,0.015978876306620204,0
2000-06-14,1469.44,1483.62,1467.71,1470.54,516500000,0.000748584494773441,0.0007483044451523544,1460.92,1434.784,1452.9288333333332,0.01433627758139403,67.28398046516125,0.017204564309709403,0
2000-06-15,1470.54,1482.04,1464.62,1478.73,561888889,0.0055693826757519105,0.00555393100834208,1464.3319999999999,1436.3305,1452.6765,0.014060087367531877,74.6138653972755,0.021132999262881036,0
2000-06-16,1478.73,1480.77,1460.42,1464.46,694888889,-0.009650172783401967,-0.009697037445887773,1465.834,1437.6929999999998,1452.0735,0.014143552439061275,70.75489819439107,0.0314313808502793,0
2000-06-19,1464.46,1488.93,1459.05,1486.0,512055556,0.014708493233000608,0.014601372459060409,1473.834,1441.6455,1451.3843333333332,0.013447537159926953,67.14324251416237,0.005208613728129308,0
2000-06-20,1486.0,1487.32,1470.18,1475.95,573055556,-0.006763122476446837,-0.006786096029822302,1475.136,1445.407,1450.5258333333334,0.013523720000224107,64.298630844743,0.004071953656966665,0
2000-06-21,1475.95,1482.19,1468.0,1479.13,560888889,0.0021545445306412336,0.0021522268280392536,1476.854,1450.6705,1449.7803333333334,0.012510398462409877,58.99596487063855,0.011114641715062046,0
2000-06-22,1479.13,1479.13,1448.03,1452.18,568166667,-0.0182201699647766,-0.018388201432297722,1471.5440000000003,1453.327,1448.8545,0.01293392922521618,42.491917135672395,0.019288242504372777,0
2000-06-23,1452.18,1459.94,1438.31,1441.48,470888889,-0.007368232588246704,-0.00739551209776886,1466.9479999999999,1456.325,1447.7371666666668,0.012678893798944475,42.221428996370975,0.015824014207619808,0
2000-06-26,1441.48,1459.66,1441.48,1455.31,493888889,0.009594305852318463,0.00954857278526025,1460.81,1460.1895,1447.1936666666668,0.012730388493169946,49.265090338697505,0.013165579842095543,0
2000-06-27,1455.31,1463.35,1450.55,1450.55,579166667,-0.003270780795844197,-0.0032761414916503036,1455.73,1461.5945,1446.3931666666665,0.01072817387167422,43.631021607394274,0.0012891661783462904,0
2000-06-28,1450.55,1467.63,1450.55,1454.82,608388889,0.00294371100617008,0.0029393867730427765,1450.868,1463.3055,1445.5406666666668,0.010721558943651654,47.83159227603667,-0.003574325346090923,0
2000-06-29,1454.82,1455.14,1434.63,1442.39,617166667,-0.008544012317674876,-0.008580721637060992,1448.9099999999999,1462.9845,1444.6683333333335,0.009981970104497069,45.605456960038644,-0.01559910981080015,0
2000-06-30,1442.39,1454.68,1438.71,1454.6,810944444,0.008465116923993987,0.008429488744993581,1451.534,1461.8515,1444.1221666666668,0.009087476567321005,52.57608435178526,-0.016341262202667406,0
2000-07-03,1454.6,1469.58,1450.85,1469.54,251055556,0.01027086484256845,0.010218477910976149,1454.38,1461.947,1443.5921666666666,0.009297964450926533,50.0315616715061,-0.02139444996393436,0
2000-07-05,1469.54,1469.54,1442.45,1446.23,566277778,-0.015862106509519913,-0.01598925608691115,1453.516,1461.3664999999999,1442.4234999999999,0.009860676244423244,43.27077451143221,-0.005206640714132571,0
2000-07-06,1446.23,1461.65,1439.56,1456.67,526277778,0.007218768798877173,0.007192838203922259,1453.886,1460.632,1441.627,0.009765312387024744,43.96872265966755,-0.0028215038409523663,0
2000-07-07,1456.67,1484.12,1456.67,1478.9,517611111,0.01526083464339889,0.015145559424295928,1461.188,1461.4935,1441.2655000000002,0.010253261548395775,53.7832739467617,-0.010798566502129958,0
2000-07-10,1478.9,1486.56,1474.76,1475.62,465944444,-0.0022178646291163284,-0.0022203277334347333,1465.392,1462.4270000000001,1441.4063333333334,0.010235674720197398,46.99269903812721,0.0025074206096420415,0
2000-07-11,1475.62,1488.77,1470.48,1480.88,544722222,0.003564603353166884,0.0035582652121410054,1467.66,1464.1709999999998,1442.0791666666667,0.010066822686341185,51.469098277608936,0.0012965263897142254,0
2000-07-12,1480.88,1497.69,1480.88,1492.92,556222222,0.008130300902166265,0.008097428062970246,1476.998,1465.345,1444.3518333333334,0.009585054131195144,53.9031984149448,-0.01343005653350493,0
2000-07-13,1492.92,1501.39,1489.65,1495.84,570444444,0.0019558985076224555,0.001953988228605413,1484.8319999999999,1466.6100000000001,1445.9251666666667,0.009588271527055194,64.30349888612236,-0.023792651620494154,0
2000-07-14,1495.84,1509.99,1494.56,1509.98,533666667,0.00945288266124722,0.009408483745135688,1491.048,1468.1725000000001,1447.0646666666667,0.00972620393100158,71.94668717160067,-0.02525861269685703,0
2000-07-17,1509.98,1517.32,1505.26,1510.49,503333333,0.0003377528179180356,0.00033769579227504955,1498.022,1470.4740000000002,1448.4483333333333,0.009396484819725073,69.32884965671853,-0.012532357049699128,0
2000-07-18,1510.49,1510.49,1491.35,1493.74,504611111,-0.011089116776675123,-0.01115105938367367,1500.5939999999998,1470.861,1449.4350000000002,0.009270792642161997,63.95656950817555,-0.006232677708302603,0
2000-07-19,1493.74,1495.63,1479.92,1481.96,505222222,-0.007886245263566627,-0.007917506158268363,1498.402,1471.1615,1450.3033333333333,0.009319108164566353,58.36415187376729,-0.0014237901157926336,0
2000-07-20,1481.96,1501.92,1481.96,1495.57,591444444,0.009183783637884968,0.0091418691240413,1498.348,1471.9834999999998,1450.6055000000001,0.009525204880015473,66.27095826704192,0.00033432069378225293,0
2000-07-21,1495.57,1495.57,1477.91,1480.19,537944444,-0.010283704540743566,-0.010336947165775205,1492.3899999999999,1473.384,1450.9255,0.008840788076599996,57.68053304520083,0.007789540531958794,0
2000-07-24,1480.19,1485.88,1463.8,1464.29,489055556,-0.010741864220134012,-0.010799974560514352,1483.15,1474.5245,1450.915,0.009038682391061809,48.433303491495074,0.024032124784025166,0
2000-07-25,1464.29,1476.23,1464.29,1474.47,538555556,0.006952174774122577,0.006928119832165299,1479.296,1475.4824999999998,1451.2823333333333,0.008922313404119886,59.143893278072774,0.016046443806927213,0
2000-07-26,1474.47,1474.47,1452.42,1452.42,686555556,-0.014954526033083004,-0.015067472411811444,1473.3880000000001,1475.576,1451.0185,0.009555465972547202,48.72011082334518,0.03686950055768978,0
2000-07-27,1452.42,1464.91,1445.33,1449.62,642444444,-0.0019278170226244562,-0.0019296776535493582,1464.1979999999999,1475.316,1451.074,0.00954145259672635,40.01364256480213,0.04048647231688318,0
2000-07-28,1449.62,1456.68,1413.89,1419.89,544444444,-0.020508823001890053,-0.02072204929700826,1452.1380000000001,1474.191,1451.1538333333335,0.01043010141740104,33.89771742271026,0.06096246892364898,0
2000-07-31,1419.89,1437.65,1418.71,1430.83,529222222,0.007704822204536832,0.007675291650055647,1445.4460000000001,1473.0025,1451.5081666666665,0.010396139038033407,35.99843339114858,0.058190001607458575,0
2000-08-01,1430.83,1443.54,1428.96,1438.1,521500000,0.005080966991186875,0.005068102436255794,1438.172,1471.4305,1451.5993333333333,0.010168269425491068,34.24350425385137,0.04988526528057857,0
2000-08-02,1438.1,1451.59,1433.49,1438.7,552500000,0.0004172171615326459,0.0004171301506534873,1435.4279999999999,1471.054,1451.8414999999998,0.009551467944147869,33.354695875087415,0.04440814624313605,0
2000-08-03,1438.7,1454.19,1425.43,1452.56,608666667,0.009633697087648496,0.009587588919424074,1436.016,1470.8485,1452.5151666666666,0.009665011894493243,33.245798319327676,0.044831194580602585,0
2000-08-04,1452.56,1462.93,1451.31,1462.93,531111111,0.007139119898661672,0.007113757023061682,1444.624,1470.05,1453.8465,0.009142270005923102,36.87782805429865,0.03953709336742017,0
2000-08-07,1462.93,1480.8,1460.72,1479.32,474888889,0.011203543573513386,0.011141248729388365,1454.322,1470.235,1455.0383333333332,0.009495517598538731,46.013491098086895,0.018765378687505052,0
2000-08-08,1479.32,1484.52,1472.61,1482.8,551222222,0.0023524321985777252,0.0023496695617155937,1463.2620000000002,1470.3310000000001,1456.069,0.009476547678765724,50.2433936022253,0.006373077960615037,0
2000-08-09,1482.8,1490.33,1471.16,1472.87,585555556,-0.006696789857027263,-0.0067193139700430365,1470.096,1469.3285,1456.4108333333331,0.009395516169009915,43.27925153955469,0.02012397563939805,0
2000-08-10,1472.87,1475.15,1459.89,1460.25,522666667,-0.008568305417314459,-0.00860522438611539,1471.634,1467.549,1456.314333333333,0.009536500876669223,43.99831447146639,0.023454887861667606,0
2000-08-11,1460.25,1475.72,1453.06,1471.84,464166667,0.007936997089539322,0.00790566480842823,1473.416,1465.642,1456.7150000000001,0.009453374487158224,52.33298312836042,0.011835525600608854,0
2000-08-14,1471.84,1491.64,1468.56,1491.56,435444444,0.013398195456027828,0.013309233375264568,1475.864,1464.6954999999998,1457.6208333333334,0.010002912137270215,54.98686898161657,-0.006416101263106988,0
2000-08-15,1491.56,1493.12,1482.74,1484.43,497722222,-0.004780230094665883,-0.004791691935958412,1476.19,1464.23,1458.9121666666665,0.009750442065168428,60.231413411749685,0.0003233564398457123,0
2000-08-16,1484.43,1496.09,1475.74,1479.85,516555556,-0.0030853593635268295,-0.00309012889773914,1477.5859999999998,1464.1245000000001,1460.231,0.009611100177338907,59.553757663864516,0.0006892590465250592,0
2000-08-17,1479.85,1499.32,1479.85,1496.07,512444444,0.010960570328073738,0.010900938613173178,1484.75,1464.1495,1462.267833333333,0.009708441247947753,76.32342778161711,-0.020226326308260933,0
2000-08-18,1496.07,1499.47,1488.99,1491.72,456333333,-0.0029076179590526996,-0.0029118532919629662,1488.7259999999999,1464.726,1463.812333333333,0.009430893133008173,72.04402288031284,-0.03164803046148068,0
2000-08-21,1491.72,1502.84,1491.13,1499.48,406444444,0.0052020486418362655,0.005188564729230679,1490.31,1466.4855,1465.7783333333334,0.009105034008785125,72.1428571428572,-0.026395817216635087,0
2000-08-22,1499.48,1508.45,1497.42,1498.13,454888889,-0.0009003121081974097,-0.0009007176325607595,1493.05,1467.6685,1467.7801666666667,0.00901404070401501,71.32400430570513,-0.031232269562721626,0
2000-08-23,1498.13,1507.2,1489.52,1505.97,483888889,0.005233190711086522,0.005219545154407438,1498.2740000000001,1470.346,1469.1721666666667,0.008250881177571327,70.02925073126835,-0.037796237640856156,0
2000-08-24,1505.97,1511.16,1501.25,1508.31,465055556,0.001553815813063908,0.0015526098902997343,1500.7220000000002,1473.2805,1470.6339999999998,0.00820369830384994,68.10853950518758,-0.03950779349072797,0
2000-08-25,1508.31,1513.47,1505.09,1506.45,380888889,-0.0012331682479065353,-0.001233929225543663,1503.6680000000001,1477.6085,1471.5946666666669,0.006337979732300911,62.246095513225704,-0.04475422350559266,0
2000-08-28,1506.45,1523.95,1506.45,1514.09,407555556,0.005071525772511354,0.005058708901477136,1506.59,1481.7715,1472.2085,0.006261601373666285,63.61263377708176,-0.05738100112939115,1
2000-08-29,1514.09,1514.81,1505.46,1509.84,442000000,-0.002806966560772506,-0.0028109134790511624,1508.932,1485.3584999999998,1472.912,0.006361345300042322,66.91990846681934,-0.05515153923594551,1
2000-08-30,1509.84,1510.49,1500.09,1502.59,454666667,-0.004801833306840475,-0.00481339914807524,1508.256,1488.5529999999999,1473.6578333333334,0.0065535327233695075,70.37928378898737,-0.029482427009363765,0
2000-08-31,1502.59,1525.21,1502.59,1517.68,587000000,0.01004265967429574,0.0099925672624813,1510.1299999999999,1491.809,1474.4298333333334,0.0065785537973329635,71.34475693797742,-0.053482947656950164,1
2000-09-01,1517.68,1530.09,1515.53,1520.77,426500000,0.002036002319329544,0.0020339324756023154,1512.9940000000001,1494.701,1475.4148333333333,0.00647570326058022,66.09366391184584,-0.055590260197136976,1
2000-09-05,1520.77,1520.77,1504.21,1507.08,465833333,-0.00900201871420403,-0.00904278170185657,1511.592,1496.089,1476.2503333333332,0.006533679755785495,61.63806391943271,-0.053494174164609665,1
2000-09-06,1507.08,1512.61,1492.12,1492.25,552833333,-0.009840220824375523,-0.009888955769276356,1508.074,1496.5615,1477.0211666666664,0.006951430593680395,55.76422461881747,-0.03882057296029495,0
2000-09-07,1492.25,1505.34,1492.25,1502.51,547500000,0.006875523538281136,0.006851994912498447,1508.0580000000002,1498.0435,1477.5723333333333,0.006890478155174522,53.16929133858272,-0.04407957351365388,0
2000-09-08,1502.51,1502.51,1489.88,1494.5,533888889,-0.0053310793272590695,-0.005345340237265138,1503.422,1499.7559999999999,1477.9716666666668,0.006688469024305485,51.320539616188476,-0.05721646035463368,1
2000-09-11,1494.5,1506.76,1483.01,1489.26,499611111,-0.0035061893609903416,-0.003512350448416384,1497.12,1500.627,1478.1471666666666,0.006568495914480545,45.02627992992015,-0.05857271396532504,1
2000-09-12,1489.26,1496.93,1479.67,1481.99,550666667,-0.004881619059129982,-0.004893573080635956,1492.102,1500.1485,1478.4393333333333,0.005936642475866734,42.573163997791205,-0.06408275359482862,1
2000-09-13,1481.99,1487.45,1473.61,1484.91,593500000,0.001970323686394604,0.0019683851446321956,1490.634,1500.1725000000001,1478.4211666666667,0.005860225122793726,39.849624060150376,-0.08102847984052919,1
2000-09-14,1484.91,1494.16,1476.73,1480.87,563333333,-0.002720703611666875,-0.0027244114525558855,1486.306,1500.2234999999998,1478.5031666666666,0.005850573485817533,36.98786039453715,-0.10202786200004044,1
2000-09-15,1480.87,1480.96,1460.22,1465.81,704666667,-0.010169697542660727,-0.010221762205412184,1480.568,1498.7105,1478.2811666666666,0.005682205333282449,32.87255563047873,-0.06251833457269351,1
2000-09-18,1465.81,1467.77,1441.92,1444.51,534722222,-0.01453121482320352,-0.014637826988615977,1471.618,1496.35,1478.1533333333332,0.006431934450907387,23.703703703703766,-0.04838318876297165,0
2000-09-19,1444.51,1461.16,1444.51,1459.9,569388889,0.010654131850939219,0.010597776512945854,1467.2,1494.3709999999999,1478.4603333333334,0.0068375652232074815,32.592024539877386,-0.07529967806014115,1
2000-09-20,1459.9,1460.49,1430.95,1451.34,613333333,-0.0058634153024180735,-0.005880672612838972,1460.4859999999999,1492.0315,1478.3941666666665,0.006911410061061599,32.29706390328158,-0.0752477021235547,1
2000-09-21,1451.34,1452.77,1436.3,1449.05,614111111,-0.001577852191767537,-0.0015790983115047408,1454.1219999999998,1489.1855,1478.3691666666668,0.006724201578435483,23.993937097385384,-0.041606569821607264,0
2000-09-22,1449.05,1449.05,1421.88,1448.72,658611111,-0.00022773541285669996,-0.0002277613485035527,1450.7040000000002,1486.206,1478.2675000000002,0.0066876977962984155,22.11471476120451,-0.03574879893975369,0
2000-09-25,1448.72,1457.42,1435.93,1439.03,545777778,-0.006688663095698266,-0.006711132452051918,1449.608,1482.8349999999998,1478.2115000000001,0.006765911058488115,22.82131160635842,-0.030054967582329728,0
2000-09-26,1439.03,1448.04,1425.25,1427.21,614777778,-0.00821386628492804,-0.008247785953379733,1443.07,1478.491,1477.7549999999999,0.0066590424730026175,23.383532493043134,-0.020375417773137783,0
2000-09-27,1427.21,1437.22,1419.44,1426.57,652611111,-0.0004484273512658232,-0.00044852792487826777,1438.116,1474.3275,1477.0388333333333,0.006682165365601919,16.26687988628298,-0.04322956462003258,0
2000-09-28,1426.57,1461.69,1425.78,1458.29,670111111,0.02223515144717747,0.021991554793635532,1439.964,1472.1125,1477.2398333333333,0.008691155946383288,36.71387686211201,-0.06435619801274084,1
2000-09-29,1458.29,1458.29,1436.29,1436.51,665055556,-0.014935300934656337,-0.0150479556368712,1437.522,1468.054,1476.9038333333335,0.008745804923639045,32.74000392644464,-0.039630771801101305,0
2000-10-02,1436.52,1445.6,1429.83,1436.23,584000000,-0.00019491684708072832,-0.00019493584583819165,1436.962,1463.827,1476.1926666666666,0.008696195833546763,34.3094225757784,-0.026158762872241836,0
2000-10-03,1436.23,1454.82,1425.28,1426.46,610055556,-0.006802531627942532,-0.006825774312250607,1436.812,1459.7959999999998,1475.3733333333334,0.008627536841550872,30.85740486015591,0.002061046226322638,0
2000-10-04,1426.46,1439.99,1416.31,1434.32,648555556,0.005510143992821348,0.005495018685719189,1438.362,1456.8995,1474.5973333333334,0.008642611311981206,35.1268451658253,-0.009133247810809264,0
2000-10-05,1434.32,1444.17,1431.8,1436.28,653388889,0.0013665011991745857,0.0013655683861076627,1433.96,1453.5880000000002,1473.6533333333332,0.008432005114555361,39.70290815259085,-0.005542094856156199,0
2000-10-06,1436.28,1443.3,1397.06,1408.99,638944444,-0.019000473445289212,-0.01918330203186414,1428.456,1449.3125,1472.2058333333334,0.009215253900982587,38.11085821395101,0.012562189937473045,0
2000-10-09,1408.99,1409.69,1392.48,1402.03,398111111,-0.0049397085855825695,-0.004951949272960776,1421.616,1444.9509999999998,1470.4066666666665,0.0092257751163084,29.47144377438805,0.0215116652282763,0
