old_years,none,undersampling,oversampling,hybrid,avg
1yr,0.4412,0.3946,0.7250,0.3392,0.4750
2yr,0.3655,0.4924,0.6096,0.4928,0.4901
3yr,0.4425,0.4172,0.5095,0.5233,0.4731
4yr,0.5228,0.4896,0.5053,0.5076,0.5063
5yr,0.5575,0.4693,0.5344,0.5362,0.5243
6yr,0.5390,0.5524,0.5496,0.4596,0.5251
7yr,0.5593,0.5408,0.4633,0.5390,0.5256
avg,0.4897,0.4795,0.5567,0.4854,0.5028
