new_years,none,undersampling,oversampling,hybrid,avg
7yr,0.1686,0.1957,0.1743,0.1783,0.1792
6yr,0.1880,0.1707,0.1887,0.1783,0.1814
5yr,0.1730,0.1771,0.1992,0.1769,0.1815
4yr,0.2232,0.2469,0.2081,0.1902,0.2171
3yr,0.2105,0.1882,0.1671,0.1788,0.1861
2yr,0.1885,0.1699,0.1776,0.1851,0.1803
1yr,0.2172,0.1791,0.2115,0.1527,0.1901
avg,0.1956,0.1897,0.1895,0.1772,0.1880
