new_years,none,undersampling,oversampling,hybrid,avg
7yr,0.5076,0.3982,0.4901,0.5081,0.4760
6yr,0.4495,0.5187,0.4250,0.4785,0.4679
5yr,0.4952,0.4850,0.3932,0.4624,0.4589
4yr,0.3272,0.2644,0.3383,0.4093,0.3348
3yr,0.3678,0.4416,0.4776,0.4522,0.4348
2yr,0.4167,0.5270,0.4305,0.4315,0.4514
1yr,0.3046,0.4868,0.2732,0.6022,0.4167
avg,0.4098,0.4460,0.4040,0.4778,0.4344
