split,method,sampling,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error,tune_val_auc,tune_best_params
split_4+4,New,oversampling,0.651695,0.257645,0.535128,0.338256,0.208061,0.153415,0.661744,0.659595,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_samples"": 100, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
split_4+4,New,hybrid,0.658879,0.259698,0.569483,0.409322,0.190180,0.207687,0.590678,0.666071,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.01, ""max_depth"": 10, ""min_child_samples"": 50, ""n_estimators"": 200, ""num_leaves"": 100, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_5+3,Old,none,0.657293,0.253436,0.578319,0.442547,0.177560,0.244254,0.557453,0.688628,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.01, ""max_depth"": 15, ""min_child_samples"": 50, ""n_estimators"": 1000, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.7}"
split_5+3,Old,undersampling,0.655972,0.250354,0.599495,0.530688,0.163818,0.322776,0.469312,0.688123,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.01, ""max_depth"": 7, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
split_5+3,Old,oversampling,0.653804,0.252092,0.584793,0.465621,0.172833,0.265534,0.534379,0.683708,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.01, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 800, ""num_leaves"": 50, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 0.7}"
split_5+3,Old,hybrid,0.651994,0.249658,0.582539,0.463775,0.170802,0.268283,0.536225,0.677099,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.01, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 800, ""num_leaves"": 100, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1, ""subsample"": 0.85}"
split_5+3,New,none,0.664979,0.267764,0.554383,0.367790,0.210512,0.164357,0.632210,0.661176,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_child_samples"": 50, ""n_estimators"": 500, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
split_5+3,New,undersampling,0.663847,0.263891,0.584257,0.441624,0.188164,0.227043,0.558376,0.663946,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_samples"": 100, ""n_estimators"": 200, ""num_leaves"": 50, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 1.0}"
split_5+3,New,oversampling,0.646241,0.247548,0.584895,0.477619,0.167070,0.283735,0.522381,0.651715,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 10, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.7}"
split_5+3,New,hybrid,0.651517,0.256310,0.583382,0.452238,0.178832,0.247443,0.547762,0.652699,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_depth"": 15, ""min_child_samples"": 50, ""n_estimators"": 500, ""num_leaves"": 100, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
split_6+2,Old,none,0.659627,0.256779,0.586531,0.461006,0.177948,0.253767,0.538994,0.685154,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.01, ""max_depth"": 7, ""min_child_samples"": 50, ""n_estimators"": 800, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.7}"
split_6+2,Old,undersampling,0.658324,0.255532,0.581352,0.447623,0.178802,0.244969,0.552377,0.684404,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 7, ""min_child_samples"": 50, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 0.85}"
split_6+2,Old,oversampling,0.652636,0.250321,0.578884,0.450392,0.173326,0.255966,0.549608,0.679706,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.03, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 50, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
split_6+2,Old,hybrid,0.656356,0.251991,0.602828,0.540378,0.164305,0.327505,0.459622,0.673192,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.03, ""max_depth"": 7, ""min_child_samples"": 100, ""n_estimators"": 500, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 1.0}"
split_6+2,New,none,0.661893,0.259557,0.572379,0.416705,0.188478,0.213791,0.583295,0.670528,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 50, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.7}"
split_6+2,New,undersampling,0.658957,0.257005,0.604447,0.526996,0.169940,0.306719,0.473004,0.668773,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.01, ""max_depth"": 7, ""min_child_samples"": 100, ""n_estimators"": 500, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 1.0}"
split_6+2,New,oversampling,0.632338,0.251482,0.572952,0.430549,0.177613,0.237545,0.569451,0.661630,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.7}"
split_6+2,New,hybrid,0.649330,0.259110,0.577790,0.431472,0.185149,0.226273,0.568528,0.664130,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_depth"": 7, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_7+1,Old,none,0.659952,0.258808,0.580962,0.440701,0.183196,0.234136,0.559299,0.682982,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 800, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 0.85}"
split_7+1,Old,undersampling,0.662443,0.261877,0.589181,0.459160,0.183174,0.243979,0.540840,0.682310,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.01, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 800, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_7+1,Old,oversampling,0.659282,0.257045,0.606559,0.536687,0.168992,0.314473,0.463313,0.678263,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 31, ""reg_alpha"": 1.0, ""reg_lambda"": 3.0, ""subsample"": 1.0}"
split_7+1,Old,hybrid,0.658806,0.260326,0.588817,0.461006,0.181373,0.247938,0.538994,0.677113,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.1, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 50, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_7+1,New,none,0.650283,0.253602,0.514532,0.304569,0.217248,0.130760,0.695431,0.658082,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.03, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 100, ""num_leaves"": 31, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
split_7+1,New,undersampling,0.653873,0.261852,0.597818,0.486848,0.179087,0.265919,0.513152,0.656448,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.01, ""max_depth"": 7, ""min_child_samples"": 50, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
split_7+1,New,oversampling,0.639412,0.238421,0.489934,0.273189,0.211504,0.121357,0.726811,0.622913,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_samples"": 50, ""n_estimators"": 100, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_7+1,New,hybrid,0.647776,0.243675,0.602081,0.602215,0.152739,0.398053,0.397785,0.636732,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.05, ""max_depth"": 7, ""min_child_samples"": 50, ""n_estimators"": 100, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.7}"
