new_years,none,undersampling,oversampling,hybrid,avg
7yr,0.4924,0.6018,0.5099,0.4919,0.5240
6yr,0.5505,0.4813,0.5750,0.5215,0.5321
5yr,0.5048,0.5150,0.6068,0.5376,0.5411
4yr,0.6728,0.7356,0.6617,0.5907,0.6652
3yr,0.6322,0.5584,0.5224,0.5478,0.5652
2yr,0.5833,0.4730,0.5695,0.5685,0.5486
1yr,0.6954,0.5132,0.7268,0.3978,0.5833
avg,0.5902,0.5540,0.5960,0.5222,0.5656
