new_years,none,undersampling,oversampling,hybrid,avg
7yr,0.1843,0.1546,0.1748,0.1863,0.1750
6yr,0.1636,0.1994,0.1838,0.2042,0.1877
5yr,0.1524,0.1974,0.1881,0.1727,0.1777
4yr,0.2232,0.1779,0.1803,0.2084,0.1975
3yr,0.1662,0.1803,0.1925,0.2001,0.1848
2yr,0.1855,0.1859,0.1809,0.1925,0.1862
1yr,0.1666,0.1906,0.1977,0.1685,0.1808
avg,0.1774,0.1837,0.1854,0.1904,0.1842
