old_years,none,undersampling,oversampling,hybrid,avg
1yr,0.5081,0.3332,0.5911,0.4504,0.4707
2yr,0.5293,0.3115,0.5764,0.5127,0.4825
3yr,0.6068,0.4564,0.4462,0.5118,0.5053
4yr,0.5141,0.6216,0.3678,0.5302,0.5084
5yr,0.4458,0.5095,0.5713,0.6350,0.5404
6yr,0.4901,0.5745,0.6377,0.4873,0.5474
7yr,0.4702,0.4836,0.5044,0.4582,0.4791
avg,0.5092,0.4700,0.5279,0.5122,0.5048
