new_years,none,undersampling,oversampling,hybrid,avg
7yr,0.5805,0.5099,0.5422,0.5764,0.5523
6yr,0.4947,0.6193,0.5427,0.6567,0.5783
5yr,0.5515,0.5662,0.5948,0.5478,0.5651
4yr,0.6728,0.5385,0.5418,0.7148,0.6170
3yr,0.5542,0.5671,0.7217,0.6996,0.6357
2yr,0.6345,0.6276,0.5390,0.6345,0.6089
1yr,0.4633,0.6382,0.6751,0.5067,0.5708
avg,0.5645,0.5810,0.5939,0.6195,0.5897
