split,method,sampling,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
split_4+12,Finetune,hybrid,0.715768,0.099291,0.646180,0.536585,0.054707,0.221842,0.463415
split_5+11,Old,none,0.657229,0.055604,0.495967,0.895470,0.028693,0.725302,0.104530
split_5+11,Old,undersampling,0.656364,0.057968,0.540648,0.846690,0.030011,0.654773,0.153310
split_5+11,Old,oversampling,0.644071,0.058653,0.547008,0.846690,0.030379,0.646603,0.153310
split_5+11,Old,hybrid,0.650611,0.057636,0.543769,0.825784,0.029860,0.641934,0.174216
split_5+11,New,none,0.700161,0.144866,0.572720,0.358885,0.090749,0.086036,0.641115
split_5+11,New,undersampling,0.700482,0.143836,0.577303,0.365854,0.089514,0.089037,0.634146
split_5+11,New,oversampling,0.702687,0.141617,0.579090,0.369338,0.087603,0.092038,0.630662
split_5+11,New,hybrid,0.717396,0.148623,0.604286,0.404181,0.091052,0.096540,0.595819
split_5+11,Finetune,none,0.700107,0.079477,0.616534,0.529617,0.042962,0.282284,0.470383
split_5+11,Finetune,undersampling,0.700017,0.085501,0.614144,0.498258,0.046763,0.243018,0.501742
split_5+11,Finetune,oversampling,0.698748,0.093973,0.616554,0.480836,0.052075,0.209421,0.519164
split_5+11,Finetune,hybrid,0.712889,0.095660,0.637864,0.526132,0.052613,0.226678,0.473868
split_6+10,Old,none,0.666460,0.067757,0.609359,0.613240,0.035860,0.394498,0.386760
split_6+10,Old,undersampling,0.666517,0.067073,0.607132,0.613240,0.035477,0.398916,0.386760
split_6+10,Old,oversampling,0.656545,0.059197,0.547902,0.860627,0.030653,0.651188,0.139373
split_6+10,Old,hybrid,0.662457,0.059303,0.555608,0.836237,0.030742,0.630846,0.163763
split_6+10,New,none,0.698402,0.141765,0.569465,0.355401,0.088542,0.087536,0.644599
split_6+10,New,undersampling,0.698669,0.150079,0.553729,0.331010,0.097038,0.073697,0.668990
split_6+10,New,oversampling,0.696166,0.156364,0.530556,0.299652,0.105781,0.060609,0.700348
split_6+10,New,hybrid,0.709789,0.156250,0.580360,0.365854,0.099338,0.079366,0.634146
split_6+10,Finetune,none,0.698415,0.090010,0.616845,0.491289,0.049543,0.225511,0.508711
split_6+10,Finetune,undersampling,0.698484,0.089336,0.617528,0.494774,0.049101,0.229262,0.505226
split_6+10,Finetune,oversampling,0.698105,0.081898,0.611781,0.505226,0.044561,0.259191,0.494774
split_6+10,Finetune,hybrid,0.707694,0.094793,0.623610,0.494774,0.052418,0.214006,0.505226
split_7+9,Old,none,0.669174,0.067765,0.610924,0.623693,0.035829,0.401584,0.376307
split_7+9,Old,undersampling,0.669594,0.067905,0.612356,0.630662,0.035884,0.405419,0.369338
split_7+9,Old,oversampling,0.661030,0.059126,0.547247,0.860627,0.030615,0.652022,0.139373
split_7+9,Old,hybrid,0.665256,0.060225,0.559902,0.850174,0.031218,0.631263,0.149826
split_7+9,New,none,0.699523,0.153473,0.554426,0.331010,0.099895,0.071363,0.668990
split_7+9,New,undersampling,0.699732,0.151420,0.556611,0.334495,0.097859,0.073781,0.665505
split_7+9,New,oversampling,0.699370,0.152756,0.559477,0.337979,0.098678,0.073864,0.662021
split_7+9,New,hybrid,0.717450,0.155392,0.606179,0.404181,0.096186,0.090871,0.595819
split_7+9,Finetune,none,0.699462,0.092807,0.618447,0.487805,0.051282,0.215923,0.512195
split_7+9,Finetune,undersampling,0.699519,0.081610,0.617671,0.522648,0.044261,0.270029,0.477352
split_7+9,Finetune,oversampling,0.699949,0.084451,0.619432,0.515679,0.045991,0.255940,0.484321
split_7+9,Finetune,hybrid,0.714385,0.099895,0.630233,0.498258,0.055512,0.202835,0.501742
split_8+8,Old,none,0.680280,0.069309,0.616975,0.630662,0.036669,0.396415,0.369338
split_8+8,Old,undersampling,0.680468,0.068522,0.614413,0.630662,0.036229,0.401417,0.369338
split_8+8,Old,oversampling,0.677031,0.074182,0.607722,0.533101,0.039865,0.307211,0.466899
split_8+8,Old,hybrid,0.671167,0.059613,0.558237,0.836237,0.030908,0.627345,0.163763
split_8+8,New,none,0.696066,0.158730,0.542032,0.313589,0.106257,0.063110,0.686411
split_8+8,New,undersampling,0.696422,0.155979,0.541549,0.313589,0.103806,0.064777,0.686411
split_8+8,New,oversampling,0.694578,0.160352,0.545035,0.317073,0.107311,0.063110,0.682927
split_8+8,New,hybrid,0.709627,0.149697,0.593107,0.386760,0.092809,0.090454,0.613240
split_8+8,Finetune,none,0.696001,0.077154,0.614601,0.536585,0.041565,0.296040,0.463415
split_8+8,Finetune,undersampling,0.696348,0.083241,0.620206,0.522648,0.045222,0.264027,0.477352
split_8+8,Finetune,oversampling,0.695642,0.083501,0.614117,0.505226,0.045512,0.253522,0.494774
split_8+8,Finetune,hybrid,0.707792,0.093770,0.628497,0.508711,0.051645,0.223510,0.491289
split_9+7,Old,none,0.687774,0.071415,0.625195,0.641115,0.037813,0.390329,0.358885
split_9+7,Old,undersampling,0.688297,0.070661,0.622840,0.641115,0.037391,0.394915,0.358885
split_9+7,Old,oversampling,0.685830,0.075906,0.613262,0.540070,0.040822,0.303627,0.459930
split_9+7,Old,hybrid,0.682398,0.070871,0.613356,0.585366,0.037719,0.357316,0.414634
split_9+7,New,none,0.691595,0.144811,0.539397,0.313589,0.094142,0.072197,0.686411
split_9+7,New,undersampling,0.691665,0.142299,0.541531,0.317073,0.091734,0.075115,0.682927
split_9+7,New,oversampling,0.690911,0.153043,0.535546,0.306620,0.101970,0.064610,0.693380
split_9+7,New,hybrid,0.703322,0.161017,0.555868,0.331010,0.106383,0.066528,0.668990
split_9+7,Finetune,none,0.691522,0.078041,0.615136,0.533101,0.042102,0.290204,0.466899
split_9+7,Finetune,undersampling,0.691719,0.077567,0.614269,0.533101,0.041826,0.292205,0.466899
split_9+7,Finetune,oversampling,0.692536,0.083453,0.614049,0.505226,0.045483,0.253689,0.494774
split_9+7,Finetune,hybrid,0.704341,0.095684,0.626067,0.498258,0.052924,0.213339,0.501742
split_10+6,Old,none,0.689754,0.077039,0.613291,0.533101,0.041520,0.294456,0.466899
split_10+6,Old,undersampling,0.690244,0.076481,0.612240,0.533101,0.041195,0.296874,0.466899
split_10+6,Old,oversampling,0.690370,0.068525,0.612349,0.616725,0.036278,0.391997,0.383275
split_10+6,Old,hybrid,0.694898,0.076279,0.622950,0.571429,0.040867,0.320884,0.428571
split_10+6,New,none,0.690844,0.151042,0.532423,0.303136,0.100578,0.064860,0.696864
split_10+6,New,undersampling,0.691753,0.148211,0.531901,0.303136,0.098083,0.066694,0.696864
split_10+6,New,oversampling,0.692410,0.172813,0.521439,0.285714,0.123867,0.048353,0.714286
split_10+6,New,hybrid,0.701748,0.145942,0.560528,0.341463,0.092803,0.079867,0.658537
split_10+6,Finetune,none,0.690817,0.082376,0.615084,0.512195,0.044790,0.261359,0.487805
split_10+6,Finetune,undersampling,0.691308,0.081508,0.613764,0.512195,0.044277,0.264527,0.487805
split_10+6,Finetune,oversampling,0.687605,0.082014,0.611953,0.505226,0.044629,0.258774,0.494774
split_10+6,Finetune,hybrid,0.701207,0.090535,0.620402,0.498258,0.049791,0.227511,0.501742
split_11+5,Old,none,0.690478,0.078838,0.615423,0.529617,0.042589,0.284869,0.470383
split_11+5,Old,undersampling,0.691002,0.078230,0.614346,0.529617,0.042234,0.287370,0.470383
split_11+5,Old,oversampling,0.690550,0.069569,0.614406,0.609756,0.036889,0.380909,0.390244
split_11+5,Old,hybrid,0.696579,0.076602,0.624578,0.574913,0.041035,0.321467,0.425087
split_11+5,New,none,0.692740,0.151333,0.535236,0.306620,0.100457,0.065694,0.693380
split_11+5,New,undersampling,0.692952,0.152397,0.538172,0.310105,0.101022,0.066028,0.689895
split_11+5,New,oversampling,0.691582,0.168297,0.532390,0.299652,0.117007,0.054106,0.700348
split_11+5,New,hybrid,0.712225,0.154179,0.584746,0.372822,0.097184,0.082868,0.627178
split_11+5,Finetune,none,0.692873,0.088422,0.612026,0.484321,0.048652,0.226594,0.515679
split_11+5,Finetune,undersampling,0.692991,0.087863,0.611366,0.484321,0.048314,0.228262,0.515679
split_11+5,Finetune,oversampling,0.694232,0.081288,0.615925,0.519164,0.044096,0.269279,0.480836
split_11+5,Finetune,hybrid,0.715331,0.095268,0.641629,0.536585,0.052274,0.232764,0.463415
split_12+4,Old,none,0.687112,0.078247,0.612073,0.522648,0.042289,0.283201,0.477352
split_12+4,Old,undersampling,0.687463,0.077935,0.612680,0.526132,0.042085,0.286536,0.473868
split_12+4,Old,oversampling,0.687448,0.077120,0.611210,0.526132,0.041609,0.289954,0.473868
split_12+4,Old,hybrid,0.693893,0.081555,0.618806,0.526132,0.044204,0.272197,0.473868
split_12+4,New,none,0.717986,0.177083,0.576883,0.355401,0.117919,0.063610,0.644599
split_12+4,New,undersampling,0.718222,0.175408,0.576600,0.355401,0.116438,0.064527,0.644599
split_12+4,New,oversampling,0.715971,0.182149,0.572520,0.348432,0.123305,0.059275,0.651568
split_12+4,New,hybrid,0.735690,0.185022,0.585826,0.365854,0.123821,0.061942,0.634146
split_12+4,Finetune,none,0.717950,0.096185,0.637015,0.522648,0.052966,0.223593,0.477352
split_12+4,Finetune,undersampling,0.718122,0.095663,0.636433,0.522648,0.052650,0.225010,0.477352
split_12+4,Finetune,oversampling,0.718557,0.102931,0.634612,0.501742,0.057348,0.197332,0.498258
split_12+4,Finetune,hybrid,0.738905,0.119741,0.654298,0.515679,0.067735,0.169821,0.484321
split_13+3,Old,none,0.689004,0.078900,0.615531,0.529617,0.042625,0.284619,0.470383
split_13+3,Old,undersampling,0.689138,0.078310,0.614490,0.529617,0.042281,0.287036,0.470383
split_13+3,Old,oversampling,0.690539,0.083093,0.612201,0.501742,0.045297,0.253022,0.498258
split_13+3,Old,hybrid,0.697308,0.077450,0.625430,0.571429,0.041540,0.315465,0.428571
split_13+3,New,none,0.722109,0.169518,0.592968,0.379791,0.109109,0.074198,0.620209
split_13+3,New,undersampling,0.722771,0.165264,0.589657,0.376307,0.105882,0.076032,0.623693
split_13+3,New,oversampling,0.718336,0.171674,0.570818,0.348432,0.113895,0.064860,0.651568
split_13+3,New,hybrid,0.738617,0.177814,0.594568,0.379791,0.116081,0.069195,0.620209
split_13+3,Finetune,none,0.722194,0.093617,0.639639,0.536585,0.051282,0.237516,0.463415
split_13+3,Finetune,undersampling,0.722713,0.132984,0.622350,0.442509,0.078250,0.124719,0.557491
split_13+3,Finetune,oversampling,0.719349,0.097943,0.638927,0.522648,0.054035,0.218925,0.477352
split_13+3,Finetune,hybrid,0.740559,0.124322,0.659006,0.519164,0.070616,0.163485,0.480836
split_14+2,Old,none,0.691608,0.079002,0.615710,0.529617,0.042685,0.284202,0.470383
split_14+2,Old,undersampling,0.691770,0.078250,0.614382,0.529617,0.042246,0.287286,0.470383
split_14+2,Old,oversampling,0.692532,0.077468,0.614088,0.533101,0.041769,0.292622,0.466899
split_14+2,Old,hybrid,0.699236,0.082981,0.628264,0.547038,0.044896,0.278449,0.452962
split_14+2,New,none,0.721141,0.165710,0.572308,0.351916,0.108369,0.069279,0.648084
split_14+2,New,undersampling,0.721791,0.164915,0.574696,0.355401,0.107368,0.070696,0.644599
split_14+2,New,oversampling,0.722902,0.195171,0.566384,0.337979,0.137199,0.050855,0.662021
split_14+2,New,hybrid,0.739885,0.175305,0.608521,0.400697,0.112195,0.075865,0.599303
split_14+2,Finetune,none,0.721165,0.105647,0.638595,0.505226,0.058991,0.192830,0.494774
split_14+2,Finetune,undersampling,0.721777,0.100363,0.644407,0.529617,0.055434,0.215923,0.470383
split_14+2,Finetune,oversampling,0.724374,0.098847,0.639881,0.522648,0.054585,0.216590,0.477352
split_14+2,Finetune,hybrid,0.740979,0.126432,0.660318,0.519164,0.071981,0.160150,0.480836
split_15+1,Old,none,0.693073,0.078431,0.614705,0.529617,0.042352,0.286536,0.470383
split_15+1,Old,undersampling,0.693216,0.077929,0.613807,0.529617,0.042059,0.288620,0.470383
split_15+1,Old,oversampling,0.695495,0.099211,0.611526,0.459930,0.055602,0.186911,0.540070
split_15+1,Old,hybrid,0.706124,0.084199,0.631426,0.550523,0.045586,0.275782,0.449477
split_15+1,New,none,0.733521,0.144661,0.624806,0.439024,0.086598,0.110796,0.560976
split_15+1,New,undersampling,0.734340,0.150421,0.624622,0.435540,0.090909,0.104210,0.564460
split_15+1,New,oversampling,0.738297,0.181952,0.630686,0.432056,0.115242,0.079366,0.567944
split_15+1,New,hybrid,0.745126,0.154589,0.632337,0.445993,0.093499,0.103460,0.554007
split_15+1,Finetune,none,0.733481,0.096078,0.648070,0.550523,0.052632,0.237099,0.449477
split_15+1,Finetune,undersampling,0.735298,0.115954,0.646592,0.505226,0.065492,0.172489,0.494774
split_15+1,Finetune,oversampling,0.738977,0.112059,0.653555,0.526132,0.062708,0.188162,0.473868
split_15+1,Finetune,hybrid,0.744086,0.114645,0.675736,0.571429,0.063714,0.200917,0.428571
