split,method,sampling,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
split_6+10,Old,hybrid,0.520936,0.052250,0.483095,0.313589,0.028499,0.255773,0.686411
split_6+10,Old+New,none,0.762263,0.134021,0.300043,0.090592,0.257426,0.006253,0.909408
split_6+10,Old+New,undersampling,0.746234,0.130326,0.299905,0.090592,0.232143,0.007170,0.909408
split_6+10,Old+New,oversampling,0.725493,0.106783,0.661107,0.554007,0.059086,0.211088,0.445993
split_6+10,Old+New,hybrid,0.737484,0.102439,0.694323,0.658537,0.055539,0.267945,0.341463
split_6+10,New,none,0.796857,0.231076,0.446593,0.202091,0.269767,0.013089,0.797909
split_6+10,New,undersampling,0.791460,0.180220,0.375958,0.142857,0.244048,0.010588,0.857143
split_6+10,New,oversampling,0.715441,0.117962,0.662957,0.536585,0.066265,0.180909,0.463415
split_6+10,New,hybrid,0.782553,0.116150,0.735830,0.731707,0.063082,0.260025,0.268293
split_8+8,Old,none,0.665101,0.023055,0.117780,0.013937,0.066667,0.004669,0.986063
split_8+8,Old,undersampling,0.703097,0.006270,0.058952,0.003484,0.031250,0.002584,0.996516
split_8+8,Old,oversampling,0.500824,0.051149,0.439860,0.240418,0.028619,0.195248,0.759582
split_8+8,Old,hybrid,0.543953,0.061044,0.535544,0.397213,0.033063,0.277949,0.602787
split_8+8,Old+New,none,0.759206,0.133676,0.300031,0.090592,0.254902,0.006336,0.909408
split_8+8,Old+New,undersampling,0.780935,0.160183,0.347537,0.121951,0.233333,0.009587,0.878049
split_8+8,Old+New,oversampling,0.688554,0.102296,0.638753,0.512195,0.056823,0.203418,0.487805
split_8+8,Old+New,hybrid,0.722749,0.097077,0.683080,0.648084,0.052468,0.280033,0.351916
split_8+8,New,none,0.791809,0.203540,0.398357,0.160279,0.278788,0.009921,0.839721
split_8+8,New,undersampling,0.789204,0.216814,0.411194,0.170732,0.296970,0.009671,0.829268
split_8+8,New,oversampling,0.736520,0.109026,0.695819,0.637631,0.059609,0.240684,0.362369
split_8+8,New,hybrid,0.775250,0.104720,0.722080,0.742160,0.056334,0.297457,0.257840
split_10+6,Old,none,0.672468,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
split_10+6,Old,undersampling,0.729689,0.000000,0.000000,0.000000,0.000000,0.000417,1.000000
split_10+6,Old,oversampling,0.578766,0.073602,0.537409,0.362369,0.040961,0.203001,0.637631
split_10+6,Old,hybrid,0.637312,0.078470,0.621388,0.550523,0.042246,0.298624,0.449477
split_10+6,Old+New,none,0.702714,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
split_10+6,Old+New,undersampling,0.775482,0.139651,0.311226,0.097561,0.245614,0.007170,0.902439
split_10+6,Old+New,oversampling,0.662824,0.092859,0.626005,0.505226,0.051128,0.224343,0.494774
split_10+6,Old+New,hybrid,0.727706,0.095143,0.684041,0.662021,0.051254,0.293206,0.337979
split_10+6,New,none,0.765133,0.175772,0.357599,0.128920,0.276119,0.008087,0.871080
split_10+6,New,undersampling,0.787860,0.239521,0.454285,0.209059,0.280374,0.012839,0.790941
split_10+6,New,oversampling,0.744932,0.118700,0.700788,0.623693,0.065592,0.212589,0.376307
split_10+6,New,hybrid,0.760088,0.116440,0.716614,0.672474,0.063738,0.236348,0.327526
split_12+4,Old,none,0.728583,0.000000,0.000000,0.000000,0.000000,0.000333,1.000000
split_12+4,Old,undersampling,0.736345,0.116022,0.269891,0.073171,0.280000,0.004502,0.926829
split_12+4,Old,oversampling,0.610754,0.079524,0.549025,0.372822,0.044509,0.191496,0.627178
split_12+4,Old,hybrid,0.653435,0.084760,0.623748,0.526132,0.046093,0.260525,0.473868
split_12+4,Old+New,none,0.783295,0.161520,0.342752,0.118467,0.253731,0.008337,0.881533
split_12+4,Old+New,undersampling,0.769072,0.159453,0.347508,0.121951,0.230263,0.009754,0.878049
split_12+4,Old+New,oversampling,0.675846,0.092874,0.645340,0.554007,0.050685,0.248270,0.445993
split_12+4,Old+New,hybrid,0.733614,0.096504,0.692213,0.682927,0.051921,0.298374,0.317073
split_12+4,New,none,0.703265,0.080000,0.220411,0.048780,0.222222,0.004085,0.951220
split_12+4,New,undersampling,0.774019,0.219873,0.423274,0.181185,0.279570,0.011171,0.818815
split_12+4,New,oversampling,0.706013,0.128309,0.650791,0.498258,0.073635,0.149979,0.501742
split_12+4,New,hybrid,0.776808,0.143192,0.725771,0.637631,0.080652,0.173906,0.362369
split_14+2,Old,none,0.763523,0.130890,0.294278,0.087108,0.263158,0.005836,0.912892
split_14+2,Old,undersampling,0.727395,0.119617,0.293834,0.087108,0.190840,0.008837,0.912892
split_14+2,Old,oversampling,0.668328,0.092216,0.637888,0.536585,0.050442,0.241684,0.463415
split_14+2,Old,hybrid,0.714949,0.093688,0.681536,0.662021,0.050411,0.298374,0.337979
split_14+2,Old+New,none,0.753049,0.094488,0.249641,0.062718,0.191489,0.006336,0.937282
split_14+2,Old+New,undersampling,0.771394,0.090667,0.242658,0.059233,0.193182,0.005919,0.940767
split_14+2,Old+New,oversampling,0.677922,0.089633,0.629169,0.522648,0.049020,0.242601,0.477352
split_14+2,Old+New,hybrid,0.720102,0.103181,0.684958,0.627178,0.056215,0.251938,0.372822
split_14+2,New,none,0.742323,0.172414,0.371189,0.139373,0.225989,0.011421,0.860627
split_14+2,New,undersampling,0.639373,0.012862,0.083402,0.006969,0.083333,0.001834,0.993031
split_14+2,New,oversampling,0.702700,0.111883,0.668828,0.560976,0.062138,0.202584,0.439024
split_14+2,New,hybrid,0.765747,0.121080,0.724082,0.679443,0.066462,0.228345,0.320557
