split,fs,ensemble,AUC,F1,Recall
split_7+9,no_fs,DCS_OLA_TW,0.785137,0.191248,0.411150
split_7+9,no_fs,DCS_LCA_TW,0.782734,0.199364,0.327526
split_7+9,mutual_info_r50,DCS_OLA,0.735971,0.153737,0.376307
split_7+9,mutual_info_r50,DCS_LCA,0.737961,0.186800,0.261324
split_7+9,mutual_info_r50,DCS_OLA_TW,0.764673,0.168079,0.414634
split_7+9,mutual_info_r50,DCS_LCA_TW,0.745999,0.174174,0.303136
split_7+9,mutual_info_r80,DCS_OLA,0.770017,0.181818,0.418118
split_7+9,mutual_info_r80,DCS_LCA,0.773950,0.225564,0.313589
split_7+9,mutual_info_r80,DCS_OLA_TW,0.789205,0.194651,0.456446
split_7+9,mutual_info_r80,DCS_LCA_TW,0.776145,0.214859,0.372822
split_7+9,shap_r50,DCS_OLA,0.749976,0.169579,0.456446
split_7+9,shap_r50,DCS_LCA,0.749206,0.213675,0.348432
split_7+9,shap_r50,DCS_OLA_TW,0.774585,0.177215,0.487805
split_7+9,shap_r50,DCS_LCA_TW,0.765291,0.187719,0.372822
split_7+9,shap_r80,DCS_OLA,0.780162,0.191011,0.414634
split_7+9,shap_r80,DCS_LCA,0.790309,0.237781,0.313589
split_7+9,shap_r80,DCS_OLA_TW,0.803815,0.188235,0.418118
split_7+9,shap_r80,DCS_LCA_TW,0.800956,0.217391,0.365854
split_8+8,no_fs,DCS_OLA,0.790306,0.194719,0.411150
split_8+8,no_fs,DCS_LCA,0.783346,0.227684,0.306620
split_8+8,no_fs,DCS_OLA_TW,0.803022,0.192246,0.414634
split_8+8,no_fs,DCS_LCA_TW,0.796378,0.212371,0.358885
split_8+8,mutual_info_r50,DCS_OLA,0.772779,0.173677,0.445993
split_8+8,mutual_info_r50,DCS_LCA,0.754028,0.197855,0.289199
split_8+8,mutual_info_r50,DCS_OLA_TW,0.791348,0.184083,0.463415
split_8+8,mutual_info_r50,DCS_LCA_TW,0.760622,0.190665,0.334495
split_8+8,mutual_info_r80,DCS_OLA,0.764897,0.177919,0.390244
split_8+8,mutual_info_r80,DCS_LCA,0.766362,0.229592,0.313589
split_8+8,mutual_info_r80,DCS_OLA_TW,0.787601,0.195584,0.432056
split_8+8,mutual_info_r80,DCS_LCA_TW,0.772396,0.213632,0.365854
split_8+8,shap_r50,DCS_OLA,0.770871,0.177926,0.463415
split_8+8,shap_r50,DCS_LCA,0.773996,0.229989,0.355401
split_8+8,shap_r50,DCS_OLA_TW,0.784404,0.183007,0.487805
split_8+8,shap_r50,DCS_LCA_TW,0.767074,0.191585,0.372822
split_8+8,shap_r80,DCS_OLA,0.770697,0.193497,0.425087
split_8+8,shap_r80,DCS_LCA,0.763460,0.223118,0.289199
split_8+8,shap_r80,DCS_OLA_TW,0.795798,0.206299,0.456446
split_8+8,shap_r80,DCS_LCA_TW,0.778448,0.207407,0.341463
split_9+7,no_fs,DCS_OLA,0.800381,0.206835,0.400697
split_9+7,no_fs,DCS_LCA,0.786173,0.254902,0.317073
split_9+7,no_fs,DCS_OLA_TW,0.799622,0.221811,0.418118
split_9+7,no_fs,DCS_LCA_TW,0.790768,0.226623,0.358885
split_9+7,mutual_info_r50,DCS_OLA,0.728995,0.159231,0.404181
split_9+7,mutual_info_r50,DCS_LCA,0.749454,0.187978,0.299652
split_9+7,mutual_info_r50,DCS_OLA_TW,0.763229,0.167474,0.421603
split_9+7,mutual_info_r50,DCS_LCA_TW,0.751082,0.181308,0.337979
split_9+7,mutual_info_r80,DCS_OLA,0.794676,0.203226,0.439024
split_9+7,mutual_info_r80,DCS_LCA,0.788540,0.224181,0.310105
split_9+7,mutual_info_r80,DCS_OLA_TW,0.817305,0.221130,0.470383
split_9+7,mutual_info_r80,DCS_LCA_TW,0.792193,0.217883,0.369338
split_9+7,shap_r50,DCS_OLA,0.781698,0.174964,0.428571
split_9+7,shap_r50,DCS_LCA,0.764131,0.222749,0.327526
split_9+7,shap_r50,DCS_OLA_TW,0.795934,0.185745,0.449477
split_9+7,shap_r50,DCS_LCA_TW,0.783985,0.209615,0.379791
split_9+7,shap_r80,DCS_OLA,0.800967,0.221441,0.439024
split_9+7,shap_r80,DCS_LCA,0.799506,0.248619,0.313589
