old_years,none,undersampling,oversampling,hybrid,avg
1yr,0.4040,0.3667,0.3414,0.2337,0.3364
2yr,0.3993,0.3251,0.3609,0.3432,0.3571
3yr,0.2746,0.3357,0.2864,0.3674,0.3160
4yr,0.3381,0.3286,0.3108,0.3760,0.3384
5yr,0.2801,0.3336,0.2379,0.3365,0.2970
6yr,0.2255,0.2940,0.2500,0.3692,0.2847
7yr,0.1741,0.2435,0.2728,0.3533,0.2609
avg,0.2994,0.3181,0.2943,0.3399,0.3129
