old_years,none,undersampling,oversampling,hybrid,avg
1yr,0.1350,0.1402,0.1425,0.1569,0.1437
2yr,0.1436,0.1514,0.1472,0.1550,0.1493
3yr,0.1617,0.1564,0.1647,0.1532,0.1590
4yr,0.1594,0.1596,0.1620,0.1541,0.1588
5yr,0.1717,0.1627,0.1789,0.1624,0.1689
6yr,0.1791,0.1703,0.1785,0.1586,0.1716
7yr,0.1986,0.1777,0.1747,0.1636,0.1787
avg,0.1642,0.1598,0.1641,0.1577,0.1614
