new_years,none,undersampling,oversampling,hybrid,avg
7yr,0.6138,0.5081,0.5168,0.5759,0.5536
6yr,0.5635,0.5671,0.5884,0.5261,0.5613
5yr,0.5690,0.6257,0.6174,0.5132,0.5813
4yr,0.4499,0.5182,0.6825,0.5459,0.5491
3yr,0.6950,0.6359,0.6705,0.6156,0.6542
2yr,0.6147,0.6424,0.5547,0.7337,0.6364
1yr,0.5095,0.5072,0.5579,0.4605,0.5088
avg,0.5736,0.5721,0.5983,0.5673,0.5778
