split,method,sampling,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error,tune_val_auc,tune_best_params
split_13+3,Old,oversampling,0.690543,0.083069,0.612167,0.501742,0.045283,0.253105,0.498258,0.605212,"{""C"": 1.0, ""max_iter"": 500, ""solver"": ""saga""}"
split_13+3,Old,hybrid,0.697304,0.077450,0.625430,0.571429,0.041540,0.315465,0.428571,0.607044,"{""C"": 100.0, ""max_iter"": 1000, ""solver"": ""lbfgs""}"
split_13+3,New,none,0.721358,0.168521,0.585409,0.369338,0.109166,0.072113,0.630662,0.660594,"{""C"": 0.1, ""max_iter"": 2000, ""solver"": ""saga""}"
split_13+3,New,undersampling,0.722858,0.165011,0.589604,0.376307,0.105675,0.076198,0.623693,0.661171,"{""C"": 100.0, ""max_iter"": 1000, ""solver"": ""lbfgs""}"
split_13+3,New,oversampling,0.718491,0.174978,0.571377,0.348432,0.116822,0.063026,0.651568,0.655743,"{""C"": 0.1, ""max_iter"": 2000, ""solver"": ""lbfgs""}"
split_13+3,New,hybrid,0.738721,0.177814,0.594568,0.379791,0.116081,0.069195,0.620209,0.666821,"{""C"": 100.0, ""max_iter"": 500, ""solver"": ""lbfgs""}"
split_14+2,Old,none,0.691666,0.079084,0.615853,0.529617,0.042733,0.283868,0.470383,0.606840,"{""C"": 100.0, ""max_iter"": 2000, ""solver"": ""saga""}"
split_14+2,Old,undersampling,0.691814,0.078230,0.614346,0.529617,0.042234,0.287370,0.470383,0.606839,"{""C"": 100.0, ""max_iter"": 1000, ""solver"": ""saga""}"
split_14+2,Old,oversampling,0.692605,0.082390,0.608511,0.494774,0.044937,0.251605,0.505226,0.606216,"{""C"": 100.0, ""max_iter"": 2000, ""solver"": ""saga""}"
split_14+2,Old,hybrid,0.699171,0.082605,0.626477,0.543554,0.044699,0.277949,0.456446,0.606929,"{""C"": 0.1, ""max_iter"": 500, ""solver"": ""lbfgs""}"
split_14+2,New,none,0.721294,0.164898,0.572154,0.351916,0.107676,0.069779,0.648084,0.674510,"{""C"": 100.0, ""max_iter"": 1000, ""solver"": ""lbfgs""}"
split_14+2,New,undersampling,0.721941,0.164119,0.574541,0.355401,0.106695,0.071196,0.644599,0.674804,"{""C"": 10.0, ""max_iter"": 2000, ""solver"": ""saga""}"
split_14+2,New,oversampling,0.722896,0.194389,0.566285,0.337979,0.136428,0.051188,0.662021,0.676790,"{""C"": 100.0, ""max_iter"": 2000, ""solver"": ""saga""}"
split_14+2,New,hybrid,0.739844,0.175171,0.608494,0.400697,0.112086,0.075948,0.599303,0.673578,"{""C"": 1.0, ""max_iter"": 500, ""solver"": ""saga""}"
split_15+1,Old,none,0.693073,0.078431,0.614705,0.529617,0.042352,0.286536,0.470383,0.607469,"{""C"": 1.0, ""max_iter"": 1000, ""solver"": ""lbfgs""}"
split_15+1,Old,undersampling,0.693222,0.077929,0.613807,0.529617,0.042059,0.288620,0.470383,0.607448,"{""C"": 10.0, ""max_iter"": 500, ""solver"": ""lbfgs""}"
split_15+1,Old,oversampling,0.695548,0.082997,0.612065,0.501742,0.045240,0.253356,0.498258,0.606300,"{""C"": 10.0, ""max_iter"": 500, ""solver"": ""saga""}"
split_15+1,Old,hybrid,0.706127,0.084199,0.631426,0.550523,0.045586,0.275782,0.449477,0.608894,"{""C"": 10.0, ""max_iter"": 500, ""solver"": ""lbfgs""}"
split_15+1,New,none,0.731707,0.151665,0.620699,0.428571,0.092135,0.101042,0.571429,0.717470,"{""C"": 0.1, ""max_iter"": 2000, ""solver"": ""lbfgs""}"
split_15+1,New,undersampling,0.732239,0.149091,0.619893,0.428571,0.090242,0.103376,0.571429,0.717788,"{""C"": 0.1, ""max_iter"": 1000, ""solver"": ""saga""}"
split_15+1,New,oversampling,0.737289,0.170153,0.623508,0.425087,0.106364,0.085452,0.574913,0.720707,"{""C"": 0.1, ""max_iter"": 2000, ""solver"": ""lbfgs""}"
split_15+1,New,hybrid,0.745126,0.154589,0.632337,0.445993,0.093499,0.103460,0.554007,0.720495,"{""C"": 1.0, ""max_iter"": 1000, ""solver"": ""lbfgs""}"
