,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
DES_baseline,0.6348551508279999,0.1586303284416492,0.3194642229491766,0.10475311490539917,0.32661870503597124,0.025734081161332894,0.8952468850946008
DES_time_weighted,0.6601525304002415,0.1359816653934301,,0.08214120904476234,0.3946784922394678,,
DES_minority_weighted,0.6590445111329979,0.15646504889532778,,0.09967697277341947,0.36363636363636365,,
DES_combined,0.6587981972268204,0.15664845173041894,,0.09921550530687587,0.3719723183391003,,
