,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
DCS_OLA,0.5384942176067973,0.12639405204460966,0.38399352425504985,0.17894736842105263,0.09770114942528736,0.17600896860986548,0.8210526315789474
DCS_LCA,0.5851545905121548,0.0,0.0,0.0,0.0,0.0,1.0
DCS_OLA_TW,0.5384942176067973,0.12639405204460966,0.38399352425504985,0.17894736842105263,0.09770114942528736,0.17600896860986548,0.8210526315789474
DCS_LCA_TW,0.5851545905121548,0.0,0.0,0.0,0.0,0.0,1.0
