,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
DCS_OLA,0.5655175595055046,0.0,0.0,0.0,0.0,0.0,1.0
DCS_LCA,0.5655021834061136,0.0,0.0,0.0,0.0,0.0,1.0
DCS_OLA_TW,0.5655175595055046,0.0,0.0,0.0,0.0,0.0,1.0
DCS_LCA_TW,0.5655021834061136,0.0,0.0,0.0,0.0,0.0,1.0
