,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
DES_baseline,0.6374301471288805,0.1640597844977407,0.32568073818544035,0.10890632210429164,0.3323943661971831,0.026062572166932425,0.8910936778957084
DES_time_weighted,0.6574993512635701,0.1408987052551409,,0.0853714813105676,0.40305010893246185,,
DES_minority_weighted,0.6573851452336084,0.15936826992103373,,0.10244577757268113,0.35864297253634897,,
DES_combined,0.6566581696805244,0.1605159441060552,,0.10336871250576835,0.358974358974359,,
