,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
DES_baseline,0.5496717480805609,0.0,0.0,0.0,0.0,0.007399577167019027,1.0
DES_time_weighted,0.5454100367197063,0.0,,0.0,0.0,,
DES_minority_weighted,0.5458662512518082,0.0,,0.0,0.0,,
DES_combined,0.5458662512518082,0.0,,0.0,0.0,,
