,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
DCS_OLA,0.8394606928264244,0.21368178324365872,0.670067754862874,0.4843205574912892,0.13708086785009863,0.07294706127553147,0.5156794425087108
DCS_LCA,0.8371839021194951,0.2542955326460481,0.6094620307499263,0.3867595818815331,0.189419795221843,0.03959983326385994,0.6132404181184669
DCS_OLA_TW,0.8414920270205501,0.21983089930822444,0.6797628628676268,0.49825783972125437,0.14102564102564102,0.07261358899541476,0.5017421602787456
DCS_LCA_TW,0.8323070152633283,0.23450905624404195,0.6369776190006392,0.42857142857142855,0.16141732283464566,0.05327219674864527,0.5714285714285714
