,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
DES_baseline,0.8559588562597946,0.22237860661505982,0.7111456543225257,0.5505226480836237,0.13932980599647266,0.08136723634847853,0.44947735191637633
DES_time_weighted,0.8626230732026847,0.22418879056047197,,0.5296167247386759,0.1421889616463985,,
DES_minority_weighted,0.8618916418426376,0.21602288984263232,,0.5261324041811847,0.13591359135913592,,
DES_combined,0.8624165411546332,0.21886249100071994,,0.5296167247386759,0.13793103448275862,,
