test_feature_year,test_event_year,validation_feature_year,validation_event_year,method,n_validation,n_validation_positive,n_test,n_test_positive,prevalence,f1_threshold_from_validation,fpr5_threshold_from_validation,validation_AUC,validation_PR_AUC,validation_F1,validation_G_Mean,validation_Recall,validation_Precision,validation_Balanced_Accuracy,validation_Cohen_Kappa,validation_Type1_Error,validation_Type2_Error,validation_Recall_at_5pctFPR,validation_Precision_at_5pctFPR,validation_Realized_FPR_at_5pctFPR,validation_Alerts_at_5pctFPR,AUC,PR_AUC,F1,G_Mean,Recall,Precision,Balanced_Accuracy,Cohen_Kappa,Type1_Error,Type2_Error,Recall_at_5pctFPR,Precision_at_5pctFPR,Realized_FPR_at_5pctFPR,Alerts_at_5pctFPR,seed,protocol_version,imbalance_method
2012,2013,2011,2012,B_data_equal,3513,25,3485,26,0.00746054519369,0.28,0.00869151484221,0.898451834862,0.214149252849,0.277777777778,0.446828785222,0.2,0.454545454545,0.599139908257,0.274623167458,0.00172018348624,0.8,0.48,0.0727272727273,0.0438646788991,165,0.910334245113,0.137008375014,0.216216216216,0.391835187827,0.153846153846,0.363636363636,0.575911223786,0.212723859379,0.00202370627349,0.846153846154,0.615384615385,0.0808080808081,0.0526163631107,198,42,study3b_overlap_event_target_v1_financial18_exploratory,scale_pos_weight
2012,2013,2011,2012,B_model_FIFO3_equal,3513,25,3485,26,0.00746054519369,0.29,0.0129314698279,0.905653669725,0.134258567342,0.181818181818,0.346161785371,0.12,0.375,0.559283256881,0.178985362982,0.00143348623853,0.88,0.52,0.070652173913,0.0490252293578,184,0.889674650299,0.221651181752,0.333333333333,0.518199050096,0.269230769231,0.4375,0.633314430582,0.329522186645,0.00260190806592,0.730769230769,0.538461538462,0.0625,0.0607111882047,224,42,study3b_overlap_event_target_v1_financial18_exploratory,scale_pos_weight
2013,2014,2012,2013,Recent3y,3485,26,3484,28,0.00803673938002,0.3,0.0160191487521,0.825249627505,0.213457689327,0.307692307692,0.479898136722,0.230769230769,0.461538461538,0.614372762248,0.304231767464,0.00202370627349,0.769230769231,0.423076923077,0.126436781609,0.0219716681122,87,0.751694775132,0.0344808205845,0.0540540540541,0.188763380338,0.0357142857143,0.111111111111,0.51669973545,0.0503411108688,0.00231481481481,0.964285714286,0.142857142857,0.0444444444444,0.0248842592593,90,42,study3b_overlap_event_target_v1_financial18_exploratory,scale_pos_weight
2013,2014,2012,2013,B_data_equal,3485,26,3484,28,0.00803673938002,0.14,0.0211962834001,0.868992816955,0.156632482869,0.230769230769,0.478993652297,0.230769230769,0.230769230769,0.612493606422,0.224987212845,0.00578201792426,0.769230769231,0.423076923077,0.118279569892,0.0237062734894,93,0.84162119709,0.062821808279,0.122448979592,0.326473308907,0.107142857143,0.142857142857,0.550967261905,0.116361920491,0.00520833333333,0.892857142857,0.178571428571,0.0625,0.0217013888889,80,42,study3b_overlap_event_target_v1_financial18_exploratory,scale_pos_weight
2013,2014,2012,2013,B_model_FIFO3_equal,3485,26,3484,28,0.00803673938002,0.22,0.0100523876026,0.877777036493,0.259286149457,0.355555555556,0.55381749011,0.307692307692,0.421052631579,0.652256098917,0.351469804989,0.00318010985834,0.692307692308,0.5,0.0734463276836,0.0474125469789,177,0.805348875661,0.0832297386706,0.105263157895,0.266951732553,0.0714285714286,0.2,0.534556878307,0.101462467383,0.00231481481481,0.928571428571,0.321428571429,0.0514285714286,0.0480324074074,175,42,study3b_overlap_event_target_v1_financial18_exploratory,scale_pos_weight
2014,2015,2013,2014,Recent3y,3484,28,3504,33,0.00941780821918,0.14,0.00385840656236,0.803891782407,0.0982996096893,0.142857142857,0.326805500745,0.107142857143,0.214285714286,0.551979993386,0.138239982411,0.00318287037037,0.892857142857,0.464285714286,0.072625698324,0.0480324074074,179,0.846171306845,0.062776788945,0.126984126984,0.346848908385,0.121212121212,0.133333333333,0.556860742254,0.119082880807,0.00749063670412,0.878787878788,0.363636363636,0.0652173913043,0.0495534428119,184,42,study3b_overlap_event_target_v1_financial18_exploratory,scale_pos_weight
2014,2015,2013,2014,B_data_equal,3484,28,3504,33,0.00941780821918,0.12,0.0056064715609,0.830067791005,0.123975036919,0.22641509434,0.461635829295,0.214285714286,0.24,0.60439401455,0.220505096807,0.00549768518519,0.785714285714,0.428571428571,0.0689655172414,0.046875,174,0.862994683219,0.0658462036079,0.111111111111,0.34639554385,0.121212121212,0.102564102564,0.555564285901,0.101948629232,0.0100835494094,0.878787878788,0.424242424242,0.0689655172414,0.0544511668107,203,42,study3b_overlap_event_target_v1_financial18_exploratory,scale_pos_weight
2014,2015,2013,2014,B_model_FIFO3_equal,3484,28,3504,33,0.00941780821918,0.11,0.0104523971677,0.821852265212,0.0670796615838,0.145454545455,0.376704679217,0.142857142857,0.148148148148,0.568101025132,0.138658025964,0.00665509259259,0.857142857143,0.321428571429,0.0612244897959,0.0399305555556,147,0.84195454982,0.0534628300362,0.0634920634921,0.245188012025,0.0606060606061,0.0666666666667,0.526269610539,0.0550161812298,0.00806683952751,0.939393939394,0.272727272727,0.0620689655172,0.0391817919908,145,42,study3b_overlap_event_target_v1_financial18_exploratory,scale_pos_weight
2015,2016,2014,2015,Recent3y,3504,33,3354,33,0.00983899821109,0.03,0.00283916783519,0.862933570799,0.0757100213761,0.177777777778,0.488878253625,0.242424242424,0.140350877193,0.614153636626,0.167850884794,0.0141169691731,0.757575757576,0.484848484848,0.0846560846561,0.0498415442236,189,0.85474437236,0.135351622226,0.178571428571,0.544733219543,0.30303030303,0.126582278481,0.641126714297,0.167009507767,0.0207768744354,0.69696969697,0.545454545455,0.0722891566265,0.0695573622403,249,42,study3b_overlap_event_target_v1_financial18_exploratory,scale_pos_weight
2015,2016,2014,2015,B_data_equal,3504,33,3354,33,0.00983899821109,0.31,0.00987199414521,0.867176518862,0.0911306010247,0.170212765957,0.347653429984,0.121212121212,0.285714285714,0.559165553548,0.165530885909,0.00288101411697,0.878787878788,0.363636363636,0.08,0.0397579948142,150,0.849680180303,0.178984329835,0.237288135593,0.459246808331,0.212121212121,0.269230769231,0.603200021899,0.230616302187,0.00572116832279,0.787878787879,0.575757575758,0.0935960591133,0.0554049984944,203,42,study3b_overlap_event_target_v1_financial18_exploratory,scale_pos_weight
2015,2016,2014,2015,B_model_FIFO3_equal,3504,33,3354,33,0.00983899821109,0.01,0.00908892136067,0.89332390456,0.068640926872,0.152941176471,0.616332764418,0.393939393939,0.0948905109489,0.679107409444,0.139885244393,0.0357245750504,0.606060606061,0.454545454545,0.104895104895,0.0368769806972,143,0.864781509768,0.169299598155,0.15763546798,0.679974482649,0.484848484848,0.0941176470588,0.719238455011,0.143521463707,0.0463715748269,0.515151515152,0.515151515152,0.0955056179775,0.0484793736826,178,42,study3b_overlap_event_target_v1_financial18_exploratory,scale_pos_weight
2016,2017,2015,2016,Recent3y,3354,33,3191,29,0.00908806016923,0.31,0.00858169980347,0.867318168131,0.13623332141,0.275862068966,0.491104151127,0.242424242424,0.32,0.618652651173,0.269667465082,0.00511894007829,0.757575757576,0.454545454545,0.0903614457831,0.0454682324601,166,0.848698990163,0.158768321906,0.244897959184,0.453850747725,0.206896551724,0.3,0.601234487121,0.239254118905,0.00442757748261,0.793103448276,0.413793103448,0.0851063829787,0.0407969639469,141,42,study3b_overlap_event_target_v1_financial18_exploratory,scale_pos_weight
2016,2017,2015,2016,B_data_equal,3354,33,3191,29,0.00908806016923,0.17,0.0135659277439,0.845026598414,0.17985532321,0.305555555556,0.574911240853,0.333333333333,0.282051282051,0.662451068955,0.298073783872,0.00843119542307,0.666666666667,0.484848484848,0.093567251462,0.0466726889491,171,0.845525529455,0.172010286733,0.275862068966,0.523478717751,0.275862068966,0.275862068966,0.634610351371,0.269220702742,0.00664136622391,0.724137931034,0.48275862069,0.0979020979021,0.0407969639469,143,42,study3b_overlap_event_target_v1_financial18_exploratory,scale_pos_weight
2016,2017,2015,2016,B_model_FIFO3_equal,3354,33,3191,29,0.00908806016923,0.25,0.0140846027061,0.873741936073,0.205039353178,0.3,0.520815779453,0.272727272727,0.333333333333,0.633653609263,0.2937460518,0.00542005420054,0.727272727273,0.515151515152,0.102409638554,0.0448660042156,166,0.860182337674,0.230536983876,0.326530612245,0.524228150802,0.275862068966,0.4,0.636033501276,0.321496916862,0.00379506641366,0.724137931034,0.48275862069,0.1,0.0398481973435,140,42,study3b_overlap_event_target_v1_financial18_exploratory,scale_pos_weight
2017,2018,2016,2017,Recent3y,3191,29,3014,21,0.00696748506967,0.17,0.0116686513647,0.796516826976,0.197286526935,0.260869565217,0.454066952937,0.206896551724,0.352941176471,0.601708870422,0.255871056241,0.00347881087919,0.793103448276,0.275862068966,0.0776699029126,0.0300442757748,103,0.841996404308,0.118933101081,0.117647058824,0.308039075717,0.0952380952381,0.153846153846,0.545781426503,0.112920631806,0.00367524223187,0.904761904762,0.52380952381,0.114583333333,0.0283995990645,96,42,study3b_overlap_event_target_v1_financial18_exploratory,scale_pos_weight
2017,2018,2016,2017,B_data_equal,3191,29,3014,21,0.00696748506967,0.1,0.00911667756736,0.852166895679,0.110680673639,0.151515151515,0.413120968945,0.172413793103,0.135135135135,0.581146808,0.142780389523,0.0101201771031,0.827586206897,0.344827586207,0.0636942675159,0.0464895635674,157,0.839880355751,0.0874939062397,0.115384615385,0.376192359221,0.142857142857,0.0967741935484,0.566750990406,0.107974212809,0.00935516204477,0.857142857143,0.285714285714,0.0451127819549,0.0424323421316,133,42,study3b_overlap_event_target_v1_financial18_exploratory,scale_pos_weight
2017,2018,2016,2017,B_model_FIFO3_equal,3191,29,3014,21,0.00696748506967,0.39,0.0103825964034,0.86837226548,0.272062086376,0.35,0.490992831082,0.241379310345,0.636363636364,0.620057144103,0.346734697091,0.00126502213789,0.758620689655,0.51724137931,0.0931677018634,0.0461733080329,161,0.890076845974,0.126065261831,0.0740740740741,0.218035540501,0.047619047619,0.166666666667,0.522974241484,0.0711978897024,0.00167056465085,0.952380952381,0.52380952381,0.0785714285714,0.043100567992,140,42,study3b_overlap_event_target_v1_financial18_exploratory,scale_pos_weight
2018,2019,2017,2018,Recent3y,3014,21,2723,36,0.0132207124495,0.05,0.010468182154,0.82190189808,0.112465461015,0.230769230769,0.532285416656,0.285714285714,0.193548387097,0.63868073123,0.224325402442,0.00835282325426,0.714285714286,0.380952380952,0.102564102564,0.0233879051119,78,0.847599553405,0.232550776046,0.313253012048,0.597111200324,0.361111111111,0.276595744681,0.674228797089,0.302814149354,0.0126535169334,0.638888888889,0.444444444444,0.175824175824,0.027912169706,91,42,study3b_overlap_event_target_v1_financial18_exploratory,scale_pos_weight
2018,2019,2017,2018,B_data_equal,3014,21,2723,36,0.0132207124495,0.15,0.0134295439348,0.838273431658,0.120563366803,0.190476190476,0.435194555329,0.190476190476,0.190476190476,0.592398135332,0.184796270663,0.0056799198129,0.809523809524,0.285714285714,0.0681818181818,0.027397260274,88,0.799538932308,0.180266649603,0.235294117647,0.469294530994,0.222222222222,0.25,0.606645163958,0.225658974079,0.00893189430592,0.777777777778,0.388888888889,0.132075471698,0.0342389281727,106,42,study3b_overlap_event_target_v1_financial18_exploratory,scale_pos_weight
2018,2019,2017,2018,B_model_FIFO3_equal,3014,21,2723,36,0.0132207124495,0.06,0.0234778169543,0.88611522123,0.138281335788,0.193548387097,0.53138795283,0.285714285714,0.146341463415,0.637010166579,0.186047767708,0.011693952556,0.714285714286,0.428571428571,0.113924050633,0.0233879051119,79,0.874457263367,0.235947964798,0.304347826087,0.618716606046,0.388888888889,0.25,0.686629036927,0.292968306259,0.0156308150354,0.611111111111,0.388888888889,0.157303370787,0.027912169706,89,42,study3b_overlap_event_target_v1_financial18_exploratory,scale_pos_weight
