split,dataset,fs,n_features,ensemble,sampling,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
split_7+9,7+9,kbest_f_r80,15,New_3,ensemble,0.858293,0.205936,0.730324,0.592334,0.124633,0.099541,0.407666
split_7+9,7+9,kbest_f_r80,15,All_6,ensemble,0.820135,0.154594,0.692532,0.554007,0.089831,0.134306,0.445993
split_7+9,7+9,kbest_f_r80,15,Old_under_New_under,ensemble,0.817574,0.174207,0.639976,0.449477,0.108040,0.088787,0.550523
split_7+9,7+9,kbest_f_r80,15,Old_hybrid_New_hybrid,ensemble,0.805044,0.156021,0.694940,0.557491,0.090703,0.133722,0.442509
split_7+9,7+9,kbest_chi2_r20,3,Old,under,0.618798,0.076041,0.442260,0.219512,0.045985,0.108962,0.780488
split_7+9,7+9,kbest_chi2_r20,3,New,under,0.743841,0.164259,0.589444,0.376307,0.105058,0.076699,0.623693
split_7+9,7+9,kbest_chi2_r20,3,Old,over,0.622143,0.094067,0.455009,0.226481,0.059361,0.085869,0.773519
split_7+9,7+9,kbest_chi2_r20,3,New,over,0.724786,0.123483,0.597488,0.407666,0.072761,0.124302,0.592334
split_7+9,7+9,kbest_chi2_r20,3,Old,hybrid,0.644892,0.102258,0.492696,0.268293,0.063167,0.095206,0.731707
split_7+9,7+9,kbest_chi2_r20,3,New,hybrid,0.744525,0.134259,0.657604,0.505226,0.077416,0.144060,0.494774
split_7+9,7+9,kbest_chi2_r20,3,Old_3,ensemble,0.642467,0.088513,0.517528,0.310105,0.051624,0.136307,0.689895
split_7+9,7+9,kbest_chi2_r20,3,New_3,ensemble,0.757970,0.129572,0.658665,0.512195,0.074168,0.152980,0.487805
split_7+9,7+9,kbest_chi2_r20,3,All_6,ensemble,0.734316,0.149077,0.568811,0.351916,0.094569,0.080617,0.648084
split_7+9,7+9,kbest_chi2_r20,3,Old_under_New_under,ensemble,0.729063,0.131098,0.525542,0.299652,0.083902,0.078283,0.700348
split_7+9,7+9,kbest_chi2_r20,3,Old_hybrid_New_hybrid,ensemble,0.729776,0.133161,0.569445,0.358885,0.081746,0.096457,0.641115
split_7+9,7+9,kbest_chi2_r50,9,Old,under,0.658743,0.104308,0.532489,0.320557,0.062288,0.115465,0.679443
split_7+9,7+9,kbest_chi2_r50,9,New,under,0.829136,0.232314,0.659852,0.463415,0.155012,0.060442,0.536585
split_7+9,7+9,kbest_chi2_r50,9,Old,over,0.636414,0.085575,0.466793,0.243902,0.051890,0.106628,0.756098
split_7+9,7+9,kbest_chi2_r50,9,New,over,0.787748,0.183333,0.648677,0.459930,0.114484,0.085119,0.540070
split_7+9,7+9,kbest_chi2_r50,9,Old,hybrid,0.664672,0.100251,0.500186,0.278746,0.061115,0.102459,0.721254
split_7+9,7+9,kbest_chi2_r50,9,New,hybrid,0.802589,0.172477,0.664720,0.491289,0.104599,0.100625,0.508711
split_7+9,7+9,kbest_chi2_r50,9,Old_3,ensemble,0.674535,0.102171,0.500882,0.278746,0.062549,0.099958,0.721254
split_7+9,7+9,kbest_chi2_r50,9,New_3,ensemble,0.824275,0.189790,0.703228,0.550523,0.114659,0.101709,0.449477
split_7+9,7+9,kbest_chi2_r50,9,All_6,ensemble,0.793580,0.164470,0.641665,0.456446,0.100306,0.097957,0.543554
split_7+9,7+9,kbest_chi2_r50,9,Old_under_New_under,ensemble,0.797136,0.171296,0.678301,0.515679,0.102706,0.107795,0.484321
split_7+9,7+9,kbest_chi2_r50,9,Old_hybrid_New_hybrid,ensemble,0.772770,0.137047,0.615700,0.428571,0.081565,0.115465,0.571429
split_7+9,7+9,kbest_chi2_r80,15,Old,under,0.637258,0.084433,0.448707,0.222997,0.052075,0.097124,0.777003
split_7+9,7+9,kbest_chi2_r80,15,New,under,0.844992,0.219477,0.696412,0.526132,0.138659,0.078199,0.473868
split_7+9,7+9,kbest_chi2_r80,15,Old,over,0.622180,0.070829,0.474811,0.264808,0.040882,0.148645,0.735192
split_7+9,7+9,kbest_chi2_r80,15,New,over,0.795218,0.152420,0.671485,0.515679,0.089426,0.125636,0.484321
split_7+9,7+9,kbest_chi2_r80,15,Old,hybrid,0.669409,0.092818,0.507514,0.292683,0.055154,0.119967,0.707317
split_7+9,7+9,kbest_chi2_r80,15,New,hybrid,0.827866,0.180105,0.725815,0.599303,0.105977,0.120967,0.400697
split_7+9,7+9,kbest_chi2_r80,15,Old_3,ensemble,0.660763,0.094697,0.484460,0.261324,0.057826,0.101876,0.738676
split_7+9,7+9,kbest_chi2_r80,15,New_3,ensemble,0.845739,0.194412,0.721502,0.581882,0.116702,0.105377,0.418118
split_7+9,7+9,kbest_chi2_r80,15,All_6,ensemble,0.808372,0.149382,0.652978,0.484321,0.088310,0.119633,0.515679
split_7+9,7+9,kbest_chi2_r80,15,Old_under_New_under,ensemble,0.805887,0.159353,0.654556,0.480836,0.095502,0.108962,0.519164
split_7+9,7+9,kbest_chi2_r80,15,Old_hybrid_New_hybrid,ensemble,0.796709,0.148991,0.662506,0.501742,0.087485,0.125219,0.498258
split_8+8,8+8,no_fs,19,Old,under,0.643759,0.082015,0.465244,0.243902,0.049296,0.112547,0.756098
split_8+8,8+8,no_fs,19,New,under,0.843779,0.217976,0.702214,0.536585,0.136767,0.081034,0.463415
split_8+8,8+8,no_fs,19,Old,over,0.632660,0.073348,0.531508,0.351916,0.040940,0.197249,0.648084
split_8+8,8+8,no_fs,19,New,over,0.805333,0.164456,0.689274,0.540070,0.096996,0.120300,0.459930
split_8+8,8+8,no_fs,19,Old,hybrid,0.698133,0.099117,0.550915,0.351916,0.057681,0.137557,0.648084
split_8+8,8+8,no_fs,19,New,hybrid,0.832584,0.212474,0.703050,0.540070,0.132253,0.084785,0.459930
split_8+8,8+8,no_fs,19,Old_3,ensemble,0.685230,0.094650,0.527953,0.320557,0.055522,0.130471,0.679443
split_8+8,8+8,no_fs,19,New_3,ensemble,0.851475,0.192102,0.744050,0.627178,0.113422,0.117299,0.372822
split_8+8,8+8,no_fs,19,All_6,ensemble,0.822611,0.167359,0.663178,0.491289,0.100858,0.104794,0.508711
split_8+8,8+8,no_fs,19,Old_under_New_under,ensemble,0.816272,0.172374,0.684468,0.526132,0.103072,0.109546,0.473868
split_8+8,8+8,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.807631,0.152406,0.712112,0.595819,0.087379,0.148895,0.404181
split_8+8,8+8,kbest_f_r20,3,Old,under,0.605086,0.076471,0.407139,0.181185,0.048462,0.085119,0.818815
split_8+8,8+8,kbest_f_r20,3,New,under,0.782216,0.162473,0.600999,0.393728,0.102355,0.082618,0.606272
split_8+8,8+8,kbest_f_r20,3,Old,over,0.572958,0.069527,0.441923,0.222997,0.041184,0.124218,0.777003
split_8+8,8+8,kbest_f_r20,3,New,over,0.758236,0.125439,0.614926,0.435540,0.073271,0.131805,0.564460
split_8+8,8+8,kbest_f_r20,3,Old,hybrid,0.619759,0.073171,0.466068,0.250871,0.042832,0.134139,0.749129
split_8+8,8+8,kbest_f_r20,3,New,hybrid,0.791221,0.150057,0.637112,0.456446,0.089788,0.110713,0.543554
split_8+8,8+8,kbest_f_r20,3,Old_3,ensemble,0.610550,0.080793,0.411952,0.184669,0.051707,0.081034,0.815331
split_8+8,8+8,kbest_f_r20,3,New_3,ensemble,0.794314,0.135576,0.643271,0.477352,0.079008,0.133139,0.522648
split_8+8,8+8,kbest_f_r20,3,All_6,ensemble,0.750255,0.110465,0.584930,0.397213,0.064153,0.138641,0.602787
split_8+8,8+8,kbest_f_r20,3,Old_under_New_under,ensemble,0.741824,0.102475,0.588296,0.411150,0.058532,0.158233,0.588850
split_8+8,8+8,kbest_f_r20,3,Old_hybrid_New_hybrid,ensemble,0.750973,0.106714,0.649009,0.526132,0.059379,0.199416,0.473868
split_8+8,8+8,kbest_f_r50,9,Old,under,0.630254,0.089492,0.456568,0.229965,0.055556,0.093539,0.770035
split_8+8,8+8,kbest_f_r50,9,New,under,0.836445,0.203290,0.735101,0.602787,0.122261,0.103543,0.397213
split_8+8,8+8,kbest_f_r50,9,Old,over,0.611352,0.079702,0.477712,0.261324,0.047022,0.126719,0.738676
split_8+8,8+8,kbest_f_r50,9,New,over,0.793816,0.160176,0.670642,0.508711,0.095052,0.115882,0.491289
split_8+8,8+8,kbest_f_r50,9,Old,hybrid,0.663058,0.102655,0.519376,0.303136,0.061790,0.110129,0.696864
split_8+8,8+8,kbest_f_r50,9,New,hybrid,0.839168,0.206715,0.705700,0.547038,0.127435,0.089621,0.452962
split_8+8,8+8,kbest_f_r50,9,Old_3,ensemble,0.652561,0.099536,0.486188,0.261324,0.061475,0.095456,0.738676
split_8+8,8+8,kbest_f_r50,9,New_3,ensemble,0.848611,0.215995,0.709789,0.550523,0.134354,0.084869,0.449477
split_8+8,8+8,kbest_f_r50,9,All_6,ensemble,0.811207,0.145329,0.703380,0.585366,0.082963,0.154815,0.414634
split_8+8,8+8,kbest_f_r50,9,Old_under_New_under,ensemble,0.805407,0.181928,0.685448,0.522648,0.110132,0.101042,0.477352
split_8+8,8+8,kbest_f_r50,9,Old_hybrid_New_hybrid,ensemble,0.808625,0.148403,0.675340,0.526132,0.086384,0.133139,0.473868
split_8+8,8+8,kbest_f_r80,15,Old,under,0.640303,0.086765,0.433816,0.205575,0.054986,0.084535,0.794425
split_8+8,8+8,kbest_f_r80,15,New,under,0.842126,0.197964,0.737134,0.609756,0.118163,0.108879,0.390244
split_8+8,8+8,kbest_f_r80,15,Old,over,0.632297,0.075161,0.540917,0.365854,0.041883,0.200250,0.634146
split_8+8,8+8,kbest_f_r80,15,New,over,0.806997,0.169345,0.655618,0.477352,0.102930,0.099541,0.522648
split_8+8,8+8,kbest_f_r80,15,Old,hybrid,0.686731,0.094635,0.571154,0.390244,0.053846,0.164068,0.609756
split_8+8,8+8,kbest_f_r80,15,New,hybrid,0.842874,0.163533,0.743697,0.651568,0.093500,0.151146,0.348432
split_8+8,8+8,kbest_f_r80,15,Old_3,ensemble,0.682342,0.090909,0.543845,0.348432,0.052274,0.151146,0.651568
split_8+8,8+8,kbest_f_r80,15,New_3,ensemble,0.850526,0.203693,0.731552,0.595819,0.122845,0.101792,0.404181
split_8+8,8+8,kbest_f_r80,15,All_6,ensemble,0.820902,0.173239,0.650438,0.466899,0.106349,0.093872,0.533101
split_8+8,8+8,kbest_f_r80,15,Old_under_New_under,ensemble,0.812195,0.175784,0.669728,0.498258,0.106716,0.099792,0.501742
split_8+8,8+8,kbest_f_r80,15,Old_hybrid_New_hybrid,ensemble,0.812563,0.161994,0.690182,0.543554,0.095180,0.123635,0.456446
split_8+8,8+8,kbest_chi2_r20,3,Old,under,0.630943,0.104478,0.473196,0.243902,0.066477,0.081951,0.756098
split_8+8,8+8,kbest_chi2_r20,3,New,under,0.739909,0.132063,0.571490,0.362369,0.080745,0.098708,0.637631
split_8+8,8+8,kbest_chi2_r20,3,Old,over,0.613208,0.101717,0.492515,0.268293,0.062755,0.095873,0.731707
split_8+8,8+8,kbest_chi2_r20,3,New,over,0.734002,0.176174,0.584340,0.365854,0.116022,0.066694,0.634146
split_8+8,8+8,kbest_chi2_r20,3,Old,hybrid,0.654528,0.096066,0.557795,0.365854,0.055292,0.149562,0.634146
split_8+8,8+8,kbest_chi2_r20,3,New,hybrid,0.744936,0.148021,0.632259,0.449477,0.088599,0.110629,0.550523
split_8+8,8+8,kbest_chi2_r20,3,Old_3,ensemble,0.643393,0.105103,0.470358,0.240418,0.067251,0.079783,0.759582
split_8+8,8+8,kbest_chi2_r20,3,New_3,ensemble,0.754135,0.161804,0.621402,0.425087,0.099918,0.091622,0.574913
split_8+8,8+8,kbest_chi2_r20,3,All_6,ensemble,0.732939,0.160438,0.536809,0.306620,0.108642,0.060192,0.693380
split_8+8,8+8,kbest_chi2_r20,3,Old_under_New_under,ensemble,0.725784,0.126582,0.547842,0.331010,0.078254,0.093289,0.668990
split_8+8,8+8,kbest_chi2_r20,3,Old_hybrid_New_hybrid,ensemble,0.733054,0.139445,0.583184,0.376307,0.085578,0.096207,0.623693
split_8+8,8+8,kbest_chi2_r50,9,Old,under,0.677514,0.117729,0.519325,0.296167,0.073466,0.089371,0.703833
split_8+8,8+8,kbest_chi2_r50,9,New,under,0.830012,0.234263,0.690752,0.512195,0.151860,0.068445,0.487805
split_8+8,8+8,kbest_chi2_r50,9,Old,over,0.626782,0.081916,0.450735,0.226481,0.050000,0.102960,0.773519
split_8+8,8+8,kbest_chi2_r50,9,New,over,0.790128,0.144852,0.699801,0.578397,0.082793,0.153314,0.421603
split_8+8,8+8,kbest_chi2_r50,9,Old,hybrid,0.671855,0.112469,0.535691,0.320557,0.068199,0.104794,0.679443
split_8+8,8+8,kbest_chi2_r50,9,New,hybrid,0.813350,0.207327,0.655800,0.463415,0.133534,0.071947,0.536585
split_8+8,8+8,kbest_chi2_r50,9,Old_3,ensemble,0.679976,0.104918,0.398949,0.167247,0.076433,0.048353,0.832753
split_8+8,8+8,kbest_chi2_r50,9,New_3,ensemble,0.829855,0.205018,0.676885,0.498258,0.129061,0.080450,0.501742
split_8+8,8+8,kbest_chi2_r50,9,All_6,ensemble,0.802240,0.172142,0.643767,0.456446,0.106073,0.092038,0.543554
split_8+8,8+8,kbest_chi2_r50,9,Old_under_New_under,ensemble,0.814730,0.178123,0.682367,0.519164,0.107504,0.103126,0.480836
split_8+8,8+8,kbest_chi2_r50,9,Old_hybrid_New_hybrid,ensemble,0.786688,0.164910,0.646006,0.463415,0.100302,0.099458,0.536585
split_8+8,8+8,kbest_chi2_r80,15,Old,under,0.658572,0.099174,0.459582,0.229965,0.063218,0.081534,0.770035
split_8+8,8+8,kbest_chi2_r80,15,New,under,0.830616,0.207509,0.695928,0.529617,0.129032,0.085536,0.470383
split_8+8,8+8,kbest_chi2_r80,15,Old,over,0.639618,0.080325,0.488387,0.275261,0.047024,0.133472,0.724739
split_8+8,8+8,kbest_chi2_r80,15,New,over,0.787569,0.188758,0.658522,0.473868,0.117851,0.084869,0.526132
split_8+8,8+8,kbest_chi2_r80,15,Old,hybrid,0.676348,0.094364,0.475882,0.250871,0.058111,0.097291,0.749129
split_8+8,8+8,kbest_chi2_r80,15,New,hybrid,0.809228,0.164246,0.705534,0.571429,0.095906,0.128887,0.428571
split_8+8,8+8,kbest_chi2_r80,15,Old_3,ensemble,0.681041,0.098547,0.494146,0.271777,0.060185,0.101542,0.728223
split_8+8,8+8,kbest_chi2_r80,15,New_3,ensemble,0.831346,0.217617,0.687778,0.512195,0.138158,0.076449,0.487805
split_8+8,8+8,kbest_chi2_r80,15,All_6,ensemble,0.806568,0.163457,0.692589,0.547038,0.096083,0.123135,0.452962
split_8+8,8+8,kbest_chi2_r80,15,Old_under_New_under,ensemble,0.803764,0.216571,0.655176,0.459930,0.141631,0.066694,0.540070
split_8+8,8+8,kbest_chi2_r80,15,Old_hybrid_New_hybrid,ensemble,0.788752,0.167056,0.667087,0.498258,0.100351,0.106878,0.501742
split_9+7,9+7,no_fs,19,Old,under,0.668079,0.096751,0.461935,0.233449,0.061020,0.085952,0.766551
split_9+7,9+7,no_fs,19,New,under,0.836622,0.233589,0.668988,0.477352,0.154628,0.062443,0.522648
split_9+7,9+7,no_fs,19,Old,over,0.662176,0.091776,0.546558,0.351916,0.052769,0.151146,0.648084
split_9+7,9+7,no_fs,19,New,over,0.809206,0.174284,0.669294,0.498258,0.105613,0.100959,0.501742
split_9+7,9+7,no_fs,19,Old,hybrid,0.715616,0.113730,0.580218,0.386760,0.066667,0.129554,0.613240
split_9+7,9+7,no_fs,19,New,hybrid,0.836410,0.179684,0.732638,0.613240,0.105263,0.124719,0.386760
split_9+7,9+7,no_fs,19,Old_3,ensemble,0.707840,0.107673,0.521295,0.303136,0.065463,0.103543,0.696864
split_9+7,9+7,no_fs,19,New_3,ensemble,0.852667,0.232106,0.730821,0.581882,0.144965,0.082118,0.418118
split_9+7,9+7,no_fs,19,All_6,ensemble,0.825276,0.162637,0.675379,0.515679,0.096543,0.115465,0.484321
split_9+7,9+7,no_fs,19,Old_under_New_under,ensemble,0.807492,0.214945,0.645864,0.445993,0.141593,0.064694,0.554007
split_9+7,9+7,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.815330,0.171801,0.672550,0.505226,0.103498,0.104710,0.494774
split_9+7,9+7,kbest_f_r20,3,Old,under,0.625698,0.091648,0.444911,0.216028,0.058161,0.083702,0.783972
split_9+7,9+7,kbest_f_r20,3,New,under,0.791691,0.133124,0.622409,0.442509,0.078347,0.124552,0.557491
split_9+7,9+7,kbest_f_r20,3,Old,over,0.588928,0.062056,0.387748,0.167247,0.038095,0.101042,0.832753
split_9+7,9+7,kbest_f_r20,3,New,over,0.753704,0.125490,0.620945,0.445993,0.073018,0.135473,0.554007
split_9+7,9+7,kbest_f_r20,3,Old,hybrid,0.653794,0.080158,0.493292,0.282230,0.046713,0.137807,0.717770
split_9+7,9+7,kbest_f_r20,3,New,hybrid,0.794295,0.150538,0.668829,0.512195,0.088235,0.126636,0.487805
split_9+7,9+7,kbest_f_r20,3,Old_3,ensemble,0.635663,0.078886,0.458140,0.236934,0.047321,0.114131,0.763066
split_9+7,9+7,kbest_f_r20,3,New_3,ensemble,0.798398,0.139604,0.652751,0.491289,0.081362,0.132722,0.508711
split_9+7,9+7,kbest_f_r20,3,All_6,ensemble,0.760180,0.114824,0.603551,0.425087,0.066376,0.143060,0.574913
split_9+7,9+7,kbest_f_r20,3,Old_under_New_under,ensemble,0.754017,0.113885,0.618463,0.452962,0.065130,0.155565,0.547038
split_9+7,9+7,kbest_f_r20,3,Old_hybrid_New_hybrid,ensemble,0.763543,0.127168,0.557918,0.344948,0.077953,0.097624,0.655052
split_9+7,9+7,kbest_f_r50,9,Old,under,0.670326,0.098765,0.499628,0.278746,0.060015,0.104460,0.721254
split_9+7,9+7,kbest_f_r50,9,New,under,0.833502,0.190793,0.729488,0.599303,0.113456,0.112047,0.400697
split_9+7,9+7,kbest_f_r50,9,Old,over,0.646885,0.081974,0.522505,0.324042,0.046922,0.157482,0.675958
split_9+7,9+7,kbest_f_r50,9,New,over,0.795506,0.168367,0.644883,0.459930,0.103044,0.095790,0.540070
split_9+7,9+7,kbest_f_r50,9,Old,hybrid,0.700316,0.127989,0.538030,0.317073,0.080176,0.087036,0.682927
split_9+7,9+7,kbest_f_r50,9,New,hybrid,0.834968,0.197982,0.703532,0.547038,0.120862,0.095206,0.452962
split_9+7,9+7,kbest_f_r50,9,Old_3,ensemble,0.695780,0.105189,0.488000,0.261324,0.065847,0.088704,0.738676
split_9+7,9+7,kbest_f_r50,9,New_3,ensemble,0.841037,0.187568,0.728426,0.599303,0.111183,0.114631,0.400697
split_9+7,9+7,kbest_f_r50,9,All_6,ensemble,0.816968,0.173089,0.656680,0.477352,0.105710,0.096624,0.522648
split_9+7,9+7,kbest_f_r50,9,Old_under_New_under,ensemble,0.809387,0.201668,0.654739,0.463415,0.128876,0.074948,0.536585
split_9+7,9+7,kbest_f_r50,9,Old_hybrid_New_hybrid,ensemble,0.813565,0.151227,0.676573,0.526132,0.088304,0.129971,0.473868
split_9+7,9+7,kbest_f_r80,15,Old,under,0.673865,0.088955,0.437716,0.209059,0.056497,0.083535,0.790941
split_9+7,9+7,kbest_f_r80,15,New,under,0.851713,0.209677,0.729452,0.588850,0.127547,0.096373,0.411150
split_9+7,9+7,kbest_f_r80,15,Old,over,0.660796,0.085089,0.550031,0.365854,0.048143,0.173072,0.634146
split_9+7,9+7,kbest_f_r80,15,New,over,0.821758,0.188889,0.658552,0.473868,0.117953,0.084785,0.526132
split_9+7,9+7,kbest_f_r80,15,Old,hybrid,0.710966,0.102318,0.606956,0.445993,0.057788,0.173989,0.554007
split_9+7,9+7,kbest_f_r80,15,New,hybrid,0.842626,0.190372,0.732925,0.606272,0.112914,0.113964,0.393728
split_9+7,9+7,kbest_f_r80,15,Old_3,ensemble,0.707808,0.106931,0.505215,0.282230,0.065961,0.095623,0.717770
split_9+7,9+7,kbest_f_r80,15,New_3,ensemble,0.861511,0.236131,0.729687,0.578397,0.148347,0.079450,0.421603
split_9+7,9+7,kbest_f_r80,15,All_6,ensemble,0.832904,0.178123,0.682367,0.519164,0.107504,0.103126,0.480836
split_9+7,9+7,kbest_f_r80,15,Old_under_New_under,ensemble,0.820279,0.191394,0.686036,0.519164,0.117323,0.093456,0.480836
split_9+7,9+7,kbest_f_r80,15,Old_hybrid_New_hybrid,ensemble,0.819507,0.171917,0.703087,0.560976,0.101513,0.118799,0.439024
split_9+7,9+7,kbest_chi2_r20,3,Old,under,0.659765,0.107019,0.494215,0.268293,0.066840,0.089621,0.731707
split_9+7,9+7,kbest_chi2_r20,3,New,under,0.730607,0.147354,0.590131,0.383275,0.091211,0.091371,0.616725
split_9+7,9+7,kbest_chi2_r20,3,Old,over,0.624468,0.120385,0.492001,0.261324,0.078206,0.073697,0.738676
split_9+7,9+7,kbest_chi2_r20,3,New,over,0.721064,0.125320,0.554888,0.341463,0.076742,0.098291,0.658537
split_9+7,9+7,kbest_chi2_r20,3,Old,hybrid,0.661093,0.105941,0.485356,0.257840,0.066667,0.086369,0.742160
split_9+7,9+7,kbest_chi2_r20,3,New,hybrid,0.742063,0.161631,0.586444,0.372822,0.103182,0.077532,0.627178
split_9+7,9+7,kbest_chi2_r20,3,Old_3,ensemble,0.659693,0.105405,0.496502,0.271777,0.065381,0.092955,0.728223
split_9+7,9+7,kbest_chi2_r20,3,New_3,ensemble,0.754100,0.145585,0.616592,0.425087,0.087833,0.105627,0.574913
split_9+7,9+7,kbest_chi2_r20,3,All_6,ensemble,0.742672,0.126106,0.592132,0.397213,0.074951,0.117299,0.602787
split_9+7,9+7,kbest_chi2_r20,3,Old_under_New_under,ensemble,0.731677,0.122715,0.643971,0.491289,0.070114,0.155898,0.508711
split_9+7,9+7,kbest_chi2_r20,3,Old_hybrid_New_hybrid,ensemble,0.737215,0.119288,0.609898,0.432056,0.069196,0.139058,0.567944
split_9+7,9+7,kbest_chi2_r50,9,Old,under,0.684364,0.112814,0.535816,0.320557,0.068452,0.104377,0.679443
split_9+7,9+7,kbest_chi2_r50,9,New,under,0.828240,0.187085,0.696681,0.540070,0.113139,0.101292,0.459930
split_9+7,9+7,kbest_chi2_r50,9,Old,over,0.644289,0.085106,0.442801,0.216028,0.052991,0.092372,0.783972
split_9+7,9+7,kbest_chi2_r50,9,New,over,0.772959,0.156308,0.630741,0.442509,0.094918,0.100959,0.557491
split_9+7,9+7,kbest_chi2_r50,9,Old,hybrid,0.715957,0.122527,0.549070,0.334495,0.075000,0.098708,0.665505
split_9+7,9+7,kbest_chi2_r50,9,New,hybrid,0.796146,0.168772,0.675531,0.512195,0.101031,0.109045,0.487805
split_9+7,9+7,kbest_chi2_r50,9,Old_3,ensemble,0.704985,0.122066,0.536332,0.317073,0.075581,0.092789,0.682927
split_9+7,9+7,kbest_chi2_r50,9,New_3,ensemble,0.816676,0.182631,0.671617,0.498258,0.111806,0.094706,0.501742
split_9+7,9+7,kbest_chi2_r50,9,All_6,ensemble,0.799209,0.185243,0.617546,0.411150,0.119554,0.072447,0.588850
split_9+7,9+7,kbest_chi2_r50,9,Old_under_New_under,ensemble,0.811319,0.175303,0.700588,0.554007,0.104126,0.114048,0.445993
split_9+7,9+7,kbest_chi2_r50,9,Old_hybrid_New_hybrid,ensemble,0.787858,0.145341,0.695017,0.567944,0.083333,0.149479,0.432056
split_9+7,9+7,kbest_chi2_r80,15,Old,under,0.688355,0.127572,0.452557,0.216028,0.090511,0.051938,0.783972
split_9+7,9+7,kbest_chi2_r80,15,New,under,0.823309,0.218898,0.671001,0.484321,0.141404,0.070363,0.515679
split_9+7,9+7,kbest_chi2_r80,15,Old,over,0.663454,0.090678,0.518725,0.310105,0.053103,0.132305,0.689895
split_9+7,9+7,kbest_chi2_r80,15,New,over,0.788997,0.161470,0.669160,0.505226,0.096090,0.113714,0.494774
split_9+7,9+7,kbest_chi2_r80,15,Old,hybrid,0.707715,0.109924,0.480605,0.250871,0.070381,0.079283,0.749129
split_9+7,9+7,kbest_chi2_r80,15,New,hybrid,0.809220,0.201429,0.671921,0.491289,0.126685,0.081034,0.508711
split_9+7,9+7,kbest_chi2_r80,15,Old_3,ensemble,0.711720,0.111455,0.530305,0.313589,0.067771,0.103210,0.686411
split_9+7,9+7,kbest_chi2_r80,15,New_3,ensemble,0.825365,0.258621,0.667826,0.470383,0.178336,0.051855,0.529617
split_9+7,9+7,kbest_chi2_r80,15,All_6,ensemble,0.811549,0.161274,0.691732,0.547038,0.094578,0.125302,0.452962
split_9+7,9+7,kbest_chi2_r80,15,Old_under_New_under,ensemble,0.810082,0.199859,0.673688,0.494774,0.125220,0.082701,0.505226
split_9+7,9+7,kbest_chi2_r80,15,Old_hybrid_New_hybrid,ensemble,0.796202,0.143169,0.695538,0.571429,0.081836,0.153397,0.428571
split_10+6,10+6,no_fs,19,Old,under,0.731805,0.126768,0.607326,0.421603,0.074599,0.125135,0.578397
split_10+6,10+6,no_fs,19,New,under,0.849344,0.201595,0.741820,0.616725,0.120490,0.107712,0.383275
split_10+6,10+6,no_fs,19,Old,over,0.712485,0.105445,0.597977,0.425087,0.060187,0.158816,0.574913
split_10+6,10+6,no_fs,19,New,over,0.809391,0.178404,0.649644,0.463415,0.110465,0.089287,0.536585
split_10+6,10+6,no_fs,19,Old,hybrid,0.762398,0.131369,0.578305,0.372822,0.079732,0.102960,0.627178
split_10+6,10+6,no_fs,19,New,hybrid,0.837558,0.222054,0.688616,0.512195,0.141755,0.074198,0.487805
split_10+6,10+6,no_fs,19,Old_3,ensemble,0.766889,0.143056,0.572249,0.358885,0.089332,0.087536,0.641115
split_10+6,10+6,no_fs,19,New_3,ensemble,0.858114,0.231405,0.704821,0.536585,0.147510,0.074198,0.463415
split_10+6,10+6,no_fs,19,All_6,ensemble,0.843123,0.189140,0.697263,0.540070,0.114645,0.099792,0.459930
split_10+6,10+6,no_fs,19,Old_under_New_under,ensemble,0.828296,0.211566,0.692751,0.522648,0.132626,0.081784,0.477352
split_10+6,10+6,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.833150,0.175182,0.716917,0.585366,0.103004,0.121967,0.414634
split_10+6,10+6,kbest_f_r20,3,Old,under,0.680967,0.106907,0.526099,0.310105,0.064586,0.107461,0.689895
split_10+6,10+6,kbest_f_r20,3,New,under,0.775629,0.157613,0.575716,0.358885,0.100980,0.076449,0.641115
split_10+6,10+6,kbest_f_r20,3,Old,over,0.661157,0.089076,0.555118,0.369338,0.050645,0.165652,0.630662
split_10+6,10+6,kbest_f_r20,3,New,over,0.750090,0.119781,0.643948,0.494774,0.068138,0.161901,0.505226
split_10+6,10+6,kbest_f_r20,3,Old,hybrid,0.670338,0.097394,0.474026,0.247387,0.060632,0.091705,0.752613
split_10+6,10+6,kbest_f_r20,3,New,hybrid,0.785288,0.158625,0.616089,0.418118,0.097879,0.092205,0.581882
split_10+6,10+6,kbest_f_r20,3,Old_3,ensemble,0.682573,0.093506,0.522608,0.313589,0.054945,0.129054,0.686411
split_10+6,10+6,kbest_f_r20,3,New_3,ensemble,0.792099,0.138664,0.644662,0.477352,0.081113,0.129387,0.522648
split_10+6,10+6,kbest_f_r20,3,All_6,ensemble,0.769800,0.127610,0.583844,0.383275,0.076548,0.110629,0.616725
split_10+6,10+6,kbest_f_r20,3,Old_under_New_under,ensemble,0.756849,0.146667,0.563228,0.344948,0.093133,0.080367,0.655052
split_10+6,10+6,kbest_f_r20,3,Old_hybrid_New_hybrid,ensemble,0.766423,0.121412,0.620836,0.449477,0.070185,0.142476,0.550523
split_10+6,10+6,kbest_f_r50,9,Old,under,0.728626,0.126842,0.557815,0.344948,0.077708,0.097957,0.655052
