split,fs,ensemble,AUC,F1,Recall
split_1+7,cart_r80,Old_3,0.5862591578556221,0.21002662961676508,0.4185509921550531
split_1+7,cart_r80,New_3,0.6463151546210362,0.2508611474046799,0.4873096446700508
split_1+7,cart_r80,All_6,0.6355296403654571,0.24066135946111453,0.5440701430549146
split_2+6,cart_r80,Old_3,0.6029149970633658,0.223717573629803,0.5293031841255191
split_2+6,cart_r80,New_3,0.649003876316569,0.2494070652852328,0.4610059990770651
split_2+6,cart_r80,All_6,0.6437566948434347,0.2427515633882888,0.3940932164282418
split_3+5,cart_r80,Old_3,0.6235623928323897,0.23442420922908394,0.395016151361329
split_3+5,cart_r80,New_3,0.6456855278615867,0.25302790942601366,0.44347023534840796
split_3+5,cart_r80,All_6,0.6482506866060399,0.2540091302821023,0.5006922011998154
split_4+4,cart_r80,Old_3,0.6276966957498252,0.23778801843317973,0.4167051222888786
split_4+4,cart_r80,New_3,0.637325572478736,0.24585183454078055,0.4854637748038763
split_4+4,cart_r80,All_6,0.6496287579744983,0.2529713499311898,0.46654360867558836
split_5+3,cart_r80,Old_3,0.6405020119484194,0.24300791556728232,0.4250115366866636
split_5+3,cart_r80,New_3,0.6289204371319469,0.23913499895024146,0.5256114443931703
split_5+3,cart_r80,All_6,0.649298465921366,0.24756527875793932,0.4047069681587448
split_6+2,cart_r80,Old_3,0.6442477367261367,0.2475941546869431,0.48084910013844023
split_6+2,cart_r80,New_3,0.6249339301706801,0.23387568769753014,0.4610059990770651
split_6+2,cart_r80,All_6,0.6487308680424823,0.2513519868328239,0.4933087217351177
split_7+1,cart_r80,Old_3,0.6468994491673006,0.2510500420016801,0.4826949700046147
split_7+1,cart_r80,New_3,0.620997551273867,0.231468937487904,0.551915089986156
split_7+1,cart_r80,All_6,0.6494404890935999,0.25316455696202533,0.5353022611905861
