split,fs,ensemble,AUC,F1,Recall
split_1+7,cart_r80,Dynamic_KNORA_E,0.6271418741202213,0.2381848598912589,0.5256114443931703
split_1+7,cart_r80,Dynamic_KNORA_U,0.6341619600080813,0.23874151758173967,0.5357637286571296
split_1+7,cart_r80,Dynamic_DES_KNN,0.6299892902804943,0.2344600842494606,0.5265343793262575
split_2+6,cart_r80,Dynamic_KNORA_E,0.630248989432938,0.23943014705882354,0.48084910013844023
split_2+6,cart_r80,Dynamic_KNORA_U,0.6430464521078934,0.24050632911392406,0.38578680203045684
split_2+6,cart_r80,Dynamic_DES_KNN,0.6394010468962698,0.2396873643074251,0.38209506229810797
split_3+5,cart_r80,Dynamic_KNORA_E,0.6380917794998521,0.2440726922614033,0.4679280110752192
split_3+5,cart_r80,Dynamic_KNORA_U,0.6473265844287286,0.2534513274336283,0.49561605906783573
split_3+5,cart_r80,Dynamic_DES_KNN,0.6443377033434594,0.25021695111368236,0.3991693585602215
split_4+4,cart_r80,Dynamic_KNORA_E,0.6271046364919826,0.23951558645436197,0.49284725426857406
split_4+4,cart_r80,Dynamic_KNORA_U,0.6486853328303017,0.25211570039156245,0.46054453161052145
split_4+4,cart_r80,Dynamic_DES_KNN,0.6425582648985657,0.250344914085037,0.46054453161052145
split_5+3,cart_r80,Dynamic_KNORA_E,0.6309526093262509,0.23862831231401446,0.3885556068297185
split_5+3,cart_r80,Dynamic_KNORA_U,0.6481708065013067,0.24655172413793103,0.39593908629441626
split_5+3,cart_r80,Dynamic_DES_KNN,0.6433613289248041,0.2433021128294489,0.5154591601292109
split_6+2,cart_r80,Dynamic_KNORA_E,0.633373118598966,0.24543738200125864,0.44993077988001845
split_6+2,cart_r80,Dynamic_KNORA_U,0.647193366337925,0.24991100035599859,0.48592524227041994
split_6+2,cart_r80,Dynamic_DES_KNN,0.6414915813017827,0.24798312026808986,0.4610059990770651
split_7+1,cart_r80,Dynamic_KNORA_E,0.6361568311369603,0.24683106706614427,0.4942316566682049
split_7+1,cart_r80,Dynamic_KNORA_U,0.6488342960306948,0.2531896172459305,0.5311490539916935
split_7+1,cart_r80,Dynamic_DES_KNN,0.6456996362917746,0.25415104445634706,0.4379326257498846
