split,method,sampling,tune_val_auc,tune_best_params
split_14+2,Old,oversampling,0.794235,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_14+2,Old,hybrid,0.806310,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_14+2,New,none,0.826588,"{""learning_rate"": 0.3, ""max_depth"": 3, ""min_child_weight"": 50, ""n_estimators"": 1000}"
split_14+2,New,undersampling,0.834901,"{""learning_rate"": 0.3, ""max_depth"": 10, ""min_child_weight"": 50, ""n_estimators"": 100}"
split_14+2,New,oversampling,0.803561,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_14+2,New,hybrid,0.828132,"{""learning_rate"": 0.3, ""max_depth"": 6, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_14+2,Finetune,none,0.844153,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_14+2,Finetune,undersampling,0.846545,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_14+2,Finetune,oversampling,0.795058,"{""learning_rate"": 0.3, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_14+2,Finetune,hybrid,0.803441,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_15+1,Old,none,0.844618,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_15+1,Old,undersampling,0.844012,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_15+1,Old,oversampling,0.800510,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_15+1,Old,hybrid,0.811824,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_15+1,New,none,0.786882,"{""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 50, ""n_estimators"": 100}"
split_15+1,New,undersampling,0.792719,"{""learning_rate"": 0.1, ""max_depth"": 6, ""min_child_weight"": 50, ""n_estimators"": 100}"
split_15+1,New,oversampling,0.801953,"{""learning_rate"": 0.3, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 100}"
split_15+1,New,hybrid,0.793781,"{""learning_rate"": 0.3, ""max_depth"": 6, ""min_child_weight"": 5, ""n_estimators"": 100}"
split_15+1,Finetune,none,0.844618,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_15+1,Finetune,undersampling,0.845892,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_15+1,Finetune,oversampling,0.794104,"{""learning_rate"": 0.3, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_15+1,Finetune,hybrid,0.811824,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
