old_years,none,undersampling,oversampling,hybrid,avg
1yr,0.5859,0.5933,0.5311,0.5675,0.5694
2yr,0.5849,0.5820,0.5386,0.5791,0.5711
3yr,0.6045,0.6061,0.5691,0.5927,0.5931
4yr,0.6042,0.6020,0.5890,0.5974,0.5982
5yr,0.5934,0.5959,0.6021,0.6020,0.5984
6yr,0.5724,0.5958,0.5375,0.5871,0.5732
7yr,0.5933,0.5928,0.5914,0.5951,0.5931
avg,0.5912,0.5954,0.5655,0.5887,0.5852
