split,method,sampling,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error,tune_val_auc,tune_best_params
split_2+14,Old,undersampling,0.571957,0.053468,0.442518,0.240418,0.030078,0.185494,0.759582,0.647310,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 50, ""n_estimators"": 1000}"
split_2+14,Old,oversampling,0.593707,0.058716,0.473233,0.278746,0.032814,0.196582,0.721254,0.625951,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_2+14,Old,hybrid,0.628722,0.073015,0.563674,0.418118,0.040000,0.240100,0.581882,0.651197,"{""learning_rate"": 0.3, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_2+14,New,none,0.853161,0.247723,0.668731,0.473868,0.167694,0.056273,0.526132,0.863331,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_2+14,New,undersampling,0.850848,0.244328,0.677174,0.487805,0.162980,0.059942,0.512195,0.866690,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_2+14,New,oversampling,0.819861,0.187026,0.601099,0.386760,0.123333,0.065777,0.613240,0.817589,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_2+14,New,hybrid,0.839669,0.213475,0.674325,0.491289,0.136364,0.074448,0.508711,0.829298,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_2+14,Finetune,none,0.749414,0.141104,0.543910,0.320557,0.090462,0.077115,0.679443,0.664795,"{""learning_rate"": 0.3, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 100}"
split_2+14,Finetune,undersampling,0.813772,0.206485,0.628291,0.421603,0.136723,0.063693,0.578397,0.649528,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_2+14,Finetune,oversampling,0.774794,0.177515,0.620627,0.418118,0.112676,0.078783,0.581882,0.623469,"{""learning_rate"": 0.3, ""max_depth"": 6, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_2+14,Finetune,hybrid,0.822278,0.168293,0.657367,0.480836,0.101996,0.101292,0.519164,0.650034,"{""learning_rate"": 0.3, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_3+13,Old,none,0.611447,0.060566,0.380041,0.160279,0.037338,0.098875,0.839721,0.730243,"{""learning_rate"": 0.3, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_3+13,Old,undersampling,0.631293,0.060413,0.416003,0.198606,0.035625,0.128637,0.801394,0.725411,"{""learning_rate"": 0.3, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_3+13,Old,oversampling,0.626023,0.063425,0.499250,0.313589,0.035280,0.205169,0.686411,0.692173,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_3+13,Old,hybrid,0.644374,0.069539,0.509876,0.320557,0.039000,0.188995,0.679443,0.716446,"{""learning_rate"": 0.2, ""max_depth"": 6, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_3+13,New,none,0.852801,0.272912,0.667130,0.466899,0.192806,0.046769,0.533101,0.866559,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_3+13,New,undersampling,0.851235,0.229720,0.716606,0.557491,0.144665,0.078866,0.442509,0.865292,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_3+13,New,oversampling,0.826834,0.183344,0.669758,0.494774,0.112520,0.093372,0.505226,0.820321,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_3+13,New,hybrid,0.845018,0.183007,0.719703,0.585366,0.108457,0.115131,0.414634,0.840664,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_3+13,Finetune,none,0.769963,0.170807,0.595655,0.383275,0.109890,0.074281,0.616725,0.730243,"{""learning_rate"": 0.3, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_3+13,Finetune,undersampling,0.792068,0.151805,0.661710,0.498258,0.089543,0.121217,0.501742,0.725871,"{""learning_rate"": 0.3, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 100}"
split_3+13,Finetune,oversampling,0.811213,0.163769,0.671905,0.508711,0.097594,0.112547,0.491289,0.690129,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_3+13,Finetune,hybrid,0.827953,0.187622,0.674954,0.501742,0.115385,0.092038,0.498258,0.721797,"{""learning_rate"": 0.2, ""max_depth"": 6, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_4+12,Old,none,0.639839,0.081411,0.435221,0.209059,0.050548,0.093956,0.790941,0.765561,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_4+12,Old,undersampling,0.654970,0.079163,0.506991,0.303136,0.045526,0.152063,0.696864,0.757240,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_4+12,Old,oversampling,0.627853,0.070367,0.461682,0.247387,0.041017,0.138391,0.752613,0.717531,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_4+12,Old,hybrid,0.642890,0.072103,0.494856,0.292683,0.041116,0.163318,0.707317,0.730148,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_4+12,New,none,0.863074,0.236122,0.699460,0.526132,0.152218,0.070113,0.473868,0.869007,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_4+12,New,undersampling,0.872422,0.259669,0.681424,0.491289,0.176471,0.054856,0.508711,0.863332,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_4+12,New,oversampling,0.832089,0.193758,0.686635,0.519164,0.119105,0.091872,0.480836,0.826412,"{""learning_rate"": 0.3, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_4+12,New,hybrid,0.855410,0.248114,0.695048,0.515679,0.163355,0.063193,0.484321,0.836376,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_4+12,Finetune,none,0.841440,0.243806,0.638098,0.428571,0.170360,0.049937,0.571429,0.768011,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_4+12,Finetune,undersampling,0.813773,0.191176,0.673779,0.498258,0.118280,0.088870,0.501742,0.759224,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_4+12,Finetune,oversampling,0.794084,0.174146,0.642129,0.452962,0.107794,0.089704,0.547038,0.723800,"{""learning_rate"": 0.3, ""max_depth"": 6, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_4+12,Finetune,hybrid,0.819276,0.189598,0.675449,0.501742,0.116883,0.090704,0.498258,0.728958,"{""learning_rate"": 0.3, ""max_depth"": 6, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_5+11,Old,none,0.660378,0.088000,0.420869,0.191638,0.057113,0.075698,0.808362,0.781242,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_5+11,Old,undersampling,0.665533,0.084433,0.395051,0.167247,0.056471,0.066861,0.832753,0.794410,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_5+11,Old,oversampling,0.629922,0.069735,0.471539,0.261324,0.040236,0.149145,0.738676,0.747243,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_5+11,Old,hybrid,0.658967,0.081668,0.524474,0.327526,0.046650,0.160150,0.672474,0.756154,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_5+11,New,none,0.879069,0.275612,0.707318,0.529617,0.186275,0.055356,0.470383,0.877130,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_5+11,New,undersampling,0.880700,0.314159,0.689333,0.494774,0.230146,0.039600,0.505226,0.869790,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_5+11,New,oversampling,0.824783,0.200355,0.608138,0.393728,0.134364,0.060692,0.606272,0.818971,"{""learning_rate"": 0.3, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_5+11,New,hybrid,0.857625,0.240000,0.722538,0.564460,0.152399,0.075115,0.435540,0.832426,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_5+11,Finetune,none,0.803863,0.192107,0.644004,0.449477,0.122159,0.077282,0.550523,0.780291,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_5+11,Finetune,undersampling,0.848080,0.255152,0.655918,0.452962,0.177596,0.050188,0.547038,0.793534,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_5+11,Finetune,oversampling,0.812289,0.161443,0.714775,0.592334,0.093458,0.137474,0.407666,0.747243,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_5+11,Finetune,hybrid,0.830218,0.194462,0.704532,0.550523,0.118087,0.098374,0.449477,0.751543,"{""learning_rate"": 0.3, ""max_depth"": 6, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_6+10,Old,none,0.659046,0.083205,0.416103,0.188153,0.053412,0.079783,0.811847,0.793686,"{""learning_rate"": 0.3, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_6+10,Old,undersampling,0.658184,0.083986,0.432927,0.205575,0.052773,0.088287,0.794425,0.806143,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_6+10,Old,oversampling,0.627212,0.070840,0.498312,0.299652,0.040168,0.171321,0.700348,0.757305,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_6+10,Old,hybrid,0.660968,0.074109,0.482030,0.271777,0.042904,0.145060,0.728223,0.770630,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_6+10,New,none,0.882769,0.274882,0.692088,0.505226,0.188802,0.051938,0.494774,0.879459,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_6+10,New,undersampling,0.883482,0.265176,0.734758,0.578397,0.172021,0.066611,0.421603,0.875539,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_6+10,New,oversampling,0.836363,0.219852,0.660180,0.466899,0.143777,0.066528,0.533101,0.835860,"{""learning_rate"": 0.3, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_6+10,New,hybrid,0.863885,0.214013,0.728665,0.585366,0.130943,0.092955,0.414634,0.846244,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_6+10,Finetune,none,0.846062,0.224026,0.669691,0.480836,0.146032,0.067278,0.519164,0.818539,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_6+10,Finetune,undersampling,0.853799,0.217523,0.681461,0.501742,0.138862,0.074448,0.498258,0.806963,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_6+10,Finetune,oversampling,0.819464,0.183475,0.687856,0.526132,0.111111,0.100709,0.473868,0.757305,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_6+10,Finetune,hybrid,0.839833,0.192180,0.678132,0.505226,0.118658,0.089787,0.494774,0.771953,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_7+9,Old,none,0.691986,0.099327,0.437201,0.205575,0.065483,0.070196,0.794425,0.812440,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_7+9,Old,undersampling,0.683241,0.102056,0.463449,0.233449,0.065302,0.079950,0.766551,0.816965,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_7+9,Old,oversampling,0.652682,0.090058,0.488044,0.268293,0.054111,0.112213,0.731707,0.764015,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_7+9,Old,hybrid,0.685083,0.088310,0.552521,0.365854,0.050215,0.165569,0.634146,0.769373,"{""learning_rate"": 0.3, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_7+9,New,none,0.875084,0.245255,0.735332,0.585366,0.155125,0.076282,0.414634,0.889667,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_7+9,New,undersampling,0.870008,0.301402,0.658019,0.449477,0.226714,0.036682,0.550523,0.887527,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_7+9,New,oversampling,0.837888,0.221441,0.642253,0.439024,0.148061,0.060442,0.560976,0.855153,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_7+9,New,hybrid,0.858431,0.211634,0.733688,0.595819,0.128668,0.096540,0.404181,0.853771,"{""learning_rate"": 0.2, ""max_depth"": 6, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_7+9,Finetune,none,0.844792,0.234921,0.692973,0.515679,0.152107,0.068779,0.484321,0.812454,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_7+9,Finetune,undersampling,0.842361,0.235955,0.644245,0.439024,0.161332,0.054606,0.560976,0.815927,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_7+9,Finetune,oversampling,0.825038,0.187166,0.666582,0.487805,0.115798,0.089120,0.512195,0.760831,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_7+9,Finetune,hybrid,0.845577,0.187122,0.724690,0.592334,0.111111,0.113381,0.407666,0.771210,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_8+8,Old,none,0.695865,0.097753,0.517304,0.303136,0.058272,0.117216,0.696864,0.812365,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_8+8,Old,undersampling,0.690259,0.104626,0.539850,0.331010,0.062132,0.119550,0.668990,0.816949,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_8+8,Old,oversampling,0.657926,0.083599,0.548810,0.365854,0.047191,0.176740,0.634146,0.768505,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_8+8,Old,hybrid,0.714395,0.108413,0.543865,0.334495,0.064690,0.115715,0.665505,0.778468,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_8+8,New,none,0.870624,0.282692,0.697365,0.512195,0.195219,0.050521,0.487805,0.894253,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_8+8,New,undersampling,0.865694,0.258730,0.727731,0.567944,0.167523,0.067528,0.432056,0.895521,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_8+8,New,oversampling,0.844029,0.234249,0.686497,0.505226,0.152471,0.067195,0.494774,0.849819,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_8+8,New,hybrid,0.859327,0.239743,0.695870,0.519164,0.155858,0.067278,0.480836,0.857767,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_8+8,Finetune,none,0.842647,0.218930,0.657800,0.463415,0.143319,0.066278,0.536585,0.824094,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_8+8,Finetune,undersampling,0.845350,0.233307,0.686343,0.505226,0.151674,0.067612,0.494774,0.819644,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_8+8,Finetune,oversampling,0.836224,0.209180,0.669224,0.484321,0.133397,0.075281,0.515679,0.767545,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_8+8,Finetune,hybrid,0.845206,0.178694,0.742462,0.634146,0.104000,0.130721,0.365854,0.776017,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_9+7,Old,none,0.731289,0.125798,0.474938,0.240418,0.085185,0.061776,0.759582,0.820944,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_9+7,Old,undersampling,0.726742,0.121292,0.538651,0.320557,0.074797,0.094873,0.679443,0.829009,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_9+7,Old,oversampling,0.706809,0.101106,0.540573,0.334495,0.059553,0.126386,0.665505,0.772808,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_9+7,Old,hybrid,0.739592,0.110092,0.596922,0.418118,0.063391,0.147812,0.581882,0.775759,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_9+7,New,none,0.878448,0.290988,0.668907,0.466899,0.211356,0.041684,0.533101,0.901659,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_9+7,New,undersampling,0.876932,0.277247,0.692362,0.505226,0.191041,0.051188,0.494774,0.903412,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_9+7,New,oversampling,0.837649,0.227557,0.601662,0.379791,0.162444,0.046853,0.620209,0.866678,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_9+7,New,hybrid,0.868685,0.214099,0.721062,0.571429,0.131727,0.090121,0.428571,0.870778,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_9+7,Finetune,none,0.861319,0.240406,0.730513,0.578397,0.151737,0.077366,0.421603,0.822202,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_9+7,Finetune,undersampling,0.852453,0.226304,0.703868,0.536585,0.143389,0.076699,0.463415,0.828516,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_9+7,Finetune,oversampling,0.820363,0.198251,0.660588,0.473868,0.125346,0.079116,0.526132,0.769809,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_9+7,Finetune,hybrid,0.855532,0.196879,0.716622,0.571429,0.118927,0.101292,0.428571,0.781861,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_10+6,Old,none,0.764183,0.143258,0.569855,0.355401,0.089710,0.086286,0.644599,0.835647,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_10+6,Old,undersampling,0.768472,0.157556,0.563037,0.341463,0.102403,0.071613,0.658537,0.838639,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_10+6,Old,oversampling,0.738435,0.117424,0.608922,0.432056,0.067945,0.141809,0.567944,0.782288,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_10+6,Old,hybrid,0.768892,0.123175,0.633224,0.470383,0.070866,0.147561,0.529617,0.791998,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_10+6,New,none,0.871576,0.304491,0.681658,0.484321,0.222045,0.040600,0.515679,0.899681,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_10+6,New,undersampling,0.871338,0.314176,0.644395,0.428571,0.247984,0.031096,0.571429,0.897486,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_10+6,New,oversampling,0.842748,0.232108,0.629494,0.418118,0.160643,0.052272,0.581882,0.856829,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_10+6,New,hybrid,0.861533,0.249541,0.668967,0.473868,0.169365,0.055607,0.526132,0.867001,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_10+6,Finetune,none,0.855727,0.242138,0.706690,0.536585,0.156345,0.069279,0.463415,0.836204,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_10+6,Finetune,undersampling,0.838982,0.231908,0.677506,0.491289,0.151776,0.065694,0.508711,0.838886,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_10+6,Finetune,oversampling,0.825374,0.205050,0.657580,0.466899,0.131373,0.073864,0.533101,0.788146,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_10+6,Finetune,hybrid,0.850637,0.205955,0.722849,0.578397,0.125283,0.096624,0.421603,0.778477,"{""learning_rate"": 0.1, ""max_depth"": 6, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_11+5,Old,none,0.779455,0.170142,0.575675,0.355401,0.111842,0.067528,0.644599,0.840943,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_11+5,Old,undersampling,0.772688,0.159143,0.578530,0.362369,0.101961,0.076365,0.637631,0.843273,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_11+5,Old,oversampling,0.731501,0.113615,0.600897,0.421603,0.065654,0.143560,0.578397,0.790506,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_11+5,Old,hybrid,0.777780,0.144769,0.609787,0.414634,0.087693,0.103210,0.585366,0.802858,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_11+5,New,none,0.869253,0.271583,0.704677,0.526132,0.183030,0.056190,0.473868,0.895591,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
