new_years,none,undersampling,oversampling,hybrid,avg
7yr,0.4965,0.4938,0.5242,0.5058,0.5051
6yr,0.4896,0.5062,0.5565,0.6765,0.5572
5yr,0.4555,0.5722,0.5902,0.4961,0.5285
4yr,0.5385,0.5464,0.6045,0.5902,0.5699
3yr,0.6345,0.5976,0.5635,0.6045,0.6000
2yr,0.6364,0.6285,0.5353,0.6465,0.6117
1yr,0.4665,0.5224,0.5953,0.5445,0.5322
avg,0.5311,0.5524,0.5671,0.5806,0.5578
